alpha,phi,h
0.698413,0.760672,0.344700
0.776190,0.893033,0.340233
0.585714,0.821313,0.487725
0.969047,0.724242,0.426383
0.971429,0.918000,0.349700
0.974286,0.532590,0.291760
0.853572,0.738600,0.419650
0.803572,0.924063,0.301900
0.542857,0.979400,0.582200
0.764285,0.453512,0.281400
0.885714,0.917350,0.551200
0.935715,0.930925,0.028800
0.830952,0.596433,0.308817
0.800000,0.672550,0.218950
0.681633,0.890607,0.076514
0.914285,0.790000,0.427940
0.804762,0.874308,0.323450
0.721429,0.850337,0.341450
0.446429,0.771663,0.336900
0.887755,0.606014,0.519743
0.969047,0.908392,0.592033
0.844156,0.816427,0.376182
0.918367,0.883193,0.111171
0.750000,0.904438,0.062975
0.924490,0.910371,0.052614
0.631428,0.168485,0.479750
0.828572,0.576600,0.017000
0.974286,0.868780,0.131600
0.742857,0.810712,0.414150
0.645238,0.760125,0.495617
0.882857,0.890770,0.243800
0.628571,0.880025,0.215950
0.887755,0.669343,0.544429
0.645238,0.885292,0.311467
0.790476,0.927442,0.085417
0.692857,0.884575,0.205383
0.785714,0.860638,0.109225
0.714286,0.936879,0.640257
0.810714,0.754188,0.529250
0.682857,0.852920,0.522080
0.766667,0.895050,0.009350
0.835715,0.863988,0.348375
0.980953,0.809950,0.364867
0.894286,0.884500,0.202940
0.885714,0.915243,0.216300
0.902857,0.555390,0.712060
0.785714,0.610570,0.481860
0.961905,0.910300,0.119750
0.651020,0.903886,0.162914
0.828572,0.522400,0.246800
0.585714,0.490050,0.774300
0.944898,0.892364,0.391257
0.782143,0.898050,0.335450
0.700000,0.840130,0.459420
0.947619,0.982550,0.288300
0.841071,0.853231,0.352288
0.792857,0.743275,0.617450
0.957143,0.816950,0.263000
0.628571,0.917700,0.042400
0.646429,0.219137,0.553175
0.854286,0.894120,0.285700
0.959524,0.859550,0.118500
0.964286,0.859100,0.067250
0.971429,0.459750,0.494700
0.864285,0.611762,0.606425
0.642857,0.558567,0.511800
0.828572,0.572987,0.373825
0.268571,0.692070,0.422360
0.914286,0.944175,0.357400
0.965714,0.966100,0.374300
0.880000,0.839420,0.369520
0.973809,0.900108,0.314800
0.667857,0.496444,0.193562
0.611429,0.789390,0.334800
0.737143,0.646750,0.417040
0.591429,0.755480,0.119700
0.925714,0.404790,0.481660
0.335715,0.964725,0.285450
0.664286,0.934325,0.385200
0.909524,0.693250,0.600317
0.814286,0.859592,0.329350
0.569048,0.871167,0.088117
0.925000,0.715300,0.253975
0.761905,0.281008,0.653517
0.835714,0.965025,0.528150
0.575000,0.956250,0.522700
0.871429,0.393867,0.505967
0.965079,0.773400,0.253100
0.717143,0.791530,0.514500
0.905357,0.943081,0.147400
0.914285,0.689500,0.422440
0.787755,0.902200,0.530043
0.825714,0.945690,0.481960
0.888095,0.502442,0.552183
0.664286,0.929842,0.382500
0.734694,0.910736,0.065171
0.897143,0.913440,0.383420
0.817857,0.379350,0.327950
0.771428,0.905700,0.501080
0.842857,0.424333,0.705044
