alpha,phi,h
0.812245,0.722043,0.788857
0.378572,0.931025,0.757100
0.524675,0.139332,0.815645
0.817143,0.717950,0.596000
0.495238,0.842783,0.765133
0.390476,0.970750,0.530067
0.385714,0.450883,0.606367
0.671428,0.919950,0.584360
0.771428,0.603600,0.513700
0.939285,0.585338,0.837425
0.459524,0.551767,0.527700
0.404762,0.620817,0.503433
0.735715,0.275500,0.564450
0.571429,0.881425,0.381000
0.516072,0.915444,0.685013
0.488571,0.322100,0.943400
0.507143,0.931000,0.866600
0.490476,0.790433,0.740567
0.705714,0.736710,0.595540
0.564286,0.987925,0.844300
0.742857,0.500850,0.563300
0.339286,0.721000,0.808925
0.771429,0.870090,0.285120
0.277143,0.552470,0.531020
0.448979,0.624350,0.626014
0.489285,0.797063,0.844475
0.492857,0.689600,0.675850
0.714286,0.846167,0.959100
0.385714,0.702360,0.459040
0.437143,0.861580,0.422220
0.357143,0.619917,0.842050
0.647619,0.507342,0.908467
0.566667,0.818883,0.775133
0.600000,0.560700,0.519800
0.537143,0.673500,0.639180
0.635714,0.650550,0.850150
0.514286,0.812563,0.804625
0.518368,0.858136,0.804086
0.495918,0.914529,0.517429
0.842857,0.779700,0.741680
0.461905,0.806150,0.750633
0.521429,0.923250,0.613275
0.585714,0.751050,0.774917
0.589286,0.895612,0.968675
0.428572,0.118642,0.901450
0.603571,0.904863,0.697175
0.357143,0.558175,0.688200
0.542857,0.969839,0.845744
0.685714,0.743917,0.554233
0.242857,0.856633,0.914433
0.694286,0.782520,0.491400
0.940476,0.924850,0.380200
0.950000,0.688025,0.711475
0.400000,0.676300,0.830250
0.490476,0.721833,0.834833
0.438095,0.717144,0.710889
0.375000,0.826650,0.864550
0.194286,0.487940,0.639200
0.769643,0.801837,0.419987
0.788571,0.767650,0.314220
0.564285,0.959100,0.477550
0.451429,0.767200,0.718680
0.900000,0.319900,0.495400
0.276191,0.889000,0.572433
0.867857,0.831350,0.666150
0.257143,0.778980,0.562420
0.619048,0.970500,0.892333
0.742857,0.894967,0.888617
0.866667,0.687100,0.885000
0.603572,0.706363,0.934000
0.385714,0.579450,0.751500
0.733333,0.450367,0.806067
0.400000,0.462713,0.717850
0.554762,0.738100,0.895467
0.871428,0.577425,0.250275
0.600000,0.747550,0.815333
0.271429,0.764000,0.664800
0.314285,0.301986,0.851071
0.621428,0.996175,0.891550
0.528571,0.640975,0.778550
0.364286,0.672887,0.627425
0.528571,0.968450,0.530400
0.551020,0.696614,0.906200
0.461905,0.497150,0.686567
0.364286,0.819331,0.496713
0.867857,0.909700,0.490575
0.573810,0.909892,0.704617
0.591071,0.728131,0.583150
0.307143,0.866775,0.902300
0.400000,0.830450,0.495200
0.957143,0.877300,0.521600
0.157143,0.583450,0.635967
0.614286,0.716562,0.886075
0.604762,0.269100,0.736967
0.635714,0.976687,0.716050
0.382857,0.744710,0.301780
0.718367,0.825914,0.541171
0.785714,0.678967,0.738067
0.395238,0.480667,0.657367
0.664285,0.687750,0.780650
