alpha,phi,h
0.314286,0.124600,0.035900
0.182143,0.572700,0.554725
0.203572,0.906975,0.112225
0.098214,0.338175,0.530825
0.297143,0.866420,0.083020
0.298413,0.060028,0.513733
0.282143,0.450225,0.550150
0.176190,0.254617,0.575100
0.542857,0.933300,0.211600
0.500000,0.609050,0.555500
0.046428,0.597838,0.514050
0.057143,0.396300,0.321833
0.185714,0.113050,0.317400
0.259184,0.746771,0.246886
0.062500,0.492181,0.130438
0.146428,0.415362,0.434975
0.245714,0.319130,0.621280
0.007143,0.673800,0.577875
0.165306,0.485843,0.428543
0.305714,0.573410,0.236420
0.208571,0.819850,0.164920
0.200000,0.092850,0.724600
0.050000,0.706225,0.483733
0.100000,0.437000,0.532000
0.053571,0.183787,0.870350
0.250000,0.718087,0.675225
0.105714,0.529430,0.235620
0.600000,0.266350,0.915300
0.038095,0.298558,0.143483
0.442857,0.539850,0.294800
0.180952,0.715767,0.405733
0.774286,0.190720,0.255820
0.069388,0.624500,0.611800
0.238095,0.820325,0.487767
0.142857,0.145992,0.603550
0.330612,0.717736,0.231071
0.345714,0.486420,0.521520
0.320000,0.452790,0.467580
0.225715,0.347780,0.177100
0.075000,0.433994,0.498625
0.197143,0.484410,0.361000
0.362857,0.334990,0.917300
0.064286,0.822192,0.072017
0.134694,0.655550,0.548900
0.185715,0.255325,0.453350
0.040000,0.424760,0.176960
0.214285,0.376875,0.190900
0.085714,0.299140,0.363000
0.342857,0.233633,0.734700
0.190476,0.377833,0.852800
0.214286,0.698350,0.632067
0.166667,0.522478,0.222189
0.257143,0.010350,0.086700
0.234694,0.613164,0.513257
0.289286,0.345525,0.449825
0.259524,0.285267,0.598867
0.247619,0.874717,0.459733
0.178571,0.136481,0.609125
0.169388,0.827357,0.295600
0.185715,0.681950,0.634100
0.260318,0.588206,0.536633
0.257143,0.256288,0.401775
0.338095,0.714650,0.463167
0.283333,0.534200,0.289333
0.265715,0.122030,0.402620
0.173470,0.111414,0.655929
0.442857,0.650150,0.487300
0.165714,0.643770,0.479320
0.202857,0.712800,0.234580
0.135715,0.068725,0.539550
0.185714,0.113050,0.317400
0.207143,0.494850,0.201150
0.126531,0.111029,0.648900
0.196429,0.609237,0.520725
0.242857,0.375950,0.387733
0.242858,0.277550,0.529700
0.307142,0.226925,0.454700
0.289286,0.572500,0.455275
0.259524,0.556525,0.591017
0.085714,0.041750,0.499150
0.122857,0.099780,0.518120
0.396429,0.461425,0.386950
0.231429,0.750680,0.265360
0.082143,0.437425,0.508500
0.094286,0.516630,0.357100
0.208572,0.344420,0.634400
0.039286,0.487738,0.538737
0.260715,0.778062,0.231025
0.252381,0.352092,0.527150
0.142857,0.451838,0.445325
0.225000,0.715662,0.412200
0.166667,0.142183,0.587017
0.085714,0.541300,0.492100
0.053571,0.493456,0.130513
0.102857,0.296190,0.629980
0.093878,0.504543,0.082157
0.061905,0.189350,0.085433
0.420408,0.422464,0.277371
0.089286,0.198313,0.577400
0.114285,0.558075,0.535250
