alpha,phi,h
0.460319,0.719877,0.264478
0.537591,0.700042,0.250361
0.470709,0.686057,0.257038
0.486184,0.745781,0.264240
0.463989,0.713449,0.288847
0.501699,0.635746,0.245246
0.508286,0.693849,0.297752
0.534660,0.745938,0.336558
0.465722,0.764980,0.308896
0.473193,0.781902,0.269308
0.446987,0.724594,0.270231
0.512075,0.781154,0.259092
0.519099,0.675750,0.261832
0.465410,0.702956,0.244799
0.527429,0.754344,0.248770
0.478847,0.723165,0.307461
0.455711,0.748774,0.208451
0.534411,0.787982,0.302169
0.415820,0.719628,0.292180
0.478984,0.771298,0.293325
0.403650,0.702939,0.227740
0.419994,0.739040,0.345534
0.561422,0.808876,0.313888
0.465229,0.742739,0.277484
0.421473,0.672147,0.236506
0.482197,0.717819,0.269092
0.441129,0.743757,0.243428
0.444597,0.724310,0.233516
0.445317,0.716667,0.281367
0.470076,0.731591,0.323343
0.454436,0.727290,0.236832
0.407224,0.739227,0.277858
0.434448,0.771187,0.310247
0.476703,0.731605,0.228337
0.509508,0.756648,0.256633
0.397889,0.721986,0.302926
0.448743,0.715247,0.288856
0.418588,0.663750,0.281979
0.489470,0.736012,0.269696
0.428666,0.733199,0.310155
0.527135,0.761671,0.308880
0.412428,0.707633,0.242327
0.393790,0.751034,0.320223
0.484640,0.725922,0.300198
0.478141,0.736817,0.221265
0.434834,0.699822,0.262217
0.527611,0.683136,0.296319
0.519754,0.690013,0.250118
0.467398,0.770705,0.289082
0.448832,0.744657,0.285897
0.437020,0.757397,0.262055
0.485008,0.701399,0.276350
0.473178,0.733653,0.314878
0.453763,0.729909,0.324197
0.451056,0.710748,0.262668
0.488358,0.724629,0.260964
0.444371,0.756439,0.298663
0.490989,0.713151,0.235839
0.456622,0.716816,0.312613
0.454312,0.673918,0.257102
0.439269,0.756318,0.306418
0.466081,0.756023,0.247222
0.490909,0.718446,0.275766
0.444551,0.792239,0.277180
0.440871,0.706786,0.277214
0.446285,0.724428,0.217313
0.510770,0.779401,0.264103
0.491118,0.763739,0.284747
0.477106,0.719319,0.285313
0.446228,0.737302,0.297073
0.411426,0.743069,0.287307
0.468585,0.777524,0.255334
0.477133,0.727021,0.271920
0.453796,0.722592,0.256196
0.474880,0.747973,0.340820
0.391423,0.740684,0.299325
0.505282,0.731193,0.264872
0.465525,0.739354,0.261400
0.475117,0.746117,0.256031
0.530467,0.729689,0.279127
0.496649,0.693817,0.259839
0.435499,0.772153,0.227526
0.463038,0.746412,0.260819
0.487257,0.787573,0.272251
0.432111,0.742947,0.254565
0.478885,0.668099,0.273949
0.410729,0.736636,0.326603
0.447134,0.748322,0.304547
0.433028,0.764449,0.253307
0.406171,0.740912,0.323571
0.500799,0.724160,0.269795
0.401590,0.685302,0.284073
0.412530,0.688276,0.281478
0.438797,0.702749,0.266075
0.494098,0.757575,0.242061
0.511501,0.809768,0.334944
0.461290,0.734447,0.290212
0.435853,0.651074,0.241816
0.446048,0.753328,0.323812
0.486020,0.741760,0.269446
