alpha,phi,h
0.136921,0.025360,0.557279
0.067005,0.070247,0.516703
0.145910,0.085571,0.521847
0.072530,0.030384,0.544487
0.155127,0.056483,0.571243
0.064174,0.053769,0.533116
0.131731,0.073875,0.484149
0.120955,0.044217,0.508160
0.186458,0.017080,0.554634
0.160103,0.018953,0.495843
0.132069,0.040537,0.568154
0.164900,0.058470,0.572584
0.067924,0.058889,0.521445
0.141427,0.048037,0.469286
0.092785,0.012350,0.508008
0.066489,0.044119,0.484391
0.046132,0.101466,0.511579
0.096064,0.058298,0.548749
0.156480,0.014468,0.629313
0.089840,0.039233,0.471078
0.113929,0.034993,0.488801
0.121929,0.022126,0.472453
0.158653,0.064884,0.630615
0.183078,0.059344,0.531894
0.091279,0.068644,0.571367
0.123440,0.071075,0.575367
0.122226,0.003595,0.550209
0.081835,0.081249,0.545522
0.073733,0.064945,0.548963
0.105566,0.019550,0.588379
0.183950,0.042550,0.493841
0.146206,0.021140,0.520772
0.181878,0.046312,0.509082
0.192351,0.046291,0.523819
0.073265,0.005583,0.504327
0.083080,0.063545,0.556759
0.142487,0.063684,0.531413
0.133474,0.033968,0.515345
0.118712,0.009504,0.539121
0.208511,0.095667,0.516578
0.167603,0.031663,0.537138
0.143605,0.062654,0.482642
0.147531,0.007366,0.563009
0.128439,0.033752,0.443579
0.108202,0.073921,0.520728
0.189589,0.078151,0.515982
0.107131,0.057153,0.503544
0.157969,0.041174,0.568321
0.114815,0.025291,0.486992
0.180987,0.072626,0.579225
0.135405,0.011434,0.535258
0.124068,0.023711,0.481308
0.161967,0.052349,0.591059
0.090190,0.058010,0.478748
0.109860,0.022707,0.535492
0.124495,0.038216,0.544569
0.156122,0.030492,0.526781
0.089566,0.030462,0.482927
0.095688,0.013767,0.429610
0.085249,0.050148,0.518339
0.132755,0.028751,0.586212
0.073757,0.008049,0.557682
0.116170,0.058263,0.515598
0.191468,0.056837,0.489806
0.089903,0.083423,0.470599
0.194289,0.054366,0.607419
0.149661,0.031993,0.610952
0.113973,0.066523,0.537836
0.102337,0.004098,0.541946
0.080695,0.056089,0.554135
0.180235,0.042960,0.433866
0.142489,0.017263,0.552835
0.100046,0.072004,0.495410
0.126763,0.050216,0.494034
0.102696,0.057164,0.460888
0.089444,0.044035,0.617278
0.100035,0.030957,0.537965
0.122951,0.046244,0.542719
0.182330,0.035780,0.480329
0.132581,0.005959,0.488589
0.157351,0.083190,0.527101
0.215861,0.013927,0.581132
0.138447,0.055004,0.523034
0.124208,0.024522,0.512656
0.138789,0.050861,0.569498
0.103212,0.077691,0.502783
0.083913,0.021878,0.558569
0.120341,0.056126,0.562441
0.123666,0.022151,0.475922
0.106420,0.036361,0.544067
0.167033,0.036817,0.482589
0.174402,0.038736,0.499330
0.116504,0.054055,0.569010
0.060614,0.073781,0.525527
0.151906,0.090372,0.550416
0.103326,0.060861,0.475733
0.112691,0.028331,0.495257
0.127321,0.023019,0.559456
0.060744,0.046042,0.559771
0.190185,0.052139,0.508442
