alpha,phi,h
0.380953,0.836958,0.393683
0.233334,0.612800,0.385233
0.157143,0.954600,0.423343
0.180000,0.507990,0.580520
0.241071,0.821925,0.220188
0.042857,0.899750,0.461800
0.185714,0.170157,0.738457
0.240476,0.402458,0.657233
0.178572,0.882642,0.538050
0.217857,0.618012,0.474500
0.178572,0.715013,0.326625
0.200000,0.744350,0.408600
0.155357,0.776881,0.452325
0.042857,0.804350,0.124700
0.121429,0.857513,0.461350
0.175000,0.818775,0.450550
0.432653,0.625879,0.071314
0.252381,0.414283,0.288667
0.100000,0.892870,0.357800
0.185715,0.709475,0.327583
0.060715,0.977150,0.243425
0.107143,0.946137,0.498625
0.164286,0.892838,0.536525
0.128571,0.986900,0.461700
0.120635,0.773200,0.404589
0.121429,0.731925,0.544350
0.057143,0.900130,0.375860
0.185714,0.469183,0.517800
0.138095,0.213550,0.865333
0.046428,0.683075,0.489200
0.266667,0.878750,0.507100
0.059524,0.805450,0.429350
0.140000,0.466530,0.433260
0.092857,0.688050,0.495200
0.225000,0.272363,0.663275
0.087755,0.907957,0.399571
0.125714,0.915860,0.457640
0.268571,0.961710,0.450140
0.232143,0.791550,0.275150
0.042857,0.772500,0.594000
0.061905,0.802375,0.420417
0.306122,0.774614,0.385914
0.014285,0.862450,0.391350
0.083333,0.791008,0.408817
0.142857,0.889464,0.385757
0.092857,0.553350,0.341100
0.160000,0.582980,0.605540
0.083673,0.677371,0.492843
0.148571,0.797520,0.449020
0.171429,0.164800,0.525350
0.201786,0.836919,0.533725
0.264286,0.975575,0.429875
0.047619,0.753967,0.441450
0.228571,0.989050,0.380900
0.300000,0.623550,0.053525
0.207143,0.667183,0.403800
0.048572,0.436720,0.414760
0.160714,0.605500,0.363563
0.157143,0.715163,0.503825
0.067857,0.448400,0.259675
0.065714,0.747760,0.447720
0.264286,0.929958,0.512733
0.169388,0.769257,0.097514
0.192857,0.387200,0.553350
0.085714,0.619250,0.205886
0.082857,0.614340,0.516980
0.116667,0.491108,0.240217
0.364286,0.619950,0.053950
0.044898,0.815671,0.432386
0.511429,0.825780,0.351420
0.089796,0.742836,0.529457
0.104762,0.929942,0.442950
0.085714,0.933733,0.337600
0.250000,0.968387,0.400838
0.167857,0.866375,0.519725
0.071429,0.986500,0.324800
0.435715,0.697800,0.369250
0.107143,0.693487,0.534850
0.110715,0.691825,0.495325
0.202381,0.799033,0.469183
0.251020,0.931279,0.377643
0.038095,0.953717,0.244700
0.200000,0.964375,0.378200
0.271429,0.782033,0.091033
0.089286,0.749850,0.596675
0.142857,0.760540,0.177920
0.185715,0.838600,0.477125
0.185714,0.821450,0.500600
0.092857,0.490225,0.421100
0.267857,0.549113,0.624600
0.042857,0.894220,0.439200
0.389611,0.754550,0.486345
0.116326,0.881021,0.355571
0.442857,0.936800,0.404100
0.221429,0.596642,0.462700
0.414286,0.698250,0.445500
0.095238,0.695575,0.538117
0.055102,0.754886,0.393343
0.308572,0.870280,0.334960
0.153571,0.824887,0.538375
