alpha,phi,h
0.400000,0.861330,0.371160
0.442857,0.283462,0.516600
0.475000,0.327288,0.216675
0.135714,0.440312,0.412125
0.235714,0.283687,0.620200
0.082143,0.580788,0.344800
0.060714,0.551525,0.438700
0.633334,0.366067,0.482833
0.346939,0.518643,0.480443
0.276190,0.295867,0.770733
0.282143,0.388663,0.547925
0.042857,0.070900,0.611700
0.442857,0.356313,0.075975
0.723809,0.683683,0.390033
0.047619,0.460483,0.573500
0.300000,0.220390,0.580280
0.269047,0.534925,0.300383
0.242857,0.488756,0.506322
0.485714,0.301250,0.732000
0.282143,0.726700,0.430050
0.344898,0.093357,0.565986
0.242857,0.370375,0.648050
0.321429,0.592838,0.458900
0.171428,0.739950,0.529300
0.357143,0.614437,0.166250
0.502381,0.822183,0.557633
0.047619,0.544183,0.602867
0.605714,0.233220,0.440000
0.431428,0.412790,0.445060
0.167347,0.074236,0.550800
0.366666,0.081267,0.610833
0.247619,0.399433,0.799400
0.292857,0.539325,0.386225
0.400000,0.367775,0.256350
0.528571,0.030750,0.658100
0.242857,0.571250,0.433350
0.107143,0.848588,0.594925
0.357143,0.351488,0.303675
0.271429,0.523333,0.302233
0.251020,0.300807,0.616429
0.353571,0.611225,0.560600
0.512245,0.379471,0.309914
0.014286,0.696850,0.524000
0.218367,0.460271,0.569214
0.226191,0.653017,0.538650
0.189286,0.508450,0.346300
0.228571,0.508167,0.528433
0.451020,0.328507,0.631829
0.400000,0.170300,0.619800
0.257143,0.602600,0.609800
0.207143,0.507133,0.513067
0.185714,0.060567,0.731733
0.211429,0.691530,0.497040
0.200000,0.600875,0.452850
0.423810,0.592350,0.152967
0.112245,0.321586,0.457286
0.151020,0.264693,0.628414
0.149350,0.620645,0.607909
0.230612,0.575593,0.568914
0.469841,0.195289,0.637878
0.146939,0.335543,0.724743
0.457143,0.780000,0.149850
0.367857,0.398775,0.142900
0.131429,0.599140,0.316860
0.374603,0.497378,0.571933
0.503571,0.605350,0.313975
0.419047,0.691517,0.460100
0.064286,0.515375,0.514650
0.261905,0.246378,0.410356
0.357143,0.561617,0.437700
0.600000,0.628917,0.387567
0.223809,0.511417,0.295533
0.219048,0.669550,0.152200
0.378572,0.365862,0.360400
0.367347,0.601564,0.557129
0.241071,0.549331,0.499025
0.132653,0.511221,0.542100
0.323810,0.229500,0.549900
0.568572,0.442100,0.449040
0.328571,0.336814,0.564286
0.373016,0.522339,0.517733
0.069643,0.785619,0.792363
0.491429,0.855910,0.718100
0.100000,0.449790,0.568640
0.071429,0.421400,0.387900
0.305357,0.843369,0.648300
0.168571,0.516430,0.467180
0.225000,0.581375,0.821125
0.200000,0.777400,0.750067
0.085714,0.743975,0.555917
0.310714,0.755413,0.732100
0.444643,0.345894,0.599962
0.752381,0.184900,0.221333
0.035714,0.381337,0.615200
0.071429,0.469160,0.497360
0.071428,0.685570,0.415920
0.246429,0.598175,0.547475
0.292857,0.445000,0.497900
0.353571,0.278525,0.489350
0.388572,0.669100,0.106340
