alpha,phi,h
0.828572,0.805850,0.867250
0.653572,0.540413,0.406750
0.524490,0.837721,0.463729
0.735714,0.980500,0.580900
0.820000,0.739170,0.604920
0.538095,0.842306,0.431500
0.880952,0.822350,0.292833
0.890476,0.942928,0.651267
0.710204,0.927086,0.529086
0.480952,0.550900,0.838733
0.605714,0.653730,0.525400
0.887755,0.704829,0.501714
0.435714,0.894550,0.563483
0.741071,0.952519,0.637875
0.521429,0.721467,0.655450
0.551428,0.726100,0.578200
0.882143,0.734675,0.861325
0.653572,0.684262,0.892975
0.928571,0.555600,0.656886
0.678572,0.915025,0.964800
0.521428,0.967400,0.700683
0.696428,0.759863,0.824475
0.800000,0.599550,0.622880
0.753968,0.779939,0.617933
0.582539,0.812406,0.520811
0.871428,0.831400,0.228700
0.742857,0.910700,0.813200
0.426785,0.936937,0.348912
0.792857,0.919987,0.970325
0.592857,0.866050,0.513450
0.864286,0.684458,0.472950
0.819047,0.891375,0.510583
0.971429,0.941288,0.479225
0.475000,0.842162,0.447375
0.528571,0.808993,0.571414
0.704762,0.598017,0.555867
0.682857,0.919460,0.186840
0.564286,0.991550,0.805925
0.465306,0.798786,0.619700
0.595238,0.863783,0.738733
0.461905,0.834667,0.394733
0.528572,0.963317,0.411150
0.814286,0.604567,0.634483
0.839286,0.863244,0.617000
0.585714,0.417090,0.706460
0.457143,0.621463,0.762550
0.757143,0.940933,0.663300
0.460000,0.900960,0.441760
0.871428,0.742125,0.837800
0.737143,0.945450,0.679100
0.417460,0.867167,0.624633
0.510390,0.853723,0.537536
0.614286,0.828750,0.688650
0.302381,0.904675,0.908917
0.653572,0.692150,0.666275
0.714286,0.817500,0.941200
0.685715,0.887275,0.272550
0.607143,0.860762,0.453650
0.648980,0.719071,0.479629
0.540476,0.758142,0.569400
0.757143,0.662538,0.588650
0.576191,0.780308,0.802017
0.700000,0.830680,0.816240
0.604762,0.882433,0.900683
0.803572,0.532713,0.873200
0.785714,0.858750,0.209600
0.657143,0.786587,0.849325
0.485714,0.926300,0.587800
0.576190,0.896833,0.447933
0.428571,0.913225,0.242550
0.847619,0.965525,0.665858
0.957143,0.977933,0.515600
0.742857,0.913825,0.488950
0.845238,0.656658,0.535517
0.800000,0.688050,0.595800
0.591429,0.926450,0.509200
0.521428,0.817200,0.846900
0.428571,0.876800,0.384925
0.771429,0.770483,0.523600
0.500000,0.698575,0.703550
0.616327,0.786350,0.457529
0.667857,0.754663,0.747275
0.911905,0.669642,0.527133
0.620408,0.862071,0.421114
0.592857,0.851350,0.593600
0.835714,0.837800,0.561300
0.547619,0.755983,0.759217
0.520408,0.599900,0.797386
0.597619,0.790233,0.700017
0.614286,0.900112,0.594225
0.538095,0.849867,0.454933
0.625714,0.813660,0.451360
0.780953,0.757500,0.488050
0.519048,0.913933,0.560700
0.730612,0.766986,0.439486
0.675000,0.757063,0.578900
0.818367,0.585829,0.562529
0.757143,0.800300,0.628717
0.565714,0.647290,0.686040
0.712245,0.681336,0.552614
