alpha,phi,h
0.278571,0.439085,0.960720
0.526191,0.927083,0.748033
0.350000,0.273438,0.906350
0.498413,0.553517,0.848689
0.490476,0.791358,0.607417
0.366667,0.783283,0.816833
0.280357,0.534162,0.860788
0.392857,0.669708,0.681950
0.514286,0.528410,0.828840
0.332143,0.678563,0.841537
0.432653,0.267714,0.913657
0.485714,0.817308,0.953383
0.435714,0.899300,0.893500
0.480952,0.776575,0.796283
0.357143,0.582300,0.870367
0.242857,0.597067,0.945300
0.600000,0.684000,0.886200
0.461905,0.674550,0.703167
0.422857,0.290700,0.989800
0.538095,0.445183,0.822233
0.439286,0.628400,0.871175
0.437143,0.614830,0.635500
0.254762,0.748808,0.815150
0.376190,0.719017,0.759900
0.417143,0.884050,0.964300
0.434286,0.769900,0.713460
0.438095,0.610817,0.971600
0.282857,0.802830,0.647500
0.685715,0.747963,0.735650
0.406123,0.917121,0.968129
0.595238,0.883983,0.863667
0.432653,0.877779,0.919686
0.502381,0.842242,0.965533
0.508571,0.966690,0.757940
0.353571,0.744287,0.855500
0.500000,0.759250,0.864800
0.331429,0.833070,0.717420
0.435715,0.590100,0.578500
0.474286,0.771800,0.931340
0.304762,0.919733,0.934967
0.487755,0.818400,0.658657
0.657143,0.531300,0.849000
0.390476,0.795117,0.918633
0.403571,0.558912,0.881025
0.500000,0.775400,0.857300
0.503572,0.900100,0.970475
0.436735,0.372293,0.871314
0.289286,0.918863,0.756600
0.557143,0.648483,0.869733
0.431429,0.539810,0.655600
0.405714,0.916150,0.854340
0.525714,0.909170,0.951980
0.442857,0.612212,0.851050
0.530953,0.542683,0.859083
0.538095,0.609383,0.921633
0.373810,0.939108,0.729717
0.233333,0.796667,0.635150
0.242857,0.791200,0.758100
0.417143,0.886530,0.679600
0.392857,0.564775,0.955300
0.467857,0.722475,0.790775
0.361905,0.651161,0.944733
0.380952,0.551133,0.808167
0.504081,0.325657,0.936486
0.583673,0.842271,0.939914
0.385714,0.779067,0.833467
0.511905,0.711283,0.664100
0.182143,0.678694,0.923375
0.628572,0.542600,0.707650
0.161905,0.403567,0.927667
0.450000,0.967733,0.611917
0.421428,0.936750,0.931900
0.621428,0.396125,0.712100
0.351429,0.794920,0.626880
0.296428,0.947525,0.777550
0.631429,0.753730,0.589640
0.392857,0.907850,0.841200
0.410204,0.894064,0.648543
0.377143,0.837000,0.866640
0.511904,0.682200,0.807683
0.407143,0.423900,0.912175
0.435714,0.942063,0.853600
0.603571,0.791475,0.928225
0.842857,0.995400,0.985900
0.380953,0.744667,0.622000
0.450000,0.540550,0.892600
0.322857,0.546460,0.862740
0.518367,0.721664,0.691900
0.404762,0.916033,0.751233
0.357143,0.911290,0.590640
0.492857,0.976400,0.418000
0.461905,0.957167,0.965100
0.616327,0.949471,0.650314
0.167857,0.913137,0.725225
0.463492,0.685506,0.960989
0.314286,0.830550,0.632700
0.450000,0.598263,0.915438
0.475000,0.968075,0.694700
0.528571,0.750350,0.959100
0.439285,0.908038,0.700550
