alpha,phi,h
0.616667,0.165242,0.231300
0.271428,0.486867,0.252767
0.210714,0.412987,0.484075
0.464286,0.216583,0.319317
0.553572,0.487662,0.542325
0.705714,0.235830,0.486920
0.242857,0.485930,0.503120
0.310204,0.310207,0.241186
0.597143,0.324230,0.489280
0.225714,0.588920,0.444360
0.619048,0.256317,0.217317
0.666667,0.177500,0.616300
0.391837,0.066629,0.510886
0.414286,0.330250,0.932100
0.252381,0.109767,0.191400
0.260000,0.100280,0.285620
0.525714,0.115500,0.646120
0.340000,0.423670,0.076340
0.157143,0.208075,0.548550
0.825714,0.217030,0.455080
0.564286,0.233700,0.352700
0.282143,0.050306,0.520288
0.228572,0.644783,0.368200
0.610204,0.441264,0.390557
0.371428,0.155342,0.030000
0.435714,0.592263,0.440450
0.314286,0.695788,0.129650
0.871429,0.207533,0.325233
0.361905,0.394750,0.458300
0.642857,0.363950,0.442860
0.371428,0.104950,0.352950
0.528571,0.094537,0.020300
0.754762,0.276900,0.043900
0.400000,0.191075,0.373650
0.321429,0.554863,0.404200
0.242857,0.571250,0.433350
0.450000,0.357725,0.447700
0.628571,0.040900,0.820100
0.210714,0.029608,0.305100
0.500000,0.611850,0.546600
0.200000,0.003150,0.675400
0.257143,0.098875,0.473700
0.430159,0.480983,0.203300
0.535714,0.348288,0.160612
0.319047,0.358717,0.091800
0.757143,0.519050,0.215800
0.453572,0.463400,0.226700
0.793878,0.366464,0.080871
0.564285,0.738700,0.301800
0.600000,0.079933,0.388333
0.637143,0.522150,0.220520
0.576191,0.294508,0.503000
0.289286,0.395581,0.308275
0.728571,0.879600,0.019500
0.303571,0.264150,0.063375
0.296428,0.249337,0.417150
0.728572,0.083180,0.500360
0.303571,0.084419,0.476550
0.447619,0.057767,0.107400
0.225000,0.060550,0.359225
0.357143,0.300894,0.255500
0.257143,0.013975,0.402000
0.310714,0.134350,0.491375
0.230357,0.161913,0.551875
0.360714,0.099225,0.482175
0.238095,0.058300,0.286267
0.290476,0.459133,0.437500
0.402857,0.451520,0.181760
0.275000,0.430175,0.390425
0.495238,0.132917,0.635167
0.638776,0.290493,0.481200
0.568572,0.512580,0.477360
0.182143,0.174088,0.192050
0.174286,0.343550,0.606380
0.635714,0.300608,0.521800
0.561224,0.659814,0.369871
0.563265,0.030471,0.103471
0.525000,0.358925,0.496825
0.838095,0.471206,0.370656
0.462857,0.282620,0.643840
0.074286,0.458720,0.187920
0.407143,0.437025,0.149150
0.223809,0.303125,0.348583
0.222449,0.062364,0.399171
0.524490,0.331543,0.465071
0.368571,0.302600,0.442100
0.485714,0.002150,0.618700
0.542857,0.362890,0.338820
0.585714,0.461738,0.456475
0.202381,0.214117,0.365800
0.302381,0.433483,0.340550
0.311429,0.568210,0.495500
0.551428,0.100230,0.622540
0.162857,0.222125,0.174930
0.525000,0.122125,0.639125
0.516667,0.689742,0.408067
0.628572,0.260817,0.008633
0.434286,0.409910,0.148600
0.368571,0.245560,0.362040
0.535714,0.252950,0.126800
