alpha,phi,h
0.554285,0.335940,0.777130
0.903571,0.467812,0.891800
0.295238,0.669858,0.905100
0.445238,0.803367,0.733417
0.336735,0.592900,0.954757
0.685714,0.681850,0.627850
0.592857,0.351500,0.872475
0.738775,0.929986,0.942743
0.621429,0.340875,0.785783
0.126531,0.894943,0.861300
0.567857,0.621925,0.765925
0.230952,0.781642,0.612933
0.588571,0.943600,0.865580
0.492857,0.195575,0.803650
0.314286,0.225750,0.943000
0.382857,0.779550,0.687680
0.626984,0.743033,0.780967
0.652381,0.702283,0.944600
0.865306,0.775036,0.868500
0.566667,0.248108,0.736283
0.885714,0.815750,0.968600
0.638095,0.875783,0.685133
0.457143,0.236300,0.854600
0.607143,0.751308,0.879800
0.571429,0.732725,0.801150
0.128572,0.904450,0.851500
0.438095,0.799775,0.751250
0.617143,0.477070,0.883160
0.511429,0.832030,0.455560
0.574286,0.479690,0.672780
0.547619,0.702783,0.908167
0.597619,0.721325,0.885683
0.651428,0.848350,0.898900
0.442857,0.704383,0.956133
0.519048,0.177292,0.828767
0.673809,0.730992,0.972300
0.523809,0.869867,0.749233
0.485714,0.829950,0.548767
0.471429,0.903350,0.941200
0.533333,0.548217,0.890600
0.406122,0.851700,0.811729
0.764285,0.549525,0.668000
0.314285,0.793300,0.819400
0.639286,0.419212,0.719450
0.473810,0.630175,0.728183
0.710714,0.653425,0.918775
0.837143,0.449030,0.853740
0.414286,0.749500,0.862700
0.657143,0.690350,0.945300
0.428571,0.690475,0.905400
0.623809,0.269700,0.810467
0.507143,0.427875,0.705050
0.637143,0.748380,0.756980
0.697619,0.790450,0.842317
0.708571,0.848950,0.901280
0.900000,0.182908,0.832467
0.571429,0.772620,0.862380
0.494285,0.988280,0.718260
0.477143,0.811990,0.910680
0.511428,0.880040,0.621220
0.314286,0.431693,0.958743
0.585714,0.530950,0.855700
0.761905,0.772867,0.773267
0.614285,0.737250,0.943033
0.626531,0.934486,0.582457
0.671428,0.931450,0.783800
0.523809,0.564067,0.827833
0.626190,0.595958,0.751967
0.228572,0.672420,0.910320
0.725000,0.692913,0.952175
0.551428,0.919590,0.739080
0.100000,0.678000,0.850367
0.617143,0.990460,0.871320
0.735714,0.710617,0.655933
0.390476,0.590100,0.909967
0.464286,0.653400,0.728300
0.676190,0.588700,0.631733
0.642857,0.722738,0.910750
0.614286,0.923212,0.951150
0.362857,0.503230,0.943560
0.445238,0.586008,0.906783
0.547619,0.932456,0.602267
0.640817,0.643193,0.943200
0.435714,0.838187,0.739100
0.817857,0.757238,0.771150
0.407143,0.858313,0.682525
0.888095,0.629000,0.722533
0.397619,0.949458,0.857317
0.450000,0.882925,0.941150
0.514286,0.890033,0.465800
0.535714,0.622450,0.723850
0.303571,0.820325,0.874275
0.407143,0.561810,0.609760
0.580357,0.957812,0.740638
0.547619,0.575100,0.602444
0.257143,0.724200,0.543400
0.628571,0.999700,0.829700
0.571429,0.745200,0.671000
0.828571,0.889625,0.908600
0.538095,0.749783,0.703333
