alpha,phi,h
0.358528,0.630767,0.701901
0.536728,0.555674,0.587729
0.448983,0.531182,0.517965
0.425579,0.549053,0.437606
0.508601,0.513461,0.579263
0.421339,0.552314,0.508567
0.521438,0.640520,0.608512
0.516030,0.542219,0.465627
0.475234,0.504759,0.546426
0.397503,0.576352,0.557315
0.483078,0.625078,0.602897
0.524665,0.682248,0.530335
0.583504,0.493963,0.440971
0.384336,0.595712,0.519053
0.346205,0.685798,0.537943
0.497711,0.538001,0.585762
0.451068,0.466127,0.615129
0.489908,0.491605,0.485198
0.450387,0.457356,0.565883
0.500510,0.546672,0.584123
0.497760,0.516043,0.556407
0.504457,0.507282,0.519493
0.539571,0.553113,0.448231
0.402489,0.505242,0.518766
0.395154,0.576979,0.623794
0.633354,0.433503,0.461874
0.439900,0.477908,0.425297
0.540797,0.567009,0.560970
0.391850,0.519761,0.578125
0.396270,0.463056,0.629403
0.540830,0.446573,0.553061
0.388777,0.489683,0.572820
0.560851,0.531947,0.510471
0.464288,0.536054,0.630232
0.502614,0.554764,0.579051
0.471251,0.526177,0.336940
0.405891,0.522993,0.554303
0.515891,0.542799,0.545810
0.437725,0.569584,0.423049
0.495914,0.551724,0.553907
0.661288,0.561594,0.663844
0.526178,0.528773,0.492434
0.454548,0.576583,0.638217
0.540187,0.536561,0.509486
0.529169,0.576282,0.523984
0.433280,0.591674,0.536234
0.483150,0.545896,0.566196
0.454423,0.471053,0.599714
0.503504,0.477436,0.556360
0.377550,0.625624,0.576396
0.494760,0.566346,0.424854
0.450052,0.588361,0.527659
0.485600,0.583375,0.513074
0.455555,0.512800,0.621680
0.399709,0.570118,0.427572
0.474971,0.748094,0.015700
0.382638,0.504271,0.578785
-0.066803,1.023323,0.786810
0.530698,0.454194,0.721178
0.389012,0.518008,0.587225
0.846593,0.439678,0.562533
0.407386,0.434056,0.492925
0.337892,0.571533,0.527912
0.392444,0.607571,0.604020
0.524343,0.558143,0.537111
0.351001,0.624694,0.488942
0.443160,0.422312,0.528119
0.477759,0.467008,0.473480
0.446182,0.506830,0.547426
0.411365,0.551127,0.567333
0.463037,0.538381,0.530240
0.498638,0.536714,0.617631
0.461705,0.661268,0.469255
0.380509,0.498362,0.559196
0.489728,0.610142,0.528808
0.345620,0.544905,0.543112
0.495144,0.558840,0.516713
0.328255,0.521860,0.587161
0.413179,0.505751,0.497919
0.435919,0.467229,0.528435
0.532333,0.517391,0.556843
0.557764,0.592089,0.601070
0.382784,0.656085,0.520047
0.528724,0.575239,0.538245
0.404293,0.431543,0.475353
0.592352,0.260397,0.924017
0.449507,0.570024,0.500624
0.452403,0.556009,0.595540
0.357154,0.551362,0.665238
0.467780,0.540854,0.568866
0.450768,0.509241,0.525160
0.498280,0.486244,0.619091
0.454909,0.689731,0.559636
0.447003,0.530237,0.547477
0.428120,0.516613,0.538628
0.533870,0.569637,0.547511
0.474112,0.562778,0.541404
0.472793,0.597372,0.582340
0.478099,0.532515,0.503838
0.439742,0.564935,0.569748
