alpha,phi,h
0.542098,0.355602,0.799013
0.507477,0.385746,0.766415
0.445085,0.372263,0.779329
0.443309,0.382362,0.812618
0.529635,0.365764,0.831677
0.480411,0.391467,0.784589
0.505519,0.389496,0.785147
0.487241,0.358882,0.804491
0.461910,0.407274,0.814215
0.503594,0.330560,0.806277
0.509867,0.382495,0.805724
0.502244,0.437793,0.792805
0.526352,0.335190,0.830637
0.502965,0.378125,0.832582
0.443592,0.363980,0.778737
0.496059,0.363724,0.801451
0.517142,0.339462,0.803627
0.519715,0.401142,0.829879
0.532097,0.409780,0.809881
0.500635,0.372301,0.788371
0.540252,0.330251,0.792881
0.416530,0.353845,0.830680
0.511764,0.354003,0.789865
0.494693,0.391850,0.787238
0.529866,0.363747,0.807385
0.524776,0.390191,0.816559
0.534341,0.347048,0.792685
0.485397,0.346190,0.786929
0.501535,0.339618,0.820409
0.553532,0.321054,0.779355
0.468353,0.353158,0.818877
0.465731,0.404967,0.814746
0.514170,0.361509,0.762809
0.529786,0.380180,0.794537
0.489601,0.410321,0.799527
0.506862,0.394146,0.781461
0.510946,0.384605,0.822855
0.467077,0.415312,0.772706
0.496715,0.333458,0.809372
0.504846,0.402083,0.812887
0.530533,0.361243,0.789682
0.527654,0.340816,0.779713
0.480467,0.409507,0.835238
0.495264,0.405003,0.813904
0.487779,0.380230,0.798308
0.479899,0.390714,0.805331
0.550703,0.326692,0.739760
0.500408,0.400549,0.798158
0.525690,0.375273,0.805604
0.516583,0.396249,0.809901
0.493579,0.380017,0.820956
0.504747,0.303394,0.750035
0.491308,0.397504,0.786319
0.461885,0.405403,0.788188
0.490051,0.351784,0.789465
0.520332,0.377955,0.794514
0.511658,0.364207,0.835445
0.558882,0.369172,0.805942
0.465761,0.359391,0.815808
0.497332,0.345347,0.790193
0.486135,0.332717,0.797820
0.498561,0.329473,0.788439
0.496350,0.374718,0.781429
0.480420,0.461759,0.798174
0.515616,0.351495,0.786191
0.502230,0.340499,0.767686
0.497342,0.421694,0.837711
0.494260,0.364175,0.784195
0.491863,0.408161,0.821622
0.473184,0.323905,0.812506
0.536204,0.301141,0.772488
0.521026,0.372240,0.771697
0.498405,0.328672,0.819188
0.505497,0.376135,0.813831
0.533197,0.386189,0.802460
0.562687,0.319516,0.779600
0.483032,0.366109,0.811624
0.516334,0.370336,0.792139
0.515490,0.436111,0.788934
0.543031,0.347515,0.761906
0.519615,0.409799,0.820845
0.555952,0.344577,0.811238
0.508565,0.413619,0.780178
0.512269,0.345183,0.766582
0.528674,0.332969,0.796880
0.467371,0.382379,0.790101
0.533872,0.367135,0.775036
0.439864,0.413457,0.831328
0.515577,0.327210,0.799195
0.504101,0.384133,0.799107
0.517689,0.271858,0.821353
0.498688,0.339620,0.789223
0.508467,0.374529,0.806620
0.501924,0.413958,0.795353
0.478335,0.439670,0.796962
0.475925,0.390081,0.808605
0.504359,0.357238,0.808524
0.503421,0.398301,0.793837
0.517395,0.392722,0.794507
0.546184,0.371457,0.820697
