alpha,phi,h
0.475685,0.413149,0.445801
0.524468,1.048185,0.690033
0.612236,0.555267,0.592105
0.546514,0.598533,0.603037
0.634424,0.446803,0.517419
0.579740,0.679647,0.442819
0.720014,0.779180,0.704856
0.731083,0.556281,0.513337
0.432824,0.554778,0.572568
0.449556,0.623444,0.647609
0.507221,0.709333,0.460044
0.468158,0.599235,0.669681
0.850972,0.803626,0.515435
0.578489,0.783709,0.575783
0.424732,0.925856,0.326212
0.341190,0.585450,0.499456
0.407528,0.426327,0.492149
0.423217,0.767172,0.931507
0.483289,0.347050,0.514624
0.438959,0.557560,0.563798
0.423883,0.298090,0.391052
0.495233,0.727862,0.771071
0.506208,0.521701,0.486672
0.433421,0.638123,0.479120
0.783668,1.034544,0.535373
0.607743,0.606436,0.794163
0.567901,0.493786,0.583879
0.413174,0.383192,0.457613
0.347710,0.326923,0.512868
0.726345,0.620951,0.545140
0.448391,0.498787,0.413435
0.413582,0.466553,0.506014
0.582230,0.239941,0.388044
0.320819,0.566209,0.661376
0.519416,0.460588,0.582072
0.626959,0.582043,0.505774
0.619169,0.716198,0.695466
0.610341,0.814627,0.454804
0.339011,0.687704,0.229463
0.510393,0.461237,0.563156
0.578326,0.634782,0.471422
0.514676,0.642635,0.497534
0.479422,0.393022,0.653093
0.303280,0.510287,0.583586
0.458183,0.379616,0.588942
0.560633,0.835044,0.524427
0.386546,0.463302,0.475682
0.382245,0.488835,0.488037
0.279321,0.472456,0.352982
0.291959,0.407165,0.491817
0.636764,0.388325,0.424477
0.427035,0.395033,0.606608
0.590296,0.481553,0.507764
0.394654,0.252088,0.446429
0.413573,0.541734,0.523075
0.529404,0.597447,0.665321
0.432756,0.381828,0.551824
0.670632,0.544522,0.573859
0.635103,0.779170,0.777315
0.415412,0.448632,0.581215
0.226732,0.483789,0.372070
0.487596,0.564239,0.432376
0.511291,0.662303,0.362031
0.799110,0.977858,0.638847
0.550997,0.476310,0.465385
0.669476,0.585284,0.467098
0.378929,0.348641,0.508344
0.310526,0.342579,0.535051
0.537841,0.477843,0.610687
0.522269,0.356596,0.346886
0.345496,0.284978,0.413184
0.499031,0.542982,0.631634
0.577636,0.630963,0.621886
0.538553,0.495413,0.562247
0.335604,0.503052,0.654967
0.550007,0.565177,0.511359
0.463038,0.457963,0.402272
0.645240,0.409003,0.413540
0.478069,0.755210,0.589796
0.446510,0.497835,0.545376
0.637540,0.528559,0.454482
0.571804,0.517123,0.623308
0.596169,0.657183,0.546277
0.458255,0.540850,0.487448
0.379282,0.447485,0.377103
0.496200,0.473349,0.508196
0.463281,0.545601,0.544709
0.430016,0.550411,0.515972
0.533956,0.509330,0.568231
0.263569,0.388280,0.519206
0.723868,0.983129,0.975632
0.491516,0.748436,0.637609
0.467166,0.437448,0.535354
0.308625,0.630224,0.401638
0.218315,0.530349,0.472532
1.223485,0.669035,0.678107
0.410381,0.528819,0.609773
0.627605,0.543540,0.662863
0.339493,0.429325,0.666717
0.580825,0.657642,0.368399
