alpha,phi,h
0.500000,0.470150,0.264800
0.180953,0.930333,0.153433
0.133766,0.832177,0.293482
0.282143,0.333300,0.358225
0.128571,0.122314,0.165000
0.042858,0.653100,0.073450
0.152381,0.886800,0.264900
0.074286,0.353680,0.205680
0.067857,0.670212,0.135188
0.185714,0.413250,0.415980
0.197143,0.454440,0.160580
0.238095,0.902767,0.273933
0.257142,0.753325,0.245550
0.197143,0.858940,0.276940
0.388571,0.878540,0.499160
0.071429,0.453333,0.201500
0.192857,0.790150,0.074950
0.185714,0.474825,0.282900
0.128572,0.355750,0.221075
0.252381,0.889783,0.269100
0.150000,0.712667,0.352150
0.114285,0.249025,0.514150
0.094286,0.787310,0.292360
0.203572,0.180512,0.446275
0.164286,0.381450,0.585050
0.209524,0.457842,0.270783
0.171429,0.606283,0.124533
0.128572,0.117920,0.169280
0.183333,0.792033,0.280667
0.121428,0.805175,0.044450
0.057143,0.751500,0.271825
0.042857,0.834890,0.248180
0.071429,0.680920,0.113140
0.176190,0.395983,0.345967
0.097619,0.317508,0.363600
0.089286,0.440675,0.595600
0.100000,0.671225,0.197950
0.300000,0.917150,0.326400
0.150000,0.776175,0.052083
0.042858,0.622750,0.273700
0.211429,0.567420,0.100540
0.085714,0.304642,0.327417
0.278571,0.926950,0.328175
0.185714,0.582800,0.083700
0.097143,0.765560,0.138560
0.092857,0.316688,0.392675
0.185714,0.272200,0.110900
0.042858,0.415400,0.409050
0.100000,0.142675,0.228050
0.142857,0.698175,0.114012
0.396429,0.852313,0.378275
0.107143,0.648425,0.129450
0.148572,0.175490,0.129460
0.112500,0.591137,0.092012
0.060714,0.203713,0.231425
0.033333,0.402333,0.222367
0.222222,0.760178,0.297833
0.042858,0.756625,0.193200
0.108572,0.131940,0.217040
0.314286,0.650700,0.100300
0.371428,0.948450,0.177333
0.167857,0.200937,0.481050
0.154762,0.570917,0.218867
0.175000,0.789287,0.341100
0.214286,0.462650,0.102800
0.103572,0.374600,0.226075
0.152381,0.705333,0.035267
0.033333,0.511650,0.433267
0.421428,0.215750,0.432000
0.154286,0.711670,0.118260
0.214286,0.506879,0.163171
0.088095,0.289292,0.604783
0.067858,0.644200,0.107875
0.059184,0.663107,0.094886
0.295238,0.797300,0.293033
0.139286,0.602550,0.476650
0.101786,0.300063,0.269987
0.171429,0.474057,0.318657
0.171428,0.715350,0.261400
0.090476,0.322833,0.291900
0.071428,0.447362,0.274700
0.203572,0.563937,0.189125
0.121429,0.323375,0.249250
0.171429,0.045150,0.162900
0.071429,0.702617,0.149633
0.223809,0.599092,0.330767
0.085714,0.680800,0.152850
0.335714,0.750725,0.215550
0.128572,0.412483,0.282533
0.171429,0.600033,0.312767
0.157143,0.492764,0.253764
0.314286,0.892600,0.268500
0.190476,0.459592,0.437700
0.238095,0.431750,0.286567
0.079592,0.259329,0.304357
0.242857,0.554657,0.330129
0.066667,0.683550,0.135867
0.128572,0.248200,0.537250
0.163265,0.635714,0.235414
0.250000,0.662875,0.322200
