alpha,phi,h
0.336735,0.398286,0.081957
0.395918,0.470886,0.085100
0.868254,0.443972,0.084922
0.685714,0.419580,0.293540
0.619048,0.350883,0.581700
0.625000,0.670900,0.264925
0.614286,0.057200,0.372550
0.669048,0.798858,0.114517
0.800000,0.846137,0.049800
0.535714,0.935688,0.123925
0.530159,0.922767,0.116689
0.746939,0.436436,0.283171
0.582143,0.970975,0.101400
0.657143,0.880533,0.242367
0.553571,0.149200,0.616200
0.454286,0.529990,0.137660
0.928571,0.451380,0.071440
0.531429,0.124400,0.319920
0.779592,0.406193,0.303086
0.921429,0.424650,0.083925
0.868572,0.707260,0.040440
0.492857,0.951083,0.091850
0.857143,0.368160,0.367680
0.420000,0.783050,0.219000
0.500000,0.553787,0.350750
0.621429,0.962408,0.237983
0.914286,0.045120,0.128170
0.560000,0.132380,0.326220
0.385714,0.751800,0.125800
0.828571,0.400100,0.408400
0.720000,0.456960,0.247520
0.689286,0.580900,0.162425
0.791428,0.397160,0.376180
0.607143,0.803362,0.250675
0.860714,0.065888,0.619275
0.659524,0.578517,0.378000
0.504762,0.825383,0.064200
0.742857,0.496787,0.154200
0.419048,0.871150,0.137300
0.828571,0.013650,0.696100
0.560000,0.290360,0.543940
0.434286,0.493740,0.036820
0.491429,0.718760,0.257740
0.928572,0.218033,0.099633
0.885714,0.956800,0.420500
0.837143,0.884630,0.312040
0.580000,0.221310,0.340480
0.914286,0.728710,0.095540
0.488571,0.981000,0.154360
0.562857,0.055730,0.156620
0.832143,0.376563,0.115000
0.450000,0.536850,0.015150
0.471429,0.515675,0.020950
0.528571,0.823513,0.131625
0.508571,0.074140,0.466140
0.828571,0.013650,0.696100
0.664286,0.293642,0.368967
0.421429,0.761133,0.078717
0.722857,0.932860,0.275300
0.785714,0.449660,0.158600
0.873469,0.437721,0.084757
0.717857,0.943625,0.209300
0.738095,0.796992,0.259600
0.600000,0.645450,0.243900
0.842857,0.117150,0.148500
0.582857,0.402220,0.481340
0.516326,0.468164,0.095614
0.428572,0.438429,0.163857
0.867857,0.473881,0.224300
0.504762,0.943383,0.136000
0.471429,0.897500,0.020133
0.764286,0.149650,0.670800
0.750000,0.827275,0.040900
0.928571,0.753162,0.047950
0.722857,0.509120,0.282980
0.528571,0.432500,0.521200
0.971429,0.252150,0.105800
0.490476,0.923000,0.042400
0.350000,0.079750,0.404875
0.645714,0.149210,0.273560
0.593651,0.120656,0.471989
0.389286,0.492088,0.096975
0.502857,0.782840,0.318340
0.520408,0.090243,0.281600
0.780953,0.339500,0.240633
0.585714,0.971500,0.193000
0.854286,0.868160,0.080260
0.575000,0.197325,0.232425
0.626785,0.219537,0.106987
0.475000,0.552000,0.012325
0.638775,0.459236,0.471243
0.680952,0.167092,0.679250
0.800000,0.864133,0.079300
0.551786,0.078119,0.330650
0.921429,0.471150,0.118800
0.492857,0.509092,0.368683
0.602857,0.051430,0.364340
0.367857,0.767462,0.184525
0.428572,0.230714,0.091414
0.819048,0.129183,0.213733
