alpha,phi,h
0.364286,0.224225,0.686250
0.496428,0.819862,0.434700
0.714286,0.922900,0.371300
0.653572,0.330213,0.560800
0.717857,0.795850,0.425150
0.638095,0.758325,0.075767
0.578571,0.907075,0.080800
0.700000,0.611650,0.501600
0.480000,0.645500,0.498440
0.475510,0.955586,0.152829
0.525714,0.880540,0.490800
0.567857,0.821375,0.224175
0.771429,0.422433,0.253867
0.428572,0.742567,0.354133
0.558730,0.298878,0.563478
0.457143,0.863450,0.409100
0.644898,0.229221,0.632786
0.657143,0.229575,0.202050
0.467857,0.921675,0.131025
0.685714,0.651025,0.337350
0.595238,0.557583,0.420467
0.676191,0.292867,0.389300
0.703571,0.803012,0.171475
0.569643,0.841456,0.113000
0.476191,0.516567,0.543383
0.592857,0.701987,0.057275
0.510714,0.507938,0.090100
0.550000,0.281867,0.513150
0.588095,0.874600,0.240450
0.319048,0.611133,0.246633
0.122857,0.846040,0.698600
0.103175,0.871561,0.448622
0.567347,0.257336,0.594871
0.357143,0.927412,0.201200
0.462857,0.966050,0.186460
0.558929,0.853288,0.203562
0.671428,0.673063,0.510375
0.404762,0.253367,0.193317
0.614286,0.823310,0.259300
0.751786,0.902231,0.370212
0.571429,0.905360,0.420440
0.310714,0.165475,0.872850
0.639683,0.909167,0.328944
0.316071,0.690263,0.267912
0.438776,0.931343,0.280629
0.700000,0.490217,0.150033
0.325714,0.770940,0.845920
0.378572,0.273850,0.621150
0.489796,0.811750,0.370429
0.357143,0.966150,0.456833
0.523810,0.550417,0.336333
0.422857,0.685470,0.545300
0.866667,0.755050,0.030967
0.598214,0.741563,0.436337
0.900000,0.827500,0.062433
0.490476,0.609267,0.451000
0.628571,0.580350,0.013300
0.640000,0.826110,0.526120
0.297143,0.857160,0.378360
0.808572,0.086330,0.366960
0.634694,0.755100,0.255614
0.345238,0.543808,0.610917
0.466666,0.760700,0.397600
0.903571,0.717887,0.404700
0.450000,0.456900,0.046800
0.500000,0.931760,0.071560
0.344643,0.456962,0.372400
0.314286,0.814450,0.360700
0.554762,0.860433,0.248250
0.585714,0.800200,0.235900
0.687755,0.942900,0.314186
0.405714,0.643730,0.530160
0.071428,0.549725,0.188100
0.171429,0.312683,0.716267
0.464286,0.957550,0.093200
0.641429,0.779430,0.078480
0.142857,0.985450,0.012400
0.600000,0.437440,0.419800
0.685714,0.651400,0.226200
0.485714,0.812617,0.721833
0.448572,0.309430,0.505060
0.528571,0.970000,0.076000
0.364286,0.708588,0.619325
0.245238,0.425842,0.628950
0.328572,0.138783,0.429233
0.509524,0.757517,0.545233
0.835714,0.178850,0.552250
0.628572,0.816220,0.031140
0.477551,0.456050,0.364457
0.655358,0.422919,0.290413
0.239286,0.555238,0.214325
0.571429,0.888800,0.081000
0.557143,0.895000,0.095720
0.617143,0.719780,0.181980
0.542857,0.781075,0.063275
0.594643,0.140187,0.207187
0.620000,0.648230,0.365180
0.522857,0.828580,0.462140
0.622857,0.675300,0.190100
0.517143,0.588980,0.737920
