alpha,phi,h
0.525000,0.862700,0.164900
0.334694,0.396193,0.268314
0.491429,0.478540,0.472420
0.381633,0.559500,0.233229
0.500000,0.343733,0.302600
0.442857,0.880550,0.230700
0.250000,0.935900,0.285450
0.485714,0.772983,0.308200
0.560715,0.604350,0.045425
0.460714,0.452288,0.077500
0.675000,0.551025,0.375500
0.428571,0.679825,0.310100
0.367857,0.599438,0.138675
0.371429,0.490350,0.202625
0.408572,0.604540,0.343820
0.379592,0.804493,0.058743
0.464286,0.939375,0.214200
0.276191,0.532925,0.412050
0.364286,0.743550,0.121700
0.257143,0.595150,0.395375
0.457143,0.228217,0.765900
0.447619,0.429267,0.159800
0.671429,0.527575,0.385450
0.104082,0.453564,0.287229
0.292857,0.348481,0.358850
0.447619,0.269667,0.524867
0.333333,0.328867,0.221333
0.578572,0.356350,0.214950
0.585714,0.121850,0.422300
0.450000,0.417700,0.381900
0.457143,0.765587,0.482750
0.116667,0.652833,0.350017
0.100000,0.459300,0.029900
0.457143,0.713675,0.409700
0.489796,0.329679,0.416829
0.582143,0.793700,0.054700
0.485714,0.562600,0.006700
0.671429,0.313600,0.625300
0.489285,0.574388,0.689975
0.622449,0.120186,0.176214
0.365306,0.854829,0.142943
0.666667,0.071183,0.106233
0.165079,0.651678,0.458633
0.232143,0.958575,0.032150
0.500000,0.918750,0.541800
0.420000,0.526340,0.215600
0.519048,0.474417,0.308867
0.485714,0.453967,0.072000
0.194286,0.654980,0.471000
0.617857,0.169187,0.127375
0.628571,0.034550,0.268500
0.539285,0.751100,0.620675
0.485714,0.554650,0.349850
0.128572,0.747917,0.311233
0.578572,0.929488,0.325050
0.175510,0.909450,0.226500
0.442857,0.427917,0.392667
0.557143,0.634979,0.066300
0.276190,0.299767,0.349267
0.357143,0.784558,0.093117
0.342857,0.448710,0.088560
0.657143,0.584937,0.062825
0.382143,0.734988,0.217900
0.560000,0.922290,0.345840
0.461904,0.710467,0.457933
0.525000,0.408850,0.067100
0.564286,0.852213,0.282100
0.509524,0.550017,0.631500
0.819048,0.563425,0.069133
0.471429,0.376200,0.369500
0.090477,0.683817,0.194817
0.376190,0.519325,0.364533
0.433333,0.348033,0.862167
0.277143,0.514430,0.351960
0.407143,0.654950,0.284833
0.328571,0.600500,0.148200
0.600000,0.192956,0.061912
0.483333,0.284175,0.332600
0.697143,0.548680,0.446320
0.887755,0.541929,0.090543
0.382857,0.079860,0.480960
0.292857,0.576267,0.243933
0.614286,0.475064,0.048300
0.547619,0.590417,0.112900
0.419048,0.686783,0.214800
0.263265,0.868150,0.091800
0.366667,0.496850,0.315133
0.371429,0.346175,0.257250
0.661428,0.902775,0.380290
0.620000,0.164110,0.078720
0.369048,0.425758,0.135517
0.400000,0.664000,0.434475
0.648980,0.212136,0.154200
0.523810,0.651867,0.081267
0.657143,0.752000,0.039467
0.350000,0.558525,0.326500
0.547619,0.670833,0.085900
0.621429,0.476650,0.422550
0.428572,0.907825,0.281500
0.389286,0.544963,0.224000
