alpha,phi,h
0.119048,0.269383,0.134017
0.265714,0.129890,0.179600
0.382857,0.270510,0.045840
0.347619,0.259133,0.311067
0.210204,0.552943,0.407043
0.217857,0.118225,0.187900
0.162857,0.232950,0.093020
0.166667,0.051583,0.273050
0.302041,0.585721,0.085243
0.346429,0.226919,0.288775
0.128571,0.068917,0.176833
0.100000,0.511980,0.083560
0.214285,0.035810,0.318700
0.039286,0.351825,0.079950
0.064286,0.388650,0.173900
0.192858,0.040350,0.334950
0.445238,0.434783,0.025783
0.185714,0.340571,0.343229
0.352381,0.567217,0.068400
0.257143,0.312650,0.256700
0.165715,0.253830,0.284980
0.123810,0.315600,0.270667
0.414285,0.100375,0.411075
0.090476,0.730375,0.111583
0.348214,0.206356,0.103550
0.042857,0.292000,0.311867
0.280952,0.179767,0.407667
0.180952,0.308283,0.567133
0.062338,0.154832,0.320255
0.250000,0.194783,0.268767
0.180357,0.719206,0.151525
0.331429,0.721770,0.081000
0.064286,0.681375,0.181183
0.128572,0.189650,0.687400
0.317857,0.282663,0.068150
0.040000,0.055860,0.149480
0.202857,0.612650,0.260380
0.275510,0.266014,0.390557
0.319047,0.084967,0.467700
0.114286,0.218675,0.251600
0.200000,0.418637,0.050500
0.089796,0.308379,0.616314
0.126191,0.212783,0.365967
0.117143,0.106130,0.150660
0.426531,0.152164,0.066486
0.093877,0.705679,0.121800
0.060714,0.674312,0.203900
0.092857,0.707437,0.116300
0.503572,0.207400,0.230600
0.485714,0.149575,0.334325
0.047619,0.192350,0.368700
0.046429,0.264263,0.229625
0.214286,0.311383,0.060433
0.433333,0.345506,0.060367
0.219048,0.351850,0.037400
0.233333,0.259650,0.171167
0.242857,0.008100,0.578500
0.071429,0.294067,0.490733
0.248979,0.249621,0.206414
0.078572,0.753900,0.178067
0.121429,0.328538,0.314225
0.304762,0.496083,0.519233
0.059524,0.714667,0.051383
0.200000,0.264700,0.139167
0.130000,0.512175,0.294900
0.200000,0.493567,0.501767
0.157143,0.471579,0.112843
0.218367,0.577771,0.138071
0.377143,0.231970,0.431860
0.095238,0.276642,0.607217
0.385714,0.593970,0.171900
0.067857,0.352063,0.518050
0.231429,0.108270,0.193780
0.183333,0.036617,0.344767
0.240476,0.529850,0.262617
0.182143,0.148538,0.755350
0.090476,0.206550,0.424000
0.389286,0.649875,0.366250
0.357143,0.593850,0.069700
0.188571,0.434280,0.151560
0.411429,0.234250,0.093960
0.303571,0.452588,0.442625
0.142857,0.163830,0.420440
0.376190,0.507650,0.145867
0.291429,0.109400,0.140980
0.319047,0.466172,0.044844
0.353061,0.208707,0.171886
0.561905,0.397033,0.107133
0.100000,0.515310,0.235000
0.340000,0.498550,0.607440
0.080000,0.341730,0.071960
0.214286,0.045363,0.232775
0.128572,0.575788,0.038575
0.219048,0.824367,0.059167
0.276786,0.434631,0.072388
0.442857,0.525708,0.227400
0.135714,0.284162,0.206925
0.338095,0.139267,0.111300
0.119047,0.087808,0.237200
0.129870,0.198768,0.492227
