alpha,phi,h
0.270475,0.416051,0.130602
0.336964,0.368791,0.154371
0.320238,0.414138,0.145067
0.294519,0.337845,0.161252
0.271737,0.354055,0.126998
0.288923,0.401046,0.151633
0.350328,0.383621,0.122274
0.331547,0.382568,0.144351
0.291489,0.407218,0.089249
0.304032,0.423716,0.120008
0.261672,0.398316,0.148369
0.285817,0.378412,0.133710
0.260700,0.433624,0.124156
0.280750,0.384309,0.150236
0.280506,0.390917,0.121695
0.274311,0.372967,0.137621
0.304370,0.394112,0.167759
0.281186,0.389596,0.127987
0.292686,0.369311,0.135350
0.319190,0.418670,0.133849
0.325689,0.382172,0.113795
0.274157,0.412962,0.140529
0.308358,0.383282,0.133513
0.286455,0.360163,0.120045
0.333834,0.361731,0.131906
0.265887,0.355881,0.147595
0.370124,0.358990,0.129795
0.322364,0.396161,0.137659
0.299683,0.333158,0.133466
0.289522,0.373741,0.177750
0.310228,0.365026,0.165281
0.297162,0.326662,0.180771
0.323610,0.383118,0.160089
0.342276,0.427096,0.108167
0.340845,0.383284,0.137805
0.305164,0.354366,0.148626
0.276966,0.411743,0.160942
0.283940,0.407281,0.136065
0.313209,0.373180,0.137032
0.281651,0.405619,0.153319
0.283949,0.388017,0.141989
0.313141,0.381074,0.130972
0.272807,0.316943,0.177850
0.280148,0.371800,0.121000
0.309251,0.405967,0.151232
0.355219,0.421448,0.130514
0.301459,0.357375,0.107101
0.272199,0.384684,0.128369
0.287270,0.337823,0.149428
0.269246,0.412908,0.149480
0.290527,0.338837,0.163419
0.258424,0.357408,0.145518
0.271302,0.388261,0.143173
0.298017,0.409236,0.152887
0.367297,0.383166,0.135238
0.265285,0.365896,0.153919
0.313486,0.389546,0.118580
0.303108,0.373020,0.136771
0.303953,0.346637,0.129706
0.317965,0.363090,0.141736
0.313636,0.387819,0.146387
0.307556,0.410228,0.152818
0.259270,0.441780,0.159199
0.263557,0.381979,0.145342
0.326275,0.370436,0.161741
0.289344,0.393698,0.127664
0.240975,0.416256,0.148894
0.299050,0.378210,0.122100
0.308231,0.393464,0.119851
0.256360,0.391589,0.134701
0.270236,0.408015,0.119267
0.314939,0.389786,0.130382
0.336976,0.405454,0.129389
0.321427,0.386763,0.132465
0.317179,0.351738,0.130662
0.346766,0.395689,0.131661
0.317774,0.406294,0.139017
0.290668,0.393945,0.138424
0.305756,0.418486,0.136156
0.300254,0.393406,0.132049
0.288542,0.371694,0.133777
0.307130,0.388554,0.119513
0.314371,0.385093,0.122249
0.291420,0.359519,0.146663
0.343245,0.336779,0.141151
0.322688,0.405266,0.145097
0.303668,0.408150,0.141782
0.314157,0.387837,0.148928
0.290163,0.346934,0.163096
0.306266,0.396151,0.157633
0.336411,0.414759,0.148003
0.308003,0.422948,0.149895
0.291015,0.429036,0.154797
0.292622,0.394220,0.154474
0.301518,0.446836,0.151169
0.283732,0.394836,0.126635
0.309604,0.379454,0.134433
0.325346,0.355075,0.129641
0.324232,0.408103,0.112704
0.281503,0.368619,0.155266
