alpha,phi,h
0.350342,0.407269,0.503180
0.415993,0.563344,0.539404
0.480584,0.709394,0.477391
0.313764,0.533263,0.289172
0.642668,0.715071,0.420797
0.416676,0.343443,0.490916
0.300874,0.262810,0.436114
0.345983,0.493556,0.538222
0.381251,0.882905,0.508482
0.362403,0.405479,0.542517
0.550932,0.649126,0.530162
0.365265,0.822840,0.505465
0.434986,0.487897,0.452994
0.346463,0.375534,0.443175
0.434595,0.463278,0.500184
0.347337,0.378200,0.478283
0.613037,0.676455,0.418413
0.483127,0.595911,0.693440
0.436959,0.381266,0.573522
0.656688,0.965866,0.775660
0.591631,0.479411,0.591976
0.420652,0.342789,0.476461
0.432211,0.455641,0.602760
0.583284,0.741672,0.305650
0.469291,0.641652,0.645100
0.463073,0.424345,0.636029
0.340406,0.246798,0.373255
0.355744,0.252631,0.373207
0.299811,0.245985,0.503059
0.489299,0.357311,0.429137
0.334103,0.517229,0.290704
0.358825,0.793657,0.490887
0.470874,0.662839,0.439128
0.342352,0.661403,0.447215
0.379896,0.507747,0.591401
0.317745,0.356245,0.508207
0.632888,0.659060,0.554947
0.292375,0.542098,0.456624
0.415964,0.787457,0.437465
0.536160,0.550460,0.439228
0.595872,0.637053,0.342710
0.422827,0.684290,0.561972
0.518065,0.754851,0.493962
0.353681,0.631710,0.672221
0.653879,0.923129,0.581390
0.360121,0.401022,0.439392
0.595953,0.359563,0.540391
0.332113,0.404896,0.398377
0.384742,0.347496,0.552125
0.356212,0.490091,0.392555
0.590497,0.517792,0.348414
0.499802,0.556535,0.652163
0.266317,0.334874,0.374976
0.413856,0.512900,0.580207
0.424922,0.619720,0.487782
0.228020,0.395418,0.447412
0.785408,0.470531,0.449683
0.357572,0.540736,0.431408
0.294108,0.611049,0.503101
0.446298,0.468217,0.588891
0.636623,0.348712,0.526685
0.520404,0.258226,0.420034
0.526627,0.527291,0.436625
0.361123,0.829757,0.393078
0.462569,0.733542,0.542463
0.363868,0.707784,0.555327
0.363786,0.575467,0.343108
0.497022,0.706982,0.440139
0.538406,0.503478,0.417117
0.236749,0.602273,0.500117
0.566909,0.492594,0.500036
0.621124,0.466092,0.361795
0.442901,0.616033,0.294640
0.553800,0.654942,0.672257
0.312495,0.532475,0.554776
0.541264,0.497958,0.533176
0.366095,0.432013,0.388453
0.441492,0.350165,0.390753
0.504656,0.624145,0.646952
0.427751,0.627225,0.498458
0.454623,0.380746,0.478933
0.592287,0.555939,0.385899
0.507141,0.598738,0.428902
0.419165,0.490153,0.398005
0.521102,0.553031,0.611077
0.315273,0.252513,0.568161
0.435308,0.370352,0.632797
0.468092,1.138752,0.761905
0.539997,0.659819,0.612505
0.384057,0.314568,0.470305
0.457811,0.612978,0.500699
0.308791,0.558152,0.349433
0.411135,0.359162,0.598950
0.299010,0.215367,0.452457
0.448428,0.499926,0.362442
0.537196,0.791632,0.239335
0.540989,0.564686,0.485860
0.419084,0.531583,0.535155
0.412196,0.460370,0.483726
0.417494,0.536253,0.591463
