alpha,phi,h
0.128572,0.461567,0.585700
0.114286,0.733650,0.037525
0.176191,0.449867,0.215267
0.192857,0.530208,0.247067
0.147619,0.419850,0.186200
0.231429,0.549930,0.318420
0.061905,0.206733,0.333267
0.048571,0.426930,0.145820
0.082143,0.094612,0.408800
0.157143,0.583275,0.195650
0.171429,0.542612,0.020600
0.390476,0.261883,0.174833
0.342857,0.265100,0.217200
0.050000,0.354000,0.592100
0.231428,0.060280,0.127140
0.052381,0.159900,0.581500
0.039286,0.241625,0.409125
0.132143,0.356413,0.661525
0.164286,0.221537,0.184625
0.330000,0.244365,0.311450
0.092857,0.703650,0.093950
0.160714,0.747206,0.480675
0.278571,0.641450,0.323750
0.057143,0.518500,0.346875
0.075000,0.660662,0.084425
0.142857,0.463000,0.432650
0.111429,0.740650,0.377860
0.097143,0.297030,0.319880
0.234286,0.860630,0.276580
0.285714,0.037325,0.098550
0.471429,0.076550,0.103750
0.102041,0.380250,0.228814
0.125000,0.373262,0.192562
0.165306,0.660371,0.203000
0.125715,0.424750,0.488660
0.247619,0.059208,0.539133
0.216326,0.819729,0.253829
0.254762,0.388467,0.497083
0.138095,0.641300,0.081550
0.387302,0.121244,0.158656
0.382143,0.284081,0.054087
0.105714,0.290280,0.299280
0.071429,0.662850,0.105150
0.251020,0.811729,0.348357
0.167857,0.526100,0.121550
0.033333,0.171508,0.396000
0.090476,0.656283,0.072483
0.185714,0.646050,0.404900
0.178571,0.373100,0.675950
0.023810,0.643467,0.065367
0.352381,0.674683,0.432967
0.114286,0.460813,0.353325
0.088889,0.040011,0.234200
0.111905,0.776867,0.340167
0.060715,0.224637,0.394900
0.021428,0.062950,0.352250
0.310204,0.779493,0.213971
0.228571,0.575175,0.473900
0.228572,0.513375,0.317700
0.407143,0.506975,0.162400
0.245715,0.503920,0.355580
0.166667,0.567217,0.095317
0.114286,0.335817,0.671400
0.054286,0.132540,0.316000
0.064286,0.291750,0.179200
0.231429,0.438860,0.416340
0.078572,0.285250,0.318950
0.130952,0.668967,0.141967
0.038095,0.269317,0.388600
0.094286,0.241600,0.286680
0.052381,0.644367,0.089750
0.131428,0.305210,0.422560
0.238096,0.474350,0.498500
0.183674,0.445036,0.300586
0.405714,0.483880,0.088880
0.164286,0.076412,0.125875
0.214286,0.099383,0.153600
0.390476,0.190950,0.368200
0.140816,0.083571,0.394086
0.214286,0.043040,0.528960
0.376191,0.427408,0.507333
0.171429,0.249188,0.479375
0.109524,0.130383,0.188433
0.228571,0.616150,0.030900
0.177143,0.737730,0.181560
0.071428,0.446100,0.165367
0.074286,0.317220,0.174780
0.225000,0.582894,0.491788
0.025714,0.491140,0.242940
0.228572,0.364675,0.500200
0.138095,0.080067,0.142467
0.134286,0.556320,0.651380
0.028571,0.008250,0.342800
0.110714,0.649212,0.153500
0.494286,0.056790,0.601560
0.076190,0.316467,0.265467
0.354286,0.220980,0.201040
0.025000,0.592350,0.083825
0.196429,0.826575,0.331900
0.161905,0.429200,0.262750
