alpha,phi,h
0.240291,0.811617,0.262254
0.216491,0.808049,0.240702
0.266763,0.868276,0.207341
0.324449,0.767983,0.216736
0.249019,0.804243,0.238093
0.208594,0.752183,0.230201
0.199368,0.796314,0.233368
0.217582,0.882020,0.255317
0.217104,0.767245,0.259573
0.295662,0.795947,0.201744
0.246377,0.834065,0.227356
0.247459,0.820587,0.210129
0.235148,0.802624,0.206333
0.199324,0.803363,0.166642
0.249768,0.815530,0.214597
0.214934,0.806846,0.229876
0.271382,0.781781,0.206749
0.209558,0.756215,0.189025
0.267877,0.806861,0.262667
0.240269,0.827592,0.224214
0.273474,0.836482,0.171486
0.236832,0.728862,0.216563
0.253489,0.811691,0.222632
0.213046,0.844936,0.199454
0.270600,0.813988,0.238331
0.242172,0.804021,0.270638
0.214132,0.775795,0.229708
0.234799,0.791183,0.180847
0.281055,0.812706,0.207210
0.188628,0.766716,0.254573
0.265202,0.900739,0.199644
0.241376,0.792680,0.210428
0.270711,0.804892,0.213466
0.191566,0.803054,0.214920
0.268411,0.770020,0.214819
0.229340,0.769055,0.209370
0.267895,0.782645,0.227899
0.315232,0.825503,0.141290
0.236864,0.807555,0.241617
0.266182,0.777495,0.163669
0.264185,0.796265,0.205766
0.219623,0.787406,0.218715
0.212939,0.748980,0.204786
0.239111,0.793733,0.259222
0.199399,0.727486,0.169248
0.272245,0.800869,0.259111
0.262236,0.830138,0.204087
0.265342,0.835278,0.194333
0.289639,0.804287,0.164418
0.270772,0.760236,0.204812
0.349022,0.799224,0.183881
0.230005,0.740394,0.263130
0.276881,0.773287,0.203352
0.307624,0.779255,0.260195
0.242381,0.807787,0.232719
0.258480,0.838534,0.271941
0.295376,0.795806,0.169446
0.164171,0.803243,0.183160
0.232562,0.818943,0.200251
0.266334,0.840864,0.235546
0.268531,0.817760,0.220608
0.247264,0.750814,0.218025
0.280397,0.803341,0.214543
0.241158,0.813762,0.195759
0.225699,0.806679,0.229705
0.270580,0.760548,0.204075
0.182312,0.788838,0.207333
0.290156,0.828058,0.187139
0.223919,0.754256,0.251524
0.267879,0.775775,0.208225
0.232702,0.788328,0.199820
0.189857,0.787066,0.186848
0.200694,0.802965,0.159240
0.223872,0.817227,0.239837
0.250262,0.868133,0.199277
0.290136,0.793809,0.200500
0.207609,0.848744,0.191619
0.257005,0.786015,0.168796
0.317988,0.769924,0.237680
0.287310,0.846599,0.188671
0.227437,0.823012,0.248380
0.242013,0.861140,0.195910
0.230791,0.851407,0.230793
0.217759,0.759140,0.183274
0.273362,0.828090,0.179505
0.264911,0.774013,0.224311
0.207912,0.780817,0.269983
0.240376,0.810978,0.228555
0.211289,0.831636,0.234215
0.244700,0.801250,0.225439
0.272930,0.833900,0.225145
0.191651,0.810663,0.266846
0.201780,0.784030,0.211808
0.257870,0.785861,0.243336
0.280592,0.829245,0.239309
0.278929,0.816299,0.257638
0.280399,0.828803,0.197965
0.254979,0.814859,0.213468
0.243249,0.840157,0.223125
0.264308,0.808061,0.207102
