alpha,phi,h
0.449155,0.863151,0.492403
0.429459,0.874588,0.517970
0.432340,0.863957,0.530985
0.405440,0.860726,0.522918
0.447378,0.875740,0.508836
0.434472,0.887071,0.502931
0.420430,0.869179,0.507318
0.455874,0.871331,0.504013
0.407829,0.867785,0.493316
0.422574,0.868060,0.494876
0.435623,0.848991,0.500337
0.418799,0.860014,0.533519
0.448124,0.882313,0.518824
0.414443,0.858018,0.522493
0.431969,0.885969,0.537585
0.451418,0.875882,0.513696
0.473180,0.860848,0.484940
0.445653,0.874153,0.533487
0.411180,0.868996,0.496946
0.387818,0.835591,0.505276
0.430870,0.871211,0.517011
0.413071,0.875686,0.509882
0.416819,0.885200,0.538270
0.423819,0.870094,0.549696
0.417415,0.886677,0.511405
0.419001,0.878369,0.510698
0.412492,0.877103,0.500849
0.422505,0.872634,0.497411
0.425962,0.854345,0.487434
0.444592,0.886503,0.497979
0.465696,0.846413,0.496800
0.401549,0.865245,0.536224
0.413943,0.876701,0.496777
0.418544,0.846992,0.535138
0.401136,0.855449,0.488416
0.420676,0.853737,0.538727
0.455420,0.866439,0.511986
0.418078,0.852153,0.508064
0.409996,0.875089,0.478715
0.436516,0.859410,0.531901
0.423140,0.869282,0.519091
0.413422,0.871299,0.510735
0.436335,0.844350,0.492589
0.463574,0.873165,0.495842
0.490351,0.874004,0.492683
0.442825,0.857938,0.498081
0.444009,0.867200,0.517115
0.453562,0.865901,0.515717
0.475191,0.870889,0.531961
0.413063,0.871977,0.483201
0.428303,0.845338,0.502787
0.422134,0.864658,0.503809
0.433275,0.881810,0.489910
0.445520,0.857121,0.501208
0.409426,0.862060,0.494521
0.443255,0.883787,0.507290
0.429844,0.897625,0.513659
0.446823,0.840894,0.525104
0.433533,0.871881,0.475386
0.435056,0.867997,0.510143
0.453047,0.846340,0.494724
0.432456,0.845533,0.498421
0.418385,0.882739,0.537119
0.437978,0.855753,0.516616
0.453911,0.868179,0.511995
0.411767,0.875214,0.514278
0.468497,0.847712,0.516778
0.439309,0.838480,0.529593
0.419394,0.842470,0.519236
0.430406,0.848011,0.496390
0.461569,0.881978,0.543177
0.409737,0.851130,0.515163
0.426623,0.881907,0.510327
0.427749,0.870690,0.507219
0.414143,0.866266,0.514528
0.463279,0.865391,0.531598
0.425058,0.887957,0.548968
0.452179,0.839669,0.494154
0.454783,0.848029,0.511496
0.417717,0.870224,0.513375
0.421417,0.861689,0.488883
0.467868,0.896584,0.499691
0.434951,0.859164,0.516022
0.401546,0.855182,0.500347
0.426365,0.877777,0.497727
0.427522,0.864177,0.479084
0.446479,0.890736,0.524612
0.432994,0.869388,0.492401
0.422207,0.868093,0.527490
0.417141,0.864843,0.469741
0.426092,0.887617,0.468277
0.423738,0.852291,0.521115
0.426007,0.852807,0.513741
0.406394,0.865946,0.530583
0.498093,0.841149,0.518595
0.449129,0.854116,0.520477
0.464312,0.867699,0.539545
0.403866,0.897017,0.529264
0.415024,0.869102,0.543511
0.448096,0.848094,0.519173
