alpha,phi,h
0.495988,0.733991,0.459642
0.526133,0.596155,0.525975
0.530736,0.523359,0.547977
0.606274,0.554960,0.240208
0.430734,0.457945,0.568964
0.343339,0.674342,0.574568
0.464991,0.426349,0.458418
0.797392,0.565567,0.597092
0.744214,0.391434,0.367651
0.464066,0.432505,0.451088
0.460166,0.390018,0.579356
0.640589,0.381849,0.199475
0.435225,0.699569,0.480030
0.744872,0.496645,0.565463
0.655127,0.680576,0.175396
0.245445,0.605692,0.520759
0.459601,0.457689,0.401330
0.364391,0.532902,0.438683
0.806607,0.436324,0.523545
0.461489,0.343907,0.398607
0.741876,0.473945,0.582087
0.408086,0.499989,0.534689
0.352209,0.537687,0.559430
0.417080,0.621173,0.402926
0.395866,0.539245,0.555739
0.522661,0.419607,0.530736
0.744309,0.351371,0.389593
0.341346,0.398499,0.279451
0.298124,0.517915,0.510655
0.507172,0.613762,0.645845
0.611628,0.480995,0.483948
0.454452,0.617301,0.433449
0.370856,0.748706,0.529460
0.387631,0.566942,0.460392
0.505172,0.542460,0.677495
0.659449,0.326438,0.441660
0.468334,0.287712,0.289798
0.518946,0.616952,0.579813
0.642943,0.419667,0.688620
0.418293,0.591083,0.506948
0.593510,0.649121,0.546943
0.640283,0.587349,0.652626
0.640264,0.568194,0.656942
0.570191,0.388574,0.491585
0.391422,0.613987,0.592768
0.325239,0.459843,0.402878
0.627534,0.318304,0.413046
0.300960,0.304246,0.381034
0.435361,0.537467,0.436032
0.592032,0.644834,0.469448
0.470428,0.632197,0.359110
0.304894,0.352153,0.433744
0.514028,0.459795,0.723540
0.228634,0.496111,0.346264
0.365221,0.404645,0.483345
0.533785,0.725373,0.419306
0.572522,0.643516,0.527837
0.516176,0.608503,0.512217
0.328471,0.315033,0.579704
0.570533,0.687258,0.560360
0.353228,0.401831,0.368141
0.414869,0.472689,0.602605
0.681218,0.535224,0.551999
0.405631,0.583466,0.396253
0.539404,0.511741,0.281053
0.637036,0.561529,0.523123
0.385261,0.366946,0.445475
0.409936,0.519349,0.718735
0.524892,0.575281,0.514188
0.376262,0.418639,0.579802
0.506976,0.237579,0.432895
0.514690,0.396414,0.321725
0.586595,0.574607,0.607107
0.455717,0.673398,0.676077
0.574769,0.456176,0.350596
0.566781,0.605305,0.471767
0.507471,0.393390,0.399994
0.240027,0.478802,0.604724
0.483237,0.636668,0.447271
0.482457,0.515025,0.493770
0.305741,0.568486,0.720861
0.459485,0.510135,0.494906
0.487112,0.807602,0.539640
0.487892,0.501718,0.512526
0.479250,0.677525,0.479512
0.505560,0.374524,0.386376
0.471631,0.599169,0.505834
0.331988,0.478661,0.499703
0.573414,0.321573,0.609569
0.552662,0.315138,0.604456
0.464465,0.484209,0.394394
0.683038,0.409869,0.231438
0.500216,0.395901,0.439539
0.434594,0.594251,0.669368
0.675987,0.365522,0.364337
0.766650,0.547848,0.631949
0.624067,0.590326,0.500784
0.786667,0.339518,0.367274
0.486160,0.508811,0.438568
0.326939,0.518094,0.615208
