alpha,phi,h
0.292296,0.321918,0.661386
0.268001,0.358563,0.672775
0.240727,0.300077,0.653490
0.177613,0.309243,0.668374
0.188520,0.286565,0.669805
0.178678,0.325525,0.717774
0.243132,0.318049,0.650155
0.215892,0.333403,0.628836
0.277705,0.293094,0.645385
0.199648,0.380348,0.704244
0.282066,0.345198,0.657585
0.206274,0.369601,0.661221
0.253021,0.250030,0.664767
0.267917,0.249888,0.644343
0.286985,0.320801,0.677156
0.171328,0.339104,0.711538
0.170006,0.349271,0.703106
0.215592,0.265206,0.661010
0.266137,0.352321,0.657753
0.198872,0.355275,0.667889
0.197146,0.272340,0.689767
0.281770,0.330202,0.685179
0.272658,0.367304,0.726236
0.286603,0.213378,0.699492
0.191956,0.336029,0.681674
0.211216,0.255651,0.677468
0.220815,0.361303,0.696027
0.231275,0.322354,0.714080
0.214618,0.260849,0.652007
0.236657,0.383781,0.701069
0.184914,0.304475,0.707023
0.279769,0.375004,0.605207
0.299361,0.356488,0.660144
0.207885,0.340691,0.715374
0.193095,0.335541,0.639316
0.279172,0.333839,0.691938
0.168235,0.366898,0.681466
0.217321,0.348674,0.693795
0.286617,0.319720,0.648043
0.282659,0.358722,0.706772
0.229063,0.307873,0.656273
0.239127,0.353985,0.679158
0.210817,0.334913,0.729122
0.262022,0.410717,0.674316
0.221909,0.341731,0.733116
0.227975,0.321350,0.685081
0.238428,0.379110,0.704555
0.219407,0.346830,0.684699
0.244035,0.336351,0.689413
0.201059,0.312980,0.717899
0.277410,0.264147,0.724956
0.206708,0.338974,0.722310
0.186326,0.289393,0.722315
0.202641,0.365376,0.683202
0.251713,0.335309,0.673833
0.238793,0.390009,0.699027
0.199461,0.352785,0.710426
0.212121,0.338550,0.736905
0.270829,0.319990,0.667207
0.169935,0.339914,0.687046
0.188402,0.313008,0.745929
0.276162,0.320257,0.663203
0.275972,0.280606,0.645209
0.259143,0.302818,0.629557
0.220044,0.320659,0.675610
0.234058,0.337410,0.683507
0.232806,0.329661,0.761108
0.159248,0.365676,0.655228
0.172868,0.383396,0.725563
0.197408,0.391340,0.686568
0.202030,0.358934,0.702687
0.294367,0.323373,0.710085
0.243057,0.300502,0.692422
0.246534,0.315874,0.668578
0.146382,0.346180,0.672062
0.271595,0.268751,0.689644
0.212836,0.315582,0.677810
0.248678,0.364491,0.709093
0.201698,0.264172,0.742063
0.251354,0.287175,0.706390
0.190663,0.395349,0.659195
0.235055,0.306873,0.660995
0.110435,0.361906,0.650191
0.228169,0.350265,0.707892
0.269021,0.310194,0.694085
0.192235,0.343743,0.692366
0.247145,0.335613,0.649252
0.308157,0.292140,0.695484
0.275921,0.321331,0.709046
0.280453,0.360869,0.700821
0.269684,0.309777,0.723495
0.164745,0.332649,0.671898
0.212276,0.301160,0.652330
0.215806,0.337918,0.675363
0.274790,0.321030,0.721365
0.219921,0.385023,0.694725
0.226390,0.326100,0.695920
0.187453,0.344898,0.686933
0.232650,0.268665,0.693032
0.247759,0.285500,0.629395
