alpha,phi,h
0.804762,0.409917,0.787333
0.616071,0.293750,0.923550
0.421428,0.365650,0.570500
0.339286,0.596525,0.948200
0.557143,0.313300,0.527550
0.378571,0.373537,0.556675
0.339285,0.156550,0.921875
0.319047,0.467133,0.699467
0.483333,0.287375,0.831950
0.405714,0.232780,0.519540
0.438571,0.178125,0.661730
0.114285,0.057910,0.774320
0.445238,0.321792,0.782517
0.524490,0.368086,0.732171
0.733333,0.584500,0.804367
0.428571,0.182986,0.675443
0.695238,0.190000,0.896067
0.344898,0.327971,0.584800
0.142857,0.041375,0.719650
0.134694,0.059621,0.927100
0.440476,0.035233,0.714433
0.328571,0.090167,0.846867
0.728571,0.245075,0.760350
0.428571,0.314600,0.620300
0.102857,0.101330,0.818340
0.628571,0.048950,0.924800
0.461905,0.213333,0.640033
0.575000,0.079625,0.627050
0.342857,0.290870,0.878040
0.500000,0.142479,0.813214
0.600000,0.115850,0.766700
0.644643,0.365194,0.450400
0.623810,0.060583,0.715683
0.566666,0.141933,0.481767
0.733333,0.076650,0.967533
0.623810,0.096158,0.860717
0.247619,0.068883,0.892700
0.485714,0.255063,0.769950
0.354285,0.457140,0.975420
0.310204,0.349614,0.912786
0.507936,0.379433,0.836889
0.380952,0.032250,0.750733
0.271429,0.056367,0.885100
0.577143,0.064830,0.661780
0.819048,0.034567,0.859433
0.392857,0.688050,0.893450
0.535715,0.281700,0.944200
0.526191,0.033525,0.590167
0.171428,0.073133,0.837333
0.406122,0.447736,0.333300
0.157143,0.046844,0.774112
0.288889,0.308044,0.581567
0.450000,0.117800,0.808925
0.402381,0.295817,0.557567
0.317857,0.454725,0.889163
0.357143,0.183029,0.872629
0.300000,0.268600,0.822650
0.638095,0.272917,0.900033
0.475510,0.075893,0.853529
0.509524,0.184017,0.609467
0.608571,0.402540,0.847440
0.542857,0.072337,0.718475
0.366667,0.057592,0.730017
0.542857,0.210450,0.899000
0.366667,0.309775,0.499050
0.233929,0.404062,0.920375
0.268572,0.337700,0.534140
0.450000,0.389175,0.753350
0.459524,0.149200,0.898700
0.677551,0.132771,0.749886
0.557143,0.243837,0.913800
0.485714,0.065075,0.785287
0.252381,0.121400,0.727867
0.357143,0.340930,0.525560
0.345714,0.477860,0.651380
0.468571,0.386690,0.734000
0.547619,0.294050,0.562333
0.571429,0.068975,0.657300
0.402857,0.132350,0.900700
0.550000,0.043450,0.597550
0.418367,0.164343,0.966743
0.534286,0.337620,0.797600
0.442857,0.224937,0.835250
0.587755,0.054343,0.777171
0.132143,0.090662,0.529763
0.665306,0.100464,0.864871
0.500000,0.219917,0.756267
0.319047,0.177983,0.832450
0.496429,0.196188,0.939475
0.617143,0.012110,0.897920
0.594286,0.221070,0.951840
0.495238,0.177000,0.815033
0.835714,0.175887,0.839000
0.352381,0.228383,0.858567
0.557143,0.269825,0.779300
0.321429,0.278075,0.679550
0.105714,0.402620,0.793180
0.391428,0.117385,0.845420
0.547619,0.214100,0.904633
0.047619,0.098800,0.463900
