alpha,phi,h
0.272177,0.127243,0.345601
0.300277,0.073976,0.337774
0.275827,0.090819,0.290945
0.300561,0.137905,0.307621
0.336910,0.086018,0.296358
0.312626,0.099154,0.353940
0.305715,0.068257,0.317735
0.298099,0.053641,0.336450
0.284467,0.093286,0.326082
0.292239,0.077988,0.332373
0.294502,0.095930,0.266827
0.293543,0.073548,0.313802
0.297007,0.088826,0.358292
0.289430,0.071372,0.330149
0.308868,0.062634,0.300452
0.348576,0.066370,0.340639
0.327252,0.043663,0.261675
0.301773,0.099321,0.320346
0.353455,0.047908,0.350054
0.298748,0.064097,0.336667
0.276439,0.082088,0.334997
0.287796,0.074918,0.351786
0.268666,0.078702,0.358385
0.249904,0.109257,0.322114
0.301376,0.081776,0.306945
0.303176,0.078200,0.297304
0.254353,0.104192,0.344128
0.355432,0.065000,0.255976
0.310739,0.055812,0.307581
0.292517,0.057503,0.318030
0.274666,0.100397,0.329689
0.292273,0.068631,0.296910
0.311085,0.075667,0.333880
0.290159,0.071054,0.319750
0.278451,0.082190,0.310365
0.258804,0.076353,0.295581
0.293649,0.052696,0.267081
0.292595,0.071465,0.279927
0.266736,0.079054,0.345890
0.304840,0.097400,0.357284
0.271321,0.081374,0.382495
0.310011,0.057142,0.308798
0.322345,0.086955,0.274238
0.344287,0.063950,0.256662
0.332690,0.082857,0.329221
0.283368,0.106187,0.304733
0.361996,0.061343,0.297590
0.285382,0.068702,0.416499
0.299020,0.103551,0.324140
0.315354,0.057817,0.280075
0.304187,0.128312,0.362389
0.326773,0.072837,0.322492
0.316729,0.067926,0.296012
0.352087,0.116908,0.283640
0.289740,0.072269,0.292562
0.304922,0.066257,0.318774
0.298530,0.107580,0.345430
0.278735,0.042230,0.345244
0.312442,0.083247,0.341644
0.354300,0.076095,0.318766
0.333186,0.076998,0.326325
0.285968,0.126050,0.337725
0.314320,0.057557,0.267200
0.282557,0.092410,0.357536
0.306500,0.078729,0.329242
0.307666,0.072358,0.293744
0.300135,0.021661,0.356363
0.300507,0.124893,0.358320
0.267786,0.104433,0.348666
0.255436,0.086578,0.350148
0.253247,0.079945,0.364574
0.310666,0.084878,0.341504
0.251253,0.117270,0.337099
0.324446,0.076657,0.274678
0.299203,0.102199,0.372645
0.310139,0.078380,0.302225
0.290540,0.070963,0.331253
0.277479,0.113035,0.332417
0.292654,0.117442,0.299220
0.316559,0.065218,0.304491
0.330517,0.063020,0.315117
0.302840,0.096748,0.324614
0.278210,0.077211,0.328898
0.274209,0.115945,0.317599
0.305564,0.052380,0.305133
0.276121,0.143917,0.362242
0.320651,0.059660,0.318758
0.314096,0.082713,0.327759
0.288223,0.113162,0.337459
0.262153,0.132426,0.386018
0.312577,0.085668,0.330770
0.357996,0.070775,0.319702
0.315922,0.094147,0.322485
0.282353,0.089555,0.372300
0.303258,0.076962,0.351410
0.291834,0.083603,0.327095
0.276735,0.094950,0.312243
0.310222,0.097778,0.349708
0.275427,0.059880,0.341127
0.303062,0.060885,0.331522
