alpha,phi,h
0.025000,0.781837,0.080750
0.114286,0.700283,0.100667
0.257143,0.629800,0.045000
0.077143,0.422120,0.103700
0.200000,0.244300,0.015900
0.071429,0.806300,0.373200
0.135715,0.280025,0.745000
0.094286,0.626550,0.387580
0.104762,0.916283,0.356000
0.078572,0.831958,0.126550
0.128571,0.709350,0.339467
0.114286,0.451583,0.115700
0.248979,0.569550,0.255557
0.034286,0.620590,0.176260
0.041071,0.753225,0.116250
0.019048,0.595383,0.230300
0.064286,0.340000,0.352000
0.169388,0.827543,0.266957
0.038095,0.665233,0.234200
0.207143,0.550937,0.343875
0.019048,0.480850,0.133233
0.067347,0.863136,0.279457
0.175000,0.634362,0.211175
0.028571,0.565050,0.179500
0.080000,0.837050,0.444540
0.214286,0.718150,0.319880
0.464286,0.288975,0.062950
0.061905,0.524283,0.076900
0.442857,0.650150,0.487300
0.019048,0.775150,0.066000
0.028571,0.640500,0.070000
0.192857,0.433262,0.386125
0.062857,0.899420,0.152260
0.039286,0.810950,0.113600
0.042857,0.613283,0.332933
0.225715,0.958600,0.032660
0.164286,0.578412,0.412775
0.500000,0.963950,0.114550
0.105357,0.652919,0.136325
0.068571,0.735700,0.367080
0.253571,0.621075,0.364375
0.167347,0.850621,0.363957
0.121428,0.503450,0.525400
0.109524,0.916942,0.004217
0.165714,0.536180,0.041160
0.146429,0.660425,0.140450
0.192858,0.592800,0.079650
0.088095,0.475717,0.277750
0.065714,0.475110,0.309160
0.042857,0.695175,0.181275
0.071429,0.542212,0.127525
0.111905,0.795275,0.045817
0.022857,0.659680,0.066620
0.142857,0.634375,0.203950
0.100000,0.681658,0.281150
0.035715,0.180825,0.238350
0.019048,0.625833,0.178900
0.042858,0.696475,0.149800
0.180952,0.726400,0.157633
0.061905,0.588850,0.051933
0.042858,0.664525,0.099900
0.176190,0.656367,0.295600
0.044898,0.398929,0.197457
0.045238,0.809992,0.108417
0.040000,0.710380,0.375960
0.252381,0.561617,0.445100
0.064286,0.413100,0.077150
0.098214,0.743538,0.107750
0.100000,0.812193,0.051614
0.142857,0.547100,0.398300
0.119643,0.593612,0.100300
0.182143,0.611206,0.136437
0.042858,0.874275,0.343600
0.310715,0.932350,0.143525
0.075000,0.655900,0.308375
0.159524,0.440925,0.294167
0.057143,0.658650,0.456000
0.138775,0.459957,0.351029
0.254762,0.385575,0.121183
0.146428,0.612150,0.408450
0.107143,0.542025,0.389700
0.047619,0.737150,0.349517
0.097619,0.538917,0.277750
0.067347,0.385786,0.053314
0.014286,0.851290,0.038900
0.042857,0.623150,0.244700
0.091072,0.798181,0.069525
0.134286,0.316940,0.086540
0.037143,0.516050,0.130840
0.025000,0.703050,0.144750
0.260000,0.891000,0.044840
0.061224,0.904479,0.144043
0.334286,0.468020,0.120180
0.057142,0.763900,0.461150
0.114286,0.705217,0.313067
0.185715,0.485300,0.222850
0.076786,0.659900,0.115237
0.295238,0.944600,0.075500
0.042857,0.580560,0.246000
0.097619,0.657800,0.324650
