alpha,phi,h
0.366062,0.192544,0.319836
0.263885,0.197339,0.355756
0.281969,0.160590,0.342057
0.382698,0.176589,0.334640
0.292650,0.201774,0.344451
0.277128,0.183768,0.367377
0.290726,0.205362,0.358223
0.304262,0.215009,0.307324
0.306992,0.204562,0.353622
0.280781,0.141983,0.315688
0.225736,0.184226,0.319475
0.322762,0.156384,0.361587
0.326621,0.189096,0.346713
0.316754,0.224447,0.370966
0.304577,0.159738,0.322608
0.300824,0.173014,0.294513
0.353104,0.188894,0.361902
0.288169,0.205038,0.349179
0.373422,0.227959,0.304197
0.284059,0.153836,0.358197
0.292579,0.169645,0.364911
0.299743,0.192757,0.243373
0.300350,0.178160,0.354641
0.295730,0.210587,0.329580
0.273638,0.164379,0.295919
0.300606,0.217084,0.308493
0.219729,0.188244,0.295178
0.295862,0.186275,0.344140
0.263615,0.171294,0.287654
0.292622,0.181625,0.384563
0.317417,0.191187,0.347274
0.345758,0.255930,0.298364
0.257386,0.169833,0.270444
0.263423,0.187070,0.244388
0.277010,0.197265,0.294878
0.339123,0.193338,0.328996
0.301431,0.200700,0.319745
0.341866,0.161610,0.304842
0.302680,0.166821,0.334205
0.300763,0.143128,0.377067
0.257707,0.160957,0.357157
0.335898,0.178839,0.343962
0.213680,0.174014,0.315321
0.282230,0.199120,0.223015
0.343144,0.197060,0.306526
0.264235,0.184126,0.303049
0.302093,0.191906,0.315081
0.236209,0.200638,0.322124
0.354675,0.169606,0.350165
0.336468,0.133651,0.365180
0.312734,0.207851,0.363218
0.364442,0.193745,0.356417
0.279344,0.164687,0.354838
0.265699,0.186654,0.334340
0.266096,0.179053,0.294971
0.292602,0.195006,0.317224
0.346155,0.167120,0.330830
0.292175,0.142422,0.335360
0.313424,0.203965,0.361208
0.295697,0.185998,0.254930
0.316470,0.163260,0.366394
0.294886,0.179155,0.341638
0.299973,0.165539,0.333652
0.219237,0.194337,0.278259
0.324792,0.189343,0.304922
0.344399,0.191142,0.304157
0.332672,0.191082,0.296556
0.260638,0.176727,0.216113
0.264493,0.153199,0.271016
0.275441,0.152938,0.343765
0.321928,0.177296,0.351760
0.256484,0.154993,0.338915
0.282947,0.182835,0.235451
0.246861,0.130958,0.319489
0.279590,0.157372,0.361106
0.308653,0.169751,0.279849
0.292249,0.185808,0.336575
0.254565,0.144474,0.325392
0.298078,0.192399,0.361122
0.300597,0.177311,0.281897
0.355730,0.188536,0.223812
0.288779,0.173900,0.301654
0.302856,0.169418,0.325066
0.240869,0.165496,0.412096
0.321911,0.191449,0.315156
0.326456,0.166710,0.368242
0.246806,0.156560,0.325925
0.302712,0.186875,0.355358
0.306262,0.178018,0.386972
0.329742,0.193966,0.304919
0.323466,0.177087,0.319164
0.328300,0.172786,0.273724
0.284721,0.143959,0.234079
0.311470,0.173680,0.362521
0.248465,0.195687,0.257025
0.307662,0.193141,0.319541
0.287471,0.137076,0.328782
0.259798,0.184667,0.297106
0.288174,0.186786,0.263354
0.341876,0.162412,0.334510
