alpha,phi,h
0.189286,0.373563,0.181175
0.300000,0.178117,0.409333
0.326190,0.372000,0.305583
0.164286,0.469525,0.285550
0.034694,0.341200,0.578429
0.500000,0.359475,0.053700
0.197143,0.615030,0.034040
0.200000,0.472960,0.278620
0.300000,0.124600,0.139000
0.100000,0.030700,0.546800
0.190476,0.688100,0.346900
0.119048,0.740650,0.136500
0.120408,0.281400,0.542929
0.152381,0.680058,0.065000
0.261905,0.126567,0.677767
0.078572,0.671600,0.075050
0.252381,0.514367,0.459167
0.028571,0.624563,0.238950
0.371428,0.742633,0.085400
0.028571,0.762350,0.173100
0.108571,0.163600,0.407540
0.038095,0.522261,0.216833
0.314286,0.369167,0.289400
0.135714,0.803200,0.474775
0.159524,0.663575,0.010083
0.294286,0.123280,0.168700
0.189796,0.611221,0.123643
0.128572,0.287350,0.548283
0.178572,0.669625,0.304575
0.357143,0.129883,0.422067
0.208571,0.462570,0.325540
0.111429,0.569620,0.071260
0.082143,0.763225,0.295800
0.064285,0.398700,0.261600
0.074286,0.541410,0.821640
0.307142,0.450838,0.520000
0.300000,0.461350,0.137300
0.414286,0.976150,0.039500
0.285714,0.333817,0.295900
0.282857,0.219650,0.199860
0.330952,0.290158,0.304667
0.303571,0.593250,0.232500
0.235714,0.399300,0.338250
0.180952,0.453100,0.335200
0.021428,0.565050,0.266767
0.217143,0.203810,0.294120
0.050000,0.391475,0.224117
0.105714,0.341510,0.248760
0.152381,0.079583,0.614733
0.100000,0.600000,0.251800
0.225715,0.155470,0.315020
0.290476,0.396889,0.229133
0.221429,0.299913,0.423325
0.147619,0.723850,0.437333
0.230159,0.323728,0.380378
0.214286,0.489733,0.366200
0.293877,0.260186,0.315757
0.282143,0.259569,0.342963
0.193878,0.279843,0.035871
0.293878,0.147050,0.484629
0.100000,0.348450,0.192988
0.303572,0.806775,0.087662
0.242857,0.010800,0.698100
0.466667,0.075200,0.322100
0.169388,0.067171,0.393614
0.542857,0.234250,0.290767
0.111429,0.141200,0.144780
0.300000,0.233050,0.555450
0.417857,0.318275,0.373100
0.071429,0.342300,0.224538
0.182857,0.466580,0.331540
0.152381,0.575367,0.321533
0.071429,0.618442,0.363167
0.182143,0.435688,0.386900
0.235714,0.637613,0.300925
0.092857,0.366912,0.032950
0.050000,0.577662,0.074325
0.250000,0.548075,0.224800
0.274286,0.521230,0.393300
0.275000,0.554075,0.597775
0.185714,0.446275,0.225100
0.380357,0.411600,0.247613
0.353571,0.420787,0.268325
0.245714,0.238350,0.290360
0.119643,0.329244,0.427625
0.000000,0.614850,0.122100
0.234286,0.737000,0.301300
0.557143,0.893300,0.378500
0.164286,0.686837,0.368050
0.414286,0.833580,0.040140
0.157142,0.508425,0.382550
0.077551,0.175000,0.347114
0.452381,0.317058,0.304883
0.335714,0.235981,0.060650
0.208571,0.451890,0.577360
0.057143,0.561613,0.470900
0.122857,0.294060,0.074060
0.014286,0.342062,0.626375
0.130357,0.712319,0.395525
0.236735,0.647893,0.172671
