alpha,phi,h
0.009524,0.664075,0.360717
0.068572,0.968030,0.340560
0.040000,0.553320,0.199860
0.195238,0.493217,0.281167
0.155556,0.967400,0.369367
0.138776,0.772600,0.367571
0.085714,0.116750,0.520500
0.131429,0.784180,0.103600
0.145714,0.510340,0.270220
0.050000,0.815900,0.482875
0.149351,0.781968,0.461855
0.139286,0.918975,0.360450
0.078572,0.455375,0.180325
0.359524,0.659275,0.394317
0.110714,0.919175,0.466425
0.342857,0.978200,0.038150
0.107143,0.573163,0.663150
0.248980,0.866636,0.642229
0.295238,0.841450,0.639900
0.085714,0.748175,0.428050
0.267857,0.665063,0.440825
0.254762,0.689942,0.111867
0.146428,0.598287,0.204000
0.157143,0.483125,0.157600
0.039286,0.784300,0.489675
0.075000,0.585613,0.347225
0.097619,0.772492,0.277283
0.115873,0.710756,0.292967
0.138775,0.801729,0.512386
0.157143,0.883100,0.637200
0.142857,0.647350,0.063240
0.104762,0.673150,0.081300
0.285714,0.505437,0.150600
0.139682,0.593372,0.084544
0.228571,0.833942,0.419867
0.034286,0.918750,0.148320
0.104762,0.849358,0.365867
0.161905,0.581817,0.371133
0.151785,0.809325,0.484700
0.114286,0.367720,0.353020
0.100000,0.800380,0.396260
0.083333,0.939150,0.316717
0.142857,0.740300,0.425350
0.219047,0.427617,0.410533
0.119048,0.697033,0.298300
0.276190,0.690550,0.225900
0.051428,0.678360,0.504340
0.107143,0.862638,0.279550
0.367347,0.756814,0.203543
0.088095,0.905800,0.386183
0.054762,0.465992,0.273833
0.040000,0.943720,0.141040
0.203571,0.212413,0.575025
0.134286,0.905590,0.214060
0.125714,0.802670,0.604960
0.134286,0.607130,0.069860
0.275000,0.665800,0.398200
0.267857,0.676900,0.400175
0.122857,0.673760,0.161960
0.105714,0.544860,0.351400
0.128571,0.951394,0.480456
0.025000,0.911225,0.427975
0.119048,0.901633,0.229917
0.159524,0.825233,0.359217
0.121429,0.572590,0.480990
0.135715,0.923575,0.216500
0.295238,0.669533,0.321600
0.214286,0.647650,0.374725
0.064285,0.235000,0.368475
0.065714,0.561530,0.346100
0.157143,0.511000,0.111600
0.077551,0.460879,0.302771
0.114286,0.536567,0.415967
0.185714,0.793800,0.419600
0.223810,0.683050,0.492000
0.347619,0.575967,0.127667
0.085714,0.885130,0.298540
0.419047,0.766867,0.129300
0.160714,0.721325,0.077300
0.042857,0.727170,0.378700
0.164286,0.717367,0.319300
0.254286,0.674560,0.087820
0.110714,0.534231,0.208462
0.118367,0.867843,0.351300
0.295238,0.424433,0.498900
0.009524,0.973383,0.289533
0.214286,0.687130,0.111650
0.102857,0.762980,0.381440
0.088571,0.286190,0.528040
0.100000,0.605750,0.574750
0.108928,0.531062,0.415950
0.333334,0.636200,0.277100
0.285714,0.698033,0.079700
0.390476,0.691100,0.438467
0.438095,0.763617,0.274500
0.085714,0.755767,0.366733
0.102857,0.697220,0.652600
0.165714,0.759780,0.491880
0.171428,0.398300,0.348100
0.266667,0.762950,0.339017
