alpha,phi,h
0.457143,0.269700,0.945800
0.319048,0.990700,0.500167
0.400000,0.640490,0.528540
0.371429,0.554757,0.870371
0.487500,0.264231,0.896837
0.110204,0.724964,0.588643
0.261905,0.769067,0.795600
0.121429,0.694113,0.615225
0.333334,0.789100,0.661533
0.441071,0.484563,0.763437
0.219643,0.308694,0.889787
0.365714,0.693380,0.528020
0.661224,0.481014,0.352471
0.397619,0.937617,0.786967
0.385714,0.556325,0.752350
0.357143,0.835817,0.910333
0.112245,0.918493,0.664443
0.519048,0.829867,0.660267
0.035714,0.464475,0.606750
0.521428,0.887487,0.877000
0.600000,0.926275,0.812200
0.164286,0.480075,0.882550
0.242857,0.700767,0.542067
0.482143,0.810225,0.876600
0.173809,0.389100,0.798383
0.162857,0.339450,0.754060
0.432143,0.993300,0.535775
0.125714,0.488110,0.841520
0.177551,0.745714,0.551000
0.367857,0.454863,0.626850
0.471429,0.447040,0.738480
0.422449,0.953186,0.681800
0.171429,0.261000,0.683800
0.050000,0.729250,0.442550
0.542857,0.940000,0.809633
0.450000,0.831213,0.818650
0.365715,0.834940,0.691060
0.280953,0.705394,0.852133
0.577143,0.822470,0.497700
0.364285,0.672538,0.639125
0.120000,0.471150,0.912440
0.354286,0.661320,0.550460
0.159524,0.378858,0.783933
0.300000,0.638000,0.781900
0.519643,0.923212,0.887687
0.190476,0.335867,0.691600
0.285714,0.288175,0.897717
0.095238,0.215183,0.336100
0.185714,0.577479,0.889571
0.502041,0.242221,0.683357
0.652381,0.764683,0.887467
0.124286,0.321915,0.809650
0.245238,0.341258,0.689950
0.345714,0.587500,0.760760
0.352381,0.976433,0.487500
0.260714,0.773038,0.454500
0.609524,0.653475,0.852800
0.285714,0.134775,0.684575
0.304762,0.213917,0.906167
0.459524,0.655142,0.559117
0.478571,0.292875,0.802650
0.253572,0.857838,0.781325
0.057143,0.552050,0.957100
0.357143,0.810300,0.680200
0.148979,0.874236,0.659186
0.519047,0.313200,0.755883
0.091429,0.888750,0.686560
0.052381,0.743817,0.469267
0.464286,0.713150,0.432050
0.290476,0.990650,0.446867
0.842857,0.171050,0.992367
0.430952,0.788433,0.607150
0.260714,0.994712,0.696325
0.350000,0.947025,0.491367
0.534921,0.259139,0.651811
0.053968,0.300039,0.845611
0.238095,0.329233,0.606267
0.274286,0.527820,0.903660
0.430357,0.200581,0.917475
0.451429,0.625300,0.476260
0.534286,0.942930,0.805640
0.075000,0.426187,0.663575
0.325714,0.847110,0.427900
0.464286,0.925725,0.904767
0.326190,0.975717,0.463950
0.464286,0.345725,0.930700
0.114286,0.515575,0.829700
0.507143,0.242125,0.934000
0.340816,0.953864,0.424771
0.345714,0.958300,0.452680
0.662857,0.837650,0.629640
0.365476,0.820179,0.667875
0.438095,0.274542,0.952383
0.240000,0.820130,0.840520
0.390476,0.976983,0.483833
0.432143,0.610100,0.538450
0.371429,0.710210,0.591780
0.505357,0.959187,0.872138
0.376191,0.802100,0.638300
0.260714,0.706725,0.437650
