alpha,phi,h
0.055411,0.265647,0.730453
0.061552,0.213716,0.733306
0.079415,0.184420,0.696348
0.049678,0.207352,0.743779
0.060006,0.180601,0.668716
0.078788,0.226504,0.697924
0.080575,0.240264,0.712045
0.010625,0.226931,0.713401
0.038783,0.224778,0.668799
0.051986,0.214626,0.758311
0.056885,0.220932,0.718687
0.063120,0.194984,0.719451
0.043234,0.215485,0.725836
0.085680,0.232889,0.679577
0.098357,0.185328,0.706835
0.039881,0.244606,0.695959
0.073612,0.192147,0.675640
0.078251,0.196166,0.729105
0.076397,0.221425,0.666630
0.069909,0.213416,0.702696
0.041475,0.233329,0.701444
0.063107,0.211719,0.721398
0.050702,0.249865,0.701442
0.040856,0.214733,0.694352
0.079910,0.219471,0.670173
0.079933,0.218852,0.698834
0.041090,0.213526,0.720697
0.048582,0.214931,0.731501
0.076859,0.196008,0.745389
0.050451,0.229871,0.715020
0.079163,0.200161,0.687793
0.097796,0.181280,0.710789
0.051923,0.186928,0.682348
0.034532,0.199174,0.684862
0.065660,0.192461,0.713728
0.070029,0.212385,0.725045
0.052747,0.224907,0.681630
0.043454,0.222691,0.720391
0.058257,0.205730,0.700661
0.066696,0.231552,0.706165
0.025043,0.236660,0.771421
0.073099,0.225442,0.706160
0.094706,0.198785,0.698779
0.070736,0.230743,0.701573
0.077145,0.234871,0.718533
0.013679,0.196550,0.686706
0.040857,0.186243,0.673523
0.034418,0.214517,0.734795
0.067685,0.218887,0.678147
0.052510,0.224054,0.701389
0.039816,0.234355,0.730870
0.053572,0.210342,0.661085
0.072830,0.216440,0.700948
0.048690,0.195529,0.705170
0.018835,0.251849,0.696616
0.058044,0.206133,0.731879
0.063847,0.233984,0.709058
0.069337,0.180192,0.689221
0.072367,0.201928,0.707304
0.069722,0.195512,0.670851
0.062581,0.166976,0.726139
0.020807,0.226854,0.743762
0.025423,0.230005,0.731654
0.048831,0.191608,0.688598
0.072654,0.209746,0.723074
0.015226,0.203074,0.697711
0.059943,0.208315,0.702781
0.037986,0.232078,0.704805
0.080458,0.213421,0.700782
0.056388,0.208798,0.745361
0.012570,0.218625,0.679480
0.105778,0.172255,0.704975
0.013786,0.247856,0.736478
0.053443,0.218923,0.720820
0.032720,0.215607,0.705066
0.082975,0.222603,0.705492
0.077531,0.190180,0.698098
0.080525,0.230975,0.692774
0.045959,0.211776,0.753320
0.051472,0.226634,0.767952
0.088408,0.196388,0.724596
0.098174,0.195455,0.745239
0.076765,0.189931,0.675419
0.055950,0.231094,0.745323
0.069561,0.207874,0.698254
0.040960,0.220129,0.732374
0.099369,0.175036,0.710214
0.061929,0.238858,0.723870
0.088239,0.186200,0.688504
0.056626,0.198726,0.758849
0.016221,0.230299,0.692486
0.057948,0.184161,0.684373
0.042304,0.200601,0.711158
0.056883,0.206008,0.698746
0.058593,0.224778,0.717993
0.058127,0.228707,0.695207
0.071768,0.197839,0.710525
0.025004,0.225106,0.647301
0.076633,0.200933,0.736920
0.027715,0.260964,0.718208
