alpha,phi,h
0.177800,0.704355,0.221666
0.182150,0.702719,0.179620
0.134642,0.736812,0.190207
0.136759,0.755719,0.209721
0.157177,0.791164,0.137309
0.158216,0.786144,0.200805
0.188412,0.746949,0.144561
0.150953,0.764425,0.167795
0.134308,0.758497,0.164866
0.178212,0.753201,0.129006
0.207521,0.748077,0.172909
0.188279,0.713091,0.132449
0.164047,0.800437,0.199189
0.199294,0.786873,0.160219
0.167231,0.731461,0.194255
0.181230,0.776191,0.138487
0.149869,0.738330,0.121820
0.124715,0.715896,0.176061
0.196958,0.679804,0.215736
0.159391,0.694105,0.178452
0.123636,0.729377,0.210804
0.121211,0.821580,0.196853
0.150312,0.759582,0.205119
0.195418,0.714086,0.155996
0.119970,0.792724,0.173099
0.148867,0.788399,0.157707
0.212340,0.761099,0.142631
0.164395,0.766009,0.189386
0.143112,0.768048,0.155409
0.124293,0.754597,0.188267
0.160856,0.785936,0.226996
0.216289,0.734762,0.204512
0.139162,0.780422,0.158532
0.155535,0.729105,0.186701
0.158401,0.752213,0.139725
0.180761,0.757779,0.201123
0.183165,0.766995,0.175689
0.161056,0.827947,0.170039
0.196162,0.770530,0.140983
0.148838,0.729790,0.142901
0.158098,0.756891,0.190808
0.197162,0.773690,0.182704
0.127038,0.727171,0.184561
0.177760,0.732588,0.161747
0.188345,0.734821,0.161787
0.138543,0.749296,0.153874
0.168165,0.778094,0.147681
0.159688,0.759739,0.167891
0.143038,0.749451,0.191684
0.147013,0.749848,0.148229
0.158762,0.769665,0.136782
0.166187,0.771497,0.122102
0.100110,0.773895,0.192996
0.171618,0.748298,0.157561
0.185012,0.747991,0.190265
0.176038,0.703026,0.160541
0.163105,0.741474,0.209234
0.198395,0.773515,0.195020
0.145516,0.798080,0.124264
0.167667,0.751457,0.148369
0.152128,0.734648,0.154030
0.154466,0.786906,0.128964
0.146229,0.737858,0.148857
0.171949,0.777056,0.173604
0.164887,0.745946,0.175172
0.141485,0.727471,0.155749
0.135110,0.749928,0.192582
0.099328,0.726021,0.157291
0.210462,0.722388,0.137655
0.157094,0.768733,0.181909
0.207846,0.748278,0.134759
0.158527,0.749052,0.179620
0.190873,0.787491,0.195259
0.127620,0.768908,0.213952
0.143248,0.780684,0.154368
0.170895,0.763977,0.165342
0.138587,0.711744,0.123243
0.167609,0.766265,0.142456
0.180869,0.771742,0.197765
0.111799,0.767882,0.137301
0.150705,0.756292,0.190610
0.190762,0.704570,0.129558
0.188659,0.737667,0.161891
0.142928,0.785760,0.179569
0.156728,0.769376,0.140321
0.157673,0.752726,0.205041
0.158189,0.763584,0.177576
0.180128,0.769587,0.162443
0.181650,0.774540,0.201965
0.172749,0.770225,0.169752
0.177049,0.706986,0.212308
0.198557,0.728483,0.159026
0.139370,0.771685,0.145016
0.186631,0.729172,0.096688
0.174635,0.761713,0.149587
0.167972,0.751718,0.141313
0.116843,0.719276,0.186583
0.015820,0.818401,0.024535
0.147010,0.769568,0.158894
0.175605,0.764009,0.161240
