alpha,phi,h
0.242857,0.413390,0.279720
0.038095,0.171417,0.117067
0.065714,0.119980,0.200120
0.257143,0.231362,0.224475
0.228571,0.083050,0.106950
0.021428,0.104137,0.039225
0.209524,0.087667,0.096767
0.054762,0.164800,0.053183
0.260000,0.091070,0.121260
0.171429,0.075463,0.032475
0.046429,0.162075,0.334875
0.121429,0.406433,0.379100
0.050000,0.086750,0.055000
0.314286,0.317650,0.057367
0.142857,0.095470,0.084140
0.052381,0.195117,0.327467
0.240816,0.233457,0.274514
0.054286,0.111790,0.090500
0.109524,0.213033,0.334533
0.103571,0.115088,0.126150
0.054286,0.110650,0.033300
0.261905,0.126550,0.098200
0.303571,0.271087,0.061350
0.190476,0.085967,0.188483
0.253061,0.253029,0.327986
0.057143,0.125407,0.368157
0.194286,0.078880,0.074740
0.103572,0.346337,0.176575
0.271428,0.205558,0.257417
0.307143,0.121333,0.094467
0.074286,0.198460,0.146400
0.197403,0.092677,0.174609
0.108929,0.043000,0.218575
0.101429,0.089980,0.022770
0.117143,0.358750,0.280480
0.314286,0.673300,0.266467
0.125000,0.055725,0.392425
0.171429,0.097083,0.029900
0.354286,0.179960,0.257440
0.332653,0.325743,0.046414
0.200000,0.031163,0.113075
0.100000,0.510050,0.324200
0.224490,0.384507,0.277343
0.264286,0.279900,0.271150
0.366666,0.493800,0.046133
0.214285,0.568100,0.205350
0.207143,0.152037,0.072000
0.175000,0.115738,0.705700
0.266667,0.334650,0.295900
0.020000,0.308960,0.057400
0.226786,0.074188,0.117238
0.207143,0.095233,0.420900
0.050000,0.048513,0.392288
0.289286,0.379337,0.285350
0.204762,0.513817,0.356422
0.390476,0.120883,0.081600
0.066667,0.135733,0.060017
0.111429,0.133500,0.135300
0.114286,0.330200,0.373200
0.100000,0.254783,0.093967
0.457143,0.064287,0.216425
0.085714,0.186942,0.136183
0.147619,0.080508,0.096550
0.110714,0.368900,0.064850
0.011429,0.136720,0.119920
0.175000,0.077125,0.409375
0.145238,0.084900,0.208417
0.426191,0.149967,0.429633
0.058929,0.047894,0.394575
0.385714,0.245200,0.304600
0.471428,0.159517,0.383067
0.193877,0.127921,0.158000
0.288095,0.311708,0.072883
0.300000,0.428700,0.376600
0.117143,0.201840,0.282700
0.080357,0.141931,0.337000
0.171428,0.064138,0.132300
0.314286,0.207521,0.069600
0.185714,0.131917,0.250400
0.228571,0.150567,0.126733
0.254762,0.049425,0.313200
0.250000,0.057075,0.118300
0.200000,0.032500,0.035700
0.200000,0.055550,0.212667
0.128571,0.154179,0.290529
0.267857,0.033800,0.040300
0.342857,0.046075,0.086450
0.350000,0.074350,0.361433
0.275510,0.259771,0.169157
0.304762,0.231217,0.089433
0.267857,0.156775,0.113237
0.150000,0.180075,0.487350
0.017143,0.079360,0.298360
0.042857,0.055233,0.028767
0.042857,0.062740,0.213060
0.048980,0.385357,0.135586
0.082857,0.123450,0.130480
0.219048,0.319442,0.212217
0.585714,0.375075,0.165300
0.128571,0.068010,0.095380
