alpha,phi,h
0.392857,0.330942,0.919867
0.171429,0.694100,0.491920
0.274286,0.579490,0.617080
0.394286,0.322840,0.499220
0.033333,0.498458,0.853000
0.517143,0.725380,0.504820
0.495238,0.454067,0.872556
0.419048,0.274617,0.897667
0.326531,0.929000,0.820514
0.066667,0.731483,0.951433
0.585714,0.415817,0.852500
0.251429,0.786730,0.876480
0.454762,0.783592,0.859683
0.200000,0.443675,0.610700
0.400000,0.925000,0.896400
0.352381,0.704833,0.595533
0.540816,0.705186,0.886186
0.535714,0.429287,0.786250
0.128571,0.585700,0.520000
0.445714,0.679920,0.616300
0.257143,0.772738,0.788050
0.425000,0.275875,0.896325
0.317857,0.664419,0.662600
0.460715,0.805538,0.926475
0.331429,0.848060,0.283280
0.402041,0.766129,0.630343
0.431428,0.650860,0.569540
0.207143,0.546125,0.701000
0.307143,0.850975,0.701200
0.153061,0.186186,0.878914
0.457143,0.571475,0.792150
0.421429,0.697775,0.788700
0.416326,0.696514,0.976471
0.566666,0.681783,0.654600
0.571429,0.758875,0.820650
0.564285,0.730900,0.781800
0.125714,0.609170,0.723900
0.066667,0.274350,0.785833
0.546428,0.231137,0.912000
0.492857,0.698400,0.641600
0.375000,0.902250,0.983650
0.657143,0.829637,0.711400
0.197619,0.486992,0.868850
0.188572,0.859110,0.965640
0.092857,0.735067,0.917100
0.362857,0.822740,0.699460
0.412245,0.526271,0.919143
0.333334,0.671433,0.620800
0.585714,0.361360,0.808840
0.051428,0.577750,0.697820
0.042857,0.685913,0.796075
0.330952,0.941333,0.491150
0.428571,0.829175,0.844650
0.571428,0.616237,0.692825
0.350000,0.288425,0.936450
0.314286,0.817550,0.649686
0.614286,0.245250,0.663067
0.257143,0.483450,0.874825
0.635714,0.968000,0.937900
0.500000,0.705367,0.786167
0.446429,0.642713,0.616550
0.488571,0.040910,0.953440
0.353571,0.825700,0.678525
0.328571,0.665950,0.641200
0.507143,0.623750,0.623875
0.366667,0.796617,0.636867
0.460714,0.468687,0.862075
0.234285,0.703590,0.865320
0.157143,0.823450,0.448100
0.557143,0.415450,0.810620
0.205357,0.351844,0.885112
0.487143,0.929245,0.491280
0.389286,0.527713,0.631500
0.442857,0.908000,0.584750
0.100000,0.756050,0.722600
0.423809,0.421372,0.938333
0.664285,0.907650,0.434400
0.523810,0.214150,0.739800
0.528571,0.694025,0.659400
0.328572,0.574683,0.784467
0.128572,0.809475,0.675650
0.423809,0.964417,0.392200
0.314286,0.497225,0.743300
0.238776,0.638714,0.866214
0.048980,0.429864,0.732186
0.411905,0.933983,0.716083
0.211429,0.836610,0.798660
0.430159,0.663189,0.570811
0.271429,0.458888,0.678325
0.390476,0.539283,0.810333
0.471429,0.531100,0.748000
0.354286,0.702300,0.747960
0.077143,0.529740,0.578920
0.260000,0.729600,0.548920
0.416327,0.583443,0.948600
0.371429,0.521667,0.761433
0.478572,0.598962,0.948925
0.321429,0.669175,0.691225
0.285714,0.948600,0.734900
0.430612,0.806143,0.649414
