alpha,phi,h
0.553571,0.230850,0.829525
0.485714,0.017130,0.615840
0.507143,0.438225,0.778590
0.328571,0.345750,0.458033
0.550000,0.063888,0.700200
0.471429,0.208600,0.872480
0.377143,0.400630,0.636300
0.423810,0.199717,0.375533
0.410714,0.378087,0.528275
0.557143,0.279950,0.834100
0.107143,0.891925,0.442450
0.371429,0.911150,0.567400
0.371429,0.360300,0.160967
0.476190,0.387717,0.477633
0.474286,0.271160,0.615320
0.528571,0.566950,0.320800
0.290476,0.353633,0.487133
0.457143,0.620850,0.305000
0.628571,0.611367,0.459900
0.492857,0.934300,0.322850
0.416327,0.433236,0.242357
0.457143,0.035450,0.490000
0.585714,0.184590,0.340320
0.189285,0.342075,0.650600
0.562857,0.120410,0.457240
0.669388,0.311486,0.713229
0.602381,0.293050,0.606167
0.742857,0.174700,0.654767
0.271429,0.060100,0.815025
0.140000,0.055335,0.792920
0.042857,0.267800,0.577100
0.482143,0.155850,0.567600
0.214286,0.301258,0.706667
0.345238,0.748217,0.338000
0.485714,0.155050,0.887233
0.422222,0.063850,0.563278
0.519048,0.459667,0.421733
0.525714,0.539650,0.283240
0.622857,0.666600,0.487640
0.621429,0.470975,0.534575
0.420000,0.535330,0.166960
0.785714,0.227200,0.000900
0.422857,0.225750,0.634240
0.405714,0.379850,0.380420
0.377143,0.897090,0.305500
0.324490,0.377271,0.596429
0.464286,0.889892,0.130567
0.444286,0.919870,0.459620
0.547619,0.550067,0.161367
0.442858,0.040400,0.858475
0.571429,0.137750,0.410000
0.560714,0.325450,0.600325
0.323810,0.148242,0.613667
0.514286,0.665167,0.475067
0.385714,0.056800,0.437880
0.367347,0.359550,0.656729
0.185715,0.285650,0.956850
0.342857,0.170483,0.601733
0.609524,0.583033,0.295933
0.640000,0.771280,0.280800
0.519048,0.088933,0.343600
0.400000,0.506550,0.020800
0.266667,0.371950,0.896800
0.600000,0.173067,0.505317
0.519643,0.116744,0.269425
0.691428,0.418420,0.462000
0.336735,0.790500,0.407014
0.402041,0.746500,0.490529
0.451428,0.242800,0.400300
0.433333,0.176550,0.473817
0.648572,0.659460,0.552600
0.450000,0.162425,0.525250
0.502857,0.424170,0.191700
0.528571,0.347040,0.529000
0.623809,0.277933,0.814267
0.388095,0.189900,0.121267
0.442857,0.593367,0.099600
0.461905,0.654300,0.532050
0.603571,0.126575,0.169600
0.275000,0.506625,0.373975
0.296428,0.895400,0.106475
0.360000,0.141780,0.141300
0.571429,0.137750,0.410000
0.267857,0.801075,0.642550
0.597619,0.214967,0.491033
0.565306,0.234429,0.405057
0.294286,0.159950,0.545420
0.164286,0.425375,0.338733
0.622857,0.465190,0.317920
0.487755,0.303014,0.345371
0.657143,0.728500,0.409580
0.566667,0.094550,0.540400
0.087755,0.265500,0.713643
0.485714,0.130950,0.780833
0.614286,0.627250,0.207500
0.409524,0.385833,0.480683
0.400000,0.198467,0.143317
0.397143,0.884060,0.052040
0.595918,0.135314,0.471614
0.464286,0.439025,0.057000
