alpha,phi,h
0.072620,0.824678,0.253513
0.069737,0.869160,0.200192
0.065502,0.862496,0.202965
0.045997,0.789750,0.182241
0.062105,0.820258,0.206634
0.067867,0.857166,0.207590
0.005997,0.872200,0.195092
0.082764,0.853354,0.207902
0.036399,0.813088,0.198977
0.045872,0.857688,0.206319
0.092789,0.869656,0.220951
0.064288,0.804715,0.177365
0.035662,0.916452,0.181546
0.081664,0.809598,0.230966
0.098974,0.835429,0.165030
0.044853,0.849729,0.163664
0.039166,0.814538,0.199854
0.045762,0.880239,0.214673
0.071856,0.798582,0.203114
0.070314,0.832587,0.216307
0.055399,0.862432,0.220614
0.052812,0.838352,0.195070
0.058775,0.793675,0.158544
0.076814,0.855070,0.182237
0.054249,0.854011,0.249929
0.034913,0.792211,0.178941
0.050839,0.854383,0.201896
0.088834,0.887763,0.171384
0.035376,0.820516,0.240873
0.042931,0.852190,0.152047
0.050144,0.841404,0.225411
0.060380,0.831755,0.142149
0.057209,0.811741,0.148513
0.023206,0.820984,0.157781
0.059245,0.820431,0.155144
0.071505,0.869574,0.200627
0.035759,0.878249,0.252783
0.106741,0.859988,0.170192
0.061429,0.879320,0.188122
0.064790,0.825732,0.242168
0.090819,0.823653,0.199945
0.059728,0.815761,0.201046
0.013988,0.881876,0.251302
-0.022936,0.851344,0.149634
0.015518,0.898536,0.201895
0.052959,0.811333,0.197103
0.079491,0.772870,0.165751
0.019061,0.854977,0.138947
0.030510,0.856134,0.208267
0.010581,0.835612,0.196989
0.102065,0.808767,0.201145
0.038344,0.811929,0.203892
0.028540,0.812401,0.182129
0.090945,0.838150,0.155178
0.130462,0.791324,0.174785
0.016914,0.846900,0.200724
0.060585,0.862378,0.170830
0.046139,0.852094,0.162445
0.067144,0.840547,0.177597
0.022933,0.855451,0.202457
0.023884,0.800238,0.217943
0.059363,0.839033,0.190391
0.078331,0.857527,0.201392
0.059430,0.819075,0.204719
0.041845,0.864838,0.171743
0.036980,0.837662,0.224249
0.039611,0.823853,0.174279
0.048860,0.765939,0.166393
0.051602,0.824116,0.201967
0.061205,0.835133,0.199370
0.058504,0.820589,0.220253
0.037472,0.815260,0.226393
-0.011942,0.831856,0.200040
0.071361,0.821186,0.153711
0.090708,0.780871,0.172923
0.039388,0.857534,0.168796
0.066749,0.834489,0.208934
0.039006,0.840845,0.185615
0.085692,0.798757,0.202634
0.050057,0.845632,0.234326
0.043764,0.824841,0.137977
0.053569,0.809490,0.246638
0.022261,0.884304,0.195342
0.090293,0.841188,0.171010
0.065260,0.842685,0.130994
0.086789,0.850764,0.160804
0.016200,0.852830,0.204129
0.066751,0.800705,0.203078
0.065377,0.833942,0.211666
0.046429,0.851448,0.216237
0.040965,0.817113,0.210373
0.051667,0.849546,0.168007
0.086682,0.927599,0.210682
0.030009,0.829332,0.216383
0.080646,0.836925,0.183116
0.027118,0.881848,0.208497
0.052006,0.846860,0.236437
0.048779,0.889959,0.238152
0.051916,0.803129,0.107052
0.042630,0.893445,0.203042
