alpha,phi,h
0.328572,0.759917,0.124417
0.842857,0.850500,0.047750
0.480000,0.735370,0.111080
0.419048,0.356783,0.296967
0.553571,0.717763,0.173750
0.550000,0.076525,0.395525
0.778571,0.529675,0.456800
0.732143,0.530650,0.294825
0.371429,0.654100,0.054375
0.478572,0.789225,0.281300
0.214285,0.519744,0.811025
0.548571,0.903860,0.058320
0.442857,0.329025,0.323600
0.276191,0.487117,0.462633
0.685714,0.125533,0.261933
0.326530,0.469521,0.096800
0.662857,0.444060,0.235580
0.257143,0.637125,0.407783
0.485714,0.671350,0.098550
0.183333,0.362542,0.255250
0.584286,0.534690,0.287710
0.414286,0.484871,0.037029
0.400000,0.336000,0.738700
0.485714,0.735100,0.084300
0.447619,0.895200,0.371033
0.076190,0.855075,0.146250
0.217857,0.885300,0.200850
0.442857,0.542600,0.339925
0.439286,0.615225,0.250025
0.504762,0.321600,0.535633
0.789796,0.512464,0.298586
0.169048,0.060500,0.347467
0.550000,0.675550,0.429000
0.680953,0.590983,0.302017
0.500000,0.473550,0.325833
0.683674,0.815214,0.447114
0.365714,0.831920,0.430980
0.350000,0.917225,0.180175
0.100000,0.605025,0.369200
0.746429,0.139962,0.398675
0.608571,0.226960,0.470860
0.485714,0.863267,0.131567
0.257143,0.532610,0.272480
0.520000,0.047380,0.647780
0.657143,0.529000,0.049000
0.582857,0.447510,0.365160
0.585714,0.702800,0.440833
0.714285,0.427075,0.177100
0.797959,0.505093,0.064471
0.382857,0.197160,0.426280
0.471429,0.754175,0.130975
0.753571,0.357963,0.188525
0.564285,0.512000,0.084950
0.742857,0.085100,0.322600
0.414286,0.252233,0.235600
0.309524,0.915817,0.293867
0.605714,0.811340,0.081340
0.631746,0.618283,0.305600
0.657143,0.448575,0.538750
0.461905,0.634133,0.169833
0.261905,0.527567,0.069033
0.595918,0.809664,0.035700
0.380000,0.921780,0.131000
0.485714,0.424643,0.397371
0.555102,0.330529,0.124943
0.650000,0.777283,0.244433
0.440476,0.582700,0.051650
0.425714,0.798710,0.289580
0.477778,0.279139,0.298222
0.475000,0.854437,0.117550
0.400000,0.366712,0.462200
0.328571,0.336708,0.421233
0.525000,0.703075,0.059700
0.604762,0.772517,0.059483
0.574286,0.664400,0.151100
0.571428,0.579600,0.145433
0.296429,0.892375,0.208175
0.685714,0.505038,0.180375
0.296428,0.429075,0.330875
0.357143,0.825930,0.469080
0.728572,0.419350,0.566000
0.540476,0.651442,0.024200
0.528571,0.604250,0.323500
0.551786,0.688650,0.463850
0.128572,0.156550,0.351660
0.477143,0.240870,0.240600
0.314286,0.472200,0.204425
0.365714,0.359220,0.146940
0.461905,0.463967,0.195867
0.573810,0.403992,0.447550
0.365714,0.311370,0.223520
0.719047,0.059500,0.162300
0.489286,0.743069,0.224100
0.217857,0.642688,0.266200
0.373469,0.209936,0.622514
0.305357,0.799481,0.047537
0.311429,0.772490,0.098570
0.371428,0.800767,0.572267
0.216666,0.385892,0.369667
0.489285,0.355538,0.183825
