alpha,phi,h
0.407849,0.423455,0.703309
0.334183,0.427220,0.593815
0.500426,0.512089,0.656497
0.402764,0.503233,0.644678
0.449890,0.658621,0.457756
0.442466,0.492493,0.530116
0.433651,0.488826,0.563113
0.574831,0.622058,0.670397
0.613420,0.523414,0.578409
0.316991,0.492188,0.459439
0.338333,0.464057,0.538934
0.313275,0.538235,0.613947
0.506871,0.445311,0.539083
0.486690,0.365278,0.402916
0.470536,0.535940,0.470719
0.460431,0.487692,0.504537
0.443872,0.388071,0.494740
0.449935,0.518610,0.589277
0.425631,0.556641,0.515442
0.437219,0.378752,0.650384
0.457501,0.466596,0.442027
0.560822,0.426115,0.470619
0.459156,0.349211,0.453476
0.428613,0.414335,0.494357
0.465547,0.405232,0.487207
0.394334,0.481948,0.466358
0.547330,0.501970,0.420900
0.399003,0.469454,0.474910
0.375340,0.320195,0.462854
0.500753,0.459034,0.432407
0.456855,0.370224,0.645447
0.512080,0.452709,0.485910
0.500349,0.385355,0.575100
0.449674,0.369958,0.404908
0.589666,0.589398,0.506138
0.496998,0.551720,0.529279
0.517173,0.491606,0.506056
0.390233,0.417669,0.427159
0.386295,0.364398,0.408344
0.334513,0.538373,0.574424
0.421015,0.386960,0.499049
0.429274,0.382666,0.536889
0.542977,0.437417,0.544016
0.477163,0.400624,0.593708
0.466573,0.513433,0.457042
0.371186,0.477360,0.507960
0.580710,0.545853,0.584491
0.506850,0.430008,0.442066
0.280785,0.368092,0.345062
0.447228,0.337547,0.496053
0.338006,0.419108,0.486624
0.350273,0.345375,0.386612
0.298171,0.334493,0.498425
0.467373,0.399859,0.391488
0.378256,0.508594,0.517588
0.442830,0.452142,0.654639
0.572511,0.467394,0.498925
0.549498,0.434593,0.605415
0.535299,0.581309,0.467708
0.377484,0.284546,0.530375
0.479044,0.551147,0.487762
0.486692,0.494526,0.536037
0.668925,0.405472,0.497884
0.572917,0.667278,0.590875
0.579559,0.344251,0.457266
0.281637,0.541203,0.610916
0.444761,0.476262,0.532528
0.375484,0.649913,0.424817
0.472985,0.444728,0.459921
0.433776,0.402379,0.460050
0.441153,0.529410,0.475253
0.413123,0.380777,0.538060
0.443852,0.482064,0.617286
0.450107,0.380413,0.498024
0.487572,0.439216,0.417088
0.412114,0.512025,0.500649
0.491469,0.491766,0.510145
0.512446,0.521041,0.576148
0.465893,0.506541,0.545119
0.463002,0.375772,0.509435
0.425350,0.478469,0.400675
0.378355,0.362505,0.531071
0.466445,0.416916,0.550719
0.515605,0.575619,0.551467
0.466120,0.362864,0.588018
0.338239,0.395814,0.493496
0.367663,0.329663,0.493833
0.424954,0.448834,0.505307
0.463196,0.352572,0.518997
0.327295,0.398490,0.520416
0.433192,0.488263,0.432751
0.366171,0.517732,0.470875
0.553250,0.433950,0.510244
0.400123,0.554925,0.508044
0.404500,0.551058,0.461157
0.411526,0.549473,0.426130
0.479120,0.565698,0.501955
0.437297,0.356361,0.602496
0.325181,0.456418,0.557847
0.466483,0.388785,0.615829
