alpha,phi,h
0.445714,0.610360,0.786060
0.103572,0.410575,0.721875
0.071429,0.493850,0.788950
0.038095,0.633117,0.692967
0.069047,0.777692,0.474617
0.285714,0.660667,0.589767
0.221429,0.393012,0.748025
0.275000,0.812088,0.652625
0.147619,0.762617,0.474467
0.234286,0.714180,0.512220
0.021428,0.706783,0.529367
0.161905,0.870883,0.780600
0.207143,0.424883,0.779167
0.320000,0.839620,0.648420
0.071429,0.868114,0.510671
0.205714,0.366270,0.719600
0.192857,0.990975,0.720850
0.017143,0.812590,0.762140
0.028571,0.635942,0.639783
0.607143,0.934075,0.343275
0.085714,0.925225,0.859350
0.312698,0.841578,0.507856
0.490476,0.656492,0.797167
0.050650,0.771741,0.906273
0.135714,0.950250,0.750100
0.047619,0.734958,0.853733
0.136735,0.953536,0.431629
0.228572,0.840921,0.491529
0.148571,0.945760,0.609420
0.052381,0.903250,0.496433
0.133333,0.851567,0.603017
0.300000,0.833887,0.618375
0.107143,0.706312,0.765700
0.071429,0.764275,0.658300
0.571429,0.650250,0.810080
0.047619,0.853583,0.603267
0.380953,0.594092,0.510600
0.100000,0.762221,0.974200
0.225714,0.872410,0.782480
0.419048,0.883133,0.690317
0.278571,0.672913,0.699050
0.114286,0.817350,0.497100
0.307143,0.950400,0.432900
0.038095,0.815858,0.768417
0.217857,0.959500,0.657075
0.395238,0.716800,0.504533
0.134286,0.886900,0.805100
0.142857,0.935820,0.426020
0.288572,0.802020,0.577480
0.273810,0.828250,0.592933
0.042857,0.776907,0.631414
0.250000,0.829975,0.760350
0.237143,0.817780,0.520500
0.307143,0.959700,0.414975
0.266667,0.727750,0.661267
0.073810,0.825200,0.718783
0.608571,0.303120,0.755260
0.182857,0.810800,0.611620
0.194285,0.972040,0.690180
0.275000,0.836025,0.599512
0.128571,0.807175,0.619950
0.067857,0.882188,0.875150
0.308572,0.965630,0.440360
0.092857,0.541308,0.889617
0.264286,0.631138,0.888175
0.287755,0.585729,0.930000
0.033928,0.743019,0.546725
0.321429,0.640750,0.624350
0.100000,0.522637,0.869250
0.238095,0.730983,0.597567
0.251020,0.843079,0.915643
0.121429,0.881544,0.453425
0.085714,0.841590,0.527740
0.466666,0.678050,0.891717
0.071429,0.860070,0.466920
0.414286,0.952750,0.891000
0.024490,0.769043,0.807043
0.061905,0.889283,0.461817
0.031429,0.871850,0.668680
0.064286,0.864575,0.561600
0.116326,0.857800,0.668000
0.014285,0.591275,0.585450
0.111905,0.945583,0.437583
0.200000,0.729350,0.742733
0.082857,0.682250,0.649980
0.028571,0.686850,0.476100
0.142857,0.838457,0.520043
0.267857,0.654650,0.680250
0.114286,0.860213,0.527725
0.082857,0.931720,0.694160
0.123810,0.309967,0.759900
0.260000,0.630340,0.883600
0.257143,0.791600,0.830150
0.128571,0.594037,0.727325
0.080000,0.765150,0.488700
0.247619,0.851200,0.801533
0.300000,0.687800,0.647800
0.246939,0.827779,0.792929
0.219643,0.682006,0.753925
0.277143,0.838080,0.713400
