alpha,phi,h
0.334286,0.727850,0.346740
0.578572,0.899687,0.445850
0.085714,0.782893,0.371414
0.414286,0.712357,0.346471
0.375510,0.899593,0.116900
0.180952,0.790233,0.600033
0.135714,0.581894,0.318250
0.067347,0.667914,0.610129
0.222449,0.923036,0.400871
0.137143,0.925450,0.336020
0.503572,0.907613,0.373500
0.242857,0.848025,0.080683
0.175000,0.592113,0.559475
0.354286,0.873760,0.134020
0.171429,0.728762,0.389000
0.326786,0.891869,0.346863
0.148571,0.567200,0.156300
0.458929,0.942969,0.308312
0.416072,0.787650,0.065562
0.128571,0.750875,0.401825
0.288572,0.880410,0.167300
0.457143,0.413533,0.670267
0.625714,0.648330,0.334560
0.046428,0.730888,0.441025
0.257143,0.758600,0.063420
0.436735,0.946686,0.430343
0.268571,0.764200,0.443660
0.190476,0.864000,0.047400
0.390476,0.528283,0.611167
0.414286,0.960100,0.274050
0.371429,0.851600,0.165183
0.528571,0.483400,0.362400
0.080000,0.534660,0.614880
0.242857,0.911480,0.361660
0.457143,0.652770,0.231260
0.190476,0.947300,0.452900
0.130952,0.882442,0.252933
0.264286,0.664037,0.368525
0.089796,0.913557,0.382257
0.085714,0.505783,0.574367
0.314286,0.604275,0.573050
0.334694,0.954186,0.112157
0.145238,0.868450,0.207617
0.237143,0.738080,0.340860
0.233929,0.735581,0.370750
0.200000,0.938967,0.334633
0.032653,0.775436,0.584229
0.180357,0.501025,0.233837
0.460000,0.939700,0.275460
0.419048,0.593883,0.298800
0.428571,0.937880,0.364700
0.331429,0.945870,0.178260
0.074286,0.745520,0.228380
0.342857,0.856500,0.417900
0.266071,0.685269,0.240463
0.323810,0.921067,0.246333
0.469048,0.921192,0.045033
0.373810,0.629692,0.373900
0.042857,0.811717,0.275733
0.185715,0.767975,0.518100
0.196825,0.747483,0.257322
0.273469,0.679043,0.322771
0.309524,0.942167,0.125900
0.542857,0.805963,0.199400
0.330952,0.914375,0.220433
0.192857,0.810825,0.587900
0.205714,0.690580,0.474860
0.296428,0.716400,0.367075
0.251428,0.858700,0.431500
0.397143,0.853850,0.457800
0.297619,0.941967,0.254117
0.276191,0.818967,0.373367
0.083673,0.466336,0.573871
0.165079,0.954922,0.570067
0.390476,0.767783,0.217583
0.371429,0.673200,0.220350
0.389286,0.574100,0.217375
0.382143,0.899700,0.145050
0.363265,0.915786,0.186200
0.385714,0.934300,0.330600
0.078571,0.420663,0.595275
0.095238,0.909450,0.490467
0.301786,0.829275,0.435713
0.162857,0.845670,0.172740
0.085714,0.822562,0.260725
0.414286,0.566950,0.526700
0.173016,0.910822,0.226822
0.628571,0.787555,0.096355
0.362857,0.567080,0.448000
0.254762,0.884075,0.028183
0.622857,0.879130,0.233340
0.428572,0.897920,0.370380
0.185714,0.768175,0.454000
0.478572,0.548662,0.454300
0.307143,0.524563,0.384875
0.071429,0.581080,0.431060
0.382857,0.900780,0.308560
0.253571,0.849850,0.273550
0.153571,0.953862,0.567650
0.362857,0.911910,0.225200
