alpha,phi,h
0.585631,0.607148,0.697771
0.405759,0.305661,0.458710
0.216619,0.480199,0.468357
0.568504,0.373051,0.512985
0.541238,0.372271,0.472779
0.565001,0.482254,0.656945
0.471000,0.551248,0.542282
0.561462,0.433710,0.488478
0.481474,0.489116,0.527580
0.560143,0.508924,0.621189
0.415591,0.517263,0.529932
0.448740,0.632629,0.524927
0.453262,0.517820,0.518603
0.366206,0.505499,0.497072
0.603687,0.586523,0.624673
0.583298,0.472832,0.500622
0.468124,0.459005,0.490693
0.611556,0.473263,0.563865
0.405010,0.499315,0.451747
0.461025,0.685859,0.613839
0.530268,0.587182,0.609011
0.549666,0.415128,0.497853
0.635616,0.659872,0.560800
0.371584,0.474390,0.597975
0.397713,0.495757,0.669802
0.429945,0.486344,0.510283
0.555299,0.514239,0.348466
0.555620,0.468855,0.528173
0.462743,0.551583,0.426029
0.659364,0.659269,0.609092
0.451372,0.403348,0.484301
0.568868,0.389215,0.558272
0.586887,0.653305,0.579706
0.597192,0.620305,0.584291
0.633612,0.570090,0.577972
0.571927,0.595330,0.579714
0.542431,0.432294,0.627777
0.360774,0.524978,0.527093
0.477355,0.526089,0.432677
0.486461,0.463982,0.517887
0.398719,0.425781,0.404204
0.459419,0.566433,0.411523
0.453267,0.551304,0.507988
0.452203,0.400898,0.562656
0.423957,0.442635,0.494303
0.546473,0.835906,0.501169
0.447178,0.518110,0.481774
0.407002,0.561555,0.601577
0.642589,0.572038,0.626082
0.437191,0.484518,0.404251
0.458215,0.469592,0.420479
0.377205,0.517656,0.478772
0.446682,0.576766,0.434341
0.466487,0.599043,0.476996
0.412604,0.768656,0.375961
0.559134,0.603483,0.501634
0.506877,0.541006,0.594776
0.449623,0.528952,0.385385
0.521577,0.566561,0.489712
0.378132,0.471691,0.554601
0.467207,0.655392,0.500193
0.457600,0.453613,0.536346
0.340424,0.472703,0.607729
0.425414,0.851098,0.487196
0.520339,0.590812,0.465797
0.453736,0.500763,0.455964
0.583313,0.385613,0.432011
0.576790,0.533533,0.411536
0.548109,0.586509,0.607946
0.461548,0.499466,0.608633
0.451171,0.480497,0.498664
0.577939,0.544841,0.485588
0.514695,0.441436,0.486202
0.502422,0.491353,0.529034
0.588287,0.496594,0.567538
0.428025,0.428665,0.444629
0.495615,0.465739,0.568564
0.508630,0.516785,0.435750
0.489566,0.522653,0.486947
0.421625,0.406101,0.540592
0.490522,0.657046,0.433854
0.364182,0.637974,0.577253
0.586772,0.442668,0.591607
0.559774,0.616736,0.471602
0.550429,0.539809,0.647365
0.589181,0.591042,0.490068
0.563601,0.494663,0.507982
0.406509,0.607588,0.435401
0.550329,0.369672,0.500149
0.355065,0.449868,0.328364
0.520720,0.632056,0.568653
0.596392,0.554333,0.618400
0.390803,0.479938,0.515944
0.604596,0.508322,0.416202
0.561918,0.469822,0.538058
0.530865,0.502969,0.472502
0.463139,0.564107,0.640883
0.544637,0.540821,0.472578
0.603827,0.586758,0.627325
0.426497,0.582905,0.613514
