alpha,phi,h
-0.112825,0.602080,0.244351
-0.039578,0.603553,0.205833
-0.044076,0.506538,0.154827
-0.025707,0.547438,0.255491
0.015876,0.551663,0.231544
-0.038142,0.561606,0.222384
-0.011178,0.517304,0.228044
-0.005963,0.546562,0.211945
0.000837,0.550666,0.184336
0.024516,0.522768,0.203868
-0.045346,0.587006,0.174562
-0.036169,0.523056,0.201045
-0.034500,0.550965,0.174326
-0.011460,0.560893,0.183398
-0.030454,0.520775,0.227678
-0.023782,0.572610,0.175954
-0.073971,0.539039,0.195733
-0.112165,0.579192,0.198335
-0.025585,0.565982,0.206549
-0.085965,0.577824,0.213327
-0.045884,0.574390,0.187387
-0.086435,0.531588,0.165351
0.012693,0.517703,0.189286
0.006753,0.474988,0.199981
-0.000578,0.543066,0.203707
-0.002726,0.518518,0.215199
-0.013626,0.519156,0.166512
-0.029780,0.610774,0.177461
-0.097157,0.542282,0.227735
0.040781,0.544440,0.233107
-0.051635,0.584263,0.214822
0.013920,0.576441,0.227409
-0.035803,0.564520,0.232786
-0.032342,0.541014,0.201318
-0.022958,0.555268,0.194088
-0.017785,0.558878,0.168855
-0.130463,0.603184,0.244858
-0.057709,0.424109,0.252175
-0.047633,0.519903,0.182506
-0.096711,0.558688,0.246081
-0.090238,0.510328,0.184702
-0.015459,0.546866,0.190751
0.009200,0.494811,0.216236
-0.007827,0.489579,0.164639
0.009348,0.563069,0.223242
0.072273,0.574916,0.198844
-0.056187,0.577064,0.206572
-0.014886,0.535793,0.248579
-0.067192,0.550881,0.237830
-0.065769,0.573297,0.205789
-0.076780,0.578798,0.209806
-0.031958,0.586844,0.211834
-0.058027,0.602183,0.180420
0.017300,0.547447,0.190925
-0.015782,0.563905,0.225908
0.031089,0.577928,0.219647
-0.026891,0.564427,0.205129
-0.042027,0.528974,0.208264
-0.017550,0.521284,0.206902
-0.045090,0.516684,0.240381
-0.006411,0.543033,0.175931
-0.002948,0.572327,0.238855
0.012520,0.531732,0.186491
-0.077514,0.539000,0.174044
-0.158368,0.552747,0.211425
-0.049657,0.585676,0.195655
0.045215,0.541642,0.188719
-0.043814,0.540411,0.200494
0.027142,0.549805,0.149208
0.014398,0.537583,0.206777
-0.119927,0.593520,0.244105
-0.048544,0.527803,0.151982
-0.031258,0.566114,0.197289
-0.038189,0.566200,0.195405
0.024423,0.620637,0.207888
-0.026922,0.513419,0.148499
-0.084937,0.554645,0.206255
-0.008947,0.500718,0.128593
-0.077637,0.531940,0.210604
0.049454,0.531355,0.174220
-0.005395,0.509520,0.209939
-0.038273,0.526566,0.146660
-0.121090,0.601496,0.238766
-0.057485,0.596357,0.207074
-0.032074,0.513550,0.181032
-0.018764,0.593515,0.143601
-0.031323,0.612933,0.206179
-0.045561,0.606165,0.215013
-0.036338,0.499797,0.237619
-0.074582,0.544023,0.152844
-0.062124,0.528694,0.215329
-0.120954,0.564469,0.213146
-0.164681,0.589663,0.223856
-0.017719,0.547174,0.152629
-0.015334,0.531251,0.202672
-0.065226,0.565232,0.167173
-0.082836,0.609685,0.177477
-0.113566,0.569651,0.160348
-0.103704,0.485132,0.257082
-0.008215,0.581078,0.188889
