alpha,phi,h
0.450712,0.069293,0.326196
0.468075,0.057822,0.400304
0.464554,0.174239,0.443072
0.437147,0.035471,0.477031
0.453851,0.105380,0.475734
0.456236,0.110580,0.411346
0.447893,0.074674,0.470532
0.448162,0.086444,0.484380
0.464827,0.121765,0.518036
0.457257,0.053803,0.504876
0.420015,0.063828,0.356143
0.457463,0.097286,0.422881
0.455973,0.038101,0.339982
0.490187,0.141902,0.569123
0.475543,0.094209,0.373905
0.456226,0.038085,0.394024
0.479204,0.113970,0.538802
0.482196,0.074375,0.443843
0.447316,0.094214,0.410093
0.466044,0.021208,0.451188
0.436949,-0.005321,0.402727
0.436476,0.041379,0.442573
0.457751,0.085012,0.529278
0.447246,0.045444,0.498309
0.436015,0.119920,0.408446
0.456310,0.059451,0.368362
0.488765,0.073464,0.388992
0.448012,0.082136,0.423860
0.461895,0.058277,0.450886
0.457632,0.100666,0.404806
0.456199,0.000914,0.437322
0.445678,0.039041,0.418908
0.466454,0.020767,0.358776
0.465787,0.054507,0.379921
0.476130,0.123245,0.318843
0.444967,0.059674,0.456258
0.450383,0.063932,0.397847
0.438717,0.041608,0.435282
0.446751,0.122389,0.548774
0.449931,0.143794,0.303444
0.450010,0.049532,0.424209
0.444506,0.065872,0.494166
0.449874,0.049808,0.504950
0.456921,0.040166,0.424253
0.463819,0.137498,0.438757
0.461013,0.142034,0.348966
0.471693,0.050470,0.453039
0.447939,0.029263,0.464006
0.453282,0.055039,0.464025
0.437457,0.072099,0.417058
0.478052,0.095316,0.461742
0.453532,0.145420,0.422580
0.444210,0.103737,0.424609
0.442888,0.074265,0.408108
0.454382,-0.014057,0.396850
0.468677,0.175084,0.427545
0.470256,-0.058136,0.504949
0.467755,0.035378,0.437716
0.456800,0.099102,0.429776
0.467283,0.036399,0.467560
0.446197,0.047645,0.402313
0.472659,0.102212,0.441162
0.459002,0.104347,0.506853
0.456009,0.116849,0.401223
0.466780,0.134118,0.501035
0.477657,0.090161,0.423951
0.484549,0.063382,0.447001
0.475162,0.149074,0.490212
0.471079,0.049228,0.487113
0.476341,0.112075,0.467342
0.462274,0.041425,0.389458
0.457660,0.043060,0.463371
0.506476,0.078651,0.422987
0.443452,0.111122,0.427175
0.430943,0.076753,0.475417
0.464058,0.069583,0.371752
0.483548,0.126662,0.498573
0.457434,0.059716,0.378896
0.478460,0.059959,0.411612
0.458607,0.071332,0.345858
0.443086,0.111484,0.503307
0.433748,0.056662,0.441920
0.457676,0.055099,0.416921
0.468516,0.055175,0.382021
0.463305,0.154553,0.416786
0.466151,0.155252,0.481831
0.445674,0.053589,0.342981
0.447885,0.109103,0.440351
0.494008,0.193054,0.443794
0.433433,0.090279,0.521085
0.465463,0.032563,0.414972
0.464843,0.042265,0.630902
0.456794,0.086721,0.345137
0.429485,0.045904,0.468843
0.466727,0.056106,0.441703
0.462897,0.090239,0.463484
0.459314,0.087844,0.354916
0.456474,0.071492,0.514750
0.447640,0.088470,0.326930
0.449697,0.047676,0.454784
