alpha,phi,h
0.450675,0.385570,0.519438
0.524954,0.453747,0.431725
0.442779,0.268173,0.473757
0.401066,0.390242,0.518260
0.489914,0.397307,0.482249
0.444346,0.308232,0.497587
0.566594,0.399423,0.521777
0.388376,0.421163,0.425530
0.352539,0.660761,0.494560
0.452848,0.393037,0.416307
0.594841,0.420994,0.437268
0.521100,0.479496,0.470656
0.529698,0.399632,0.490481
0.555935,0.379080,0.455597
0.492628,0.559712,0.640274
0.475912,0.461333,0.482804
0.441184,0.388838,0.502991
0.431528,0.455698,0.522318
0.505993,0.486778,0.389184
0.515549,0.625653,0.471433
0.431725,0.475152,0.517858
0.370395,0.374122,0.511715
0.454602,0.375856,0.443719
0.530558,0.355287,0.606497
0.477407,0.369145,0.500744
0.484200,0.427563,0.347865
0.504340,0.463919,0.396256
0.466272,0.512355,0.549961
0.481859,0.465127,0.394207
0.388229,0.347027,0.518928
0.476462,0.441727,0.486637
0.390769,0.314064,0.425715
0.517906,0.550308,0.504202
0.399224,0.326590,0.438886
0.475781,0.497426,0.467889
0.437479,0.320933,0.432752
0.479863,0.449757,0.556776
0.472807,0.369331,0.523397
0.482374,0.410994,0.449159
0.430847,0.463516,0.487325
0.485215,0.413055,0.493586
0.377086,0.569274,0.521651
0.473462,0.388646,0.511832
0.560546,0.528951,0.504824
0.411000,0.420113,0.478822
0.341478,0.390683,0.439773
0.427961,0.407329,0.546185
0.508298,0.583640,0.541068
0.550099,0.419961,0.412562
0.510378,0.556348,0.478987
0.524568,0.366739,0.481876
0.394275,0.421886,0.550885
0.439653,0.269368,0.535790
0.482418,0.468663,0.424628
0.427941,0.244431,0.431024
0.447827,0.458077,0.495347
0.433914,0.398207,0.496459
0.431019,0.440097,0.509160
0.425027,0.445173,0.415107
0.462666,0.320148,0.409129
0.497884,0.489345,0.448249
0.429150,0.391853,0.434962
0.426186,0.255987,0.484744
0.493282,0.434582,0.466137
0.532183,0.473997,0.437271
0.464403,0.382113,0.406135
0.532841,0.362726,0.505580
0.383858,0.328334,0.300851
0.521267,0.372980,0.441617
0.447256,0.497046,0.540374
0.530697,0.367333,0.547905
0.477483,0.426155,0.416887
0.362348,0.422321,0.461450
0.521727,0.410102,0.420786
0.547108,0.409566,0.409195
0.462698,0.337967,0.387414
0.474996,0.442918,0.416529
0.513700,0.500397,0.495688
0.473108,0.325624,0.431069
0.465220,0.384704,0.483085
0.471644,0.377910,0.474576
0.557339,0.349220,0.424257
0.500161,0.495349,0.462792
0.543639,0.339437,0.460314
0.478569,0.476756,0.438892
0.436857,0.407906,0.560887
0.451065,0.479649,0.436174
0.491761,0.522984,0.596412
0.438079,0.411324,0.362439
0.533179,0.474146,0.473948
0.488896,0.324560,0.373208
0.441162,0.276462,0.414310
0.507390,0.447462,0.496696
0.382582,0.454670,0.548946
0.426081,0.358545,0.492087
0.494668,0.335472,0.377860
0.513283,0.336143,0.468046
0.474737,0.365271,0.388243
0.431839,0.333113,0.461554
0.476835,0.473705,0.381783
