alpha,phi,h
0.147619,0.035550,0.115067
0.050000,0.149458,0.461267
0.148214,0.418056,0.122025
0.025000,0.154000,0.447725
0.173809,0.491233,0.019667
0.230612,0.269507,0.025043
0.186813,0.335908,0.346938
0.063492,0.219244,0.062889
0.300000,0.346125,0.119725
0.307143,0.433150,0.480750
0.050000,0.103200,0.288233
0.123810,0.230800,0.232900
0.088571,0.247380,0.271080
0.067347,0.148164,0.551929
0.026531,0.256679,0.151471
0.146429,0.418662,0.115975
0.033333,0.454800,0.103133
0.053572,0.464712,0.081525
0.035714,0.366737,0.117975
0.047619,0.886733,0.197967
0.073810,0.341883,0.374683
0.064286,0.379725,0.252550
0.147619,0.049567,0.385900
0.064285,0.035425,0.239400
0.100000,0.249417,0.114950
0.071429,0.055300,0.190033
0.409524,0.521200,0.068733
0.045455,0.413745,0.048555
0.028571,0.292600,0.041500
0.066667,0.382300,0.739933
0.073810,0.474225,0.062500
0.085714,0.344250,0.248800
0.228571,0.580500,0.185700
0.034285,0.472700,0.266560
0.145714,0.012490,0.212240
0.237143,0.205820,0.037180
0.074603,0.119672,0.430822
0.088571,0.173810,0.242860
0.182142,0.206537,0.348850
0.082143,0.242175,0.294400
0.106349,0.290189,0.343056
0.057143,0.280000,0.076300
0.042857,0.381600,0.090200
0.276190,0.217967,0.104367
0.085714,0.033400,0.096100
0.120000,0.082350,0.293000
0.168572,0.600670,0.105240
0.076786,0.317756,0.545200
0.107143,0.146992,0.036217
0.137143,0.073510,0.850700
0.067857,0.165125,0.318875
0.064286,0.241600,0.052500
0.097959,0.198886,0.083200
0.171429,0.229650,0.311100
0.182857,0.398780,0.203260
0.114286,0.354800,0.158600
0.100000,0.037275,0.014775
0.079365,0.572044,0.385100
0.131429,0.437900,0.262980
0.107143,0.433775,0.331750
0.062857,0.125940,0.032960
0.314286,0.017250,0.207500
0.242857,0.131840,0.182960
0.242857,0.412000,0.494100
0.067857,0.344550,0.127350
0.107143,0.392300,0.345725
0.051429,0.422570,0.315900
0.165715,0.179870,0.025660
0.012245,0.425036,0.035429
0.023810,0.430050,0.080133
0.028571,0.441867,0.224967
0.046429,0.445050,0.080725
0.457143,0.066267,0.113067
0.092857,0.180275,0.185000
0.121429,0.152675,0.073100
0.228571,0.330933,0.178667
0.290476,0.321867,0.130600
0.657143,0.283900,0.100000
0.228572,0.498400,0.103267
0.594286,0.354350,0.247940
0.095238,0.724617,0.110233
0.153968,0.094978,0.175278
0.128571,0.032530,0.015900
0.057143,0.263325,0.075500
0.166667,0.326183,0.054833
0.091428,0.301360,0.058140
0.050000,0.260575,0.068400
0.385714,0.433450,0.133650
0.014286,0.437340,0.074640
0.104762,0.072583,0.231333
0.207143,0.250925,0.022550
0.060715,0.148925,0.399950
0.028571,0.292600,0.041500
0.131429,0.142210,0.346240
0.051020,0.259471,0.422343
0.061905,0.222275,0.080167
0.102041,0.797407,0.033214
0.128572,0.053650,0.213800
0.085714,0.185180,0.203000
0.320000,0.183310,0.068380
