alpha,phi,h
0.383333,0.046483,0.826667
0.471429,0.428850,0.693000
0.452381,0.414983,0.770133
0.517857,0.115819,0.814450
0.333333,0.497717,0.651600
0.428571,0.193750,0.639900
0.197143,0.796970,0.445160
0.304762,0.251533,0.766317
0.365714,0.104880,0.621660
0.628572,0.352025,0.557700
0.309524,0.592217,0.357567
0.477551,0.613243,0.577914
0.278572,0.473400,0.431650
0.697143,0.775420,0.296500
0.248571,0.197500,0.573040
0.471429,0.081150,0.345000
0.257143,0.298333,0.178367
0.528571,0.428640,0.462320
0.433333,0.444117,0.540000
0.407143,0.058300,0.648650
0.460714,0.025375,0.689525
0.128572,0.176050,0.961650
0.389286,0.613225,0.143675
0.557143,0.170050,0.715900
0.360000,0.185620,0.611860
0.328571,0.073967,0.660333
0.238775,0.154064,0.655743
0.490476,0.431067,0.570300
0.025000,0.374787,0.631525
0.330952,0.292125,0.839333
0.414285,0.091464,0.494243
0.560714,0.235000,0.351550
0.471429,0.038510,0.225240
0.371429,0.557137,0.237625
0.094286,0.272130,0.643100
0.380000,0.499230,0.231100
0.461905,0.311458,0.578183
0.423810,0.121006,0.428689
0.271429,0.355729,0.828171
0.327143,0.480245,0.482750
0.417143,0.547580,0.519340
0.257143,0.298600,0.852683
0.257143,0.434150,0.343567
0.522857,0.052880,0.765400
0.340476,0.224417,0.448767
0.498413,0.376494,0.302733
0.442857,0.647230,0.494380
0.251786,0.099800,0.653575
0.342857,0.233633,0.734700
0.421428,0.222875,0.384900
0.555102,0.053343,0.695229
0.411428,0.408360,0.386080
0.442857,0.083660,0.718500
0.222857,0.320730,0.594140
0.559524,0.271317,0.271150
0.631429,0.067590,0.793880
0.303571,0.419712,0.477425
0.320000,0.375080,0.474320
0.265714,0.148180,0.533440
0.188095,0.197067,0.671367
0.314285,0.295225,0.664300
0.542857,0.523788,0.779000
0.289286,0.361375,0.588800
0.434286,0.114860,0.882320
0.078572,0.432700,0.489400
0.219048,0.403900,0.627100
0.178571,0.376700,0.475450
0.289286,0.174538,0.613650
0.271429,0.990300,0.330650
0.511429,0.240650,0.547900
0.519048,0.365083,0.415400
0.566667,0.320467,0.470367
0.223810,0.181233,0.703900
0.842857,0.528350,0.197300
0.200000,0.423800,0.272900
0.351020,0.088829,0.852614
0.521429,0.097763,0.625275
0.348979,0.505893,0.495286
0.559184,0.219921,0.376443
0.219048,0.103133,0.620767
0.219047,0.288250,0.752633
0.214286,0.087800,0.877200
0.452381,0.250450,0.549267
0.136735,0.539043,0.380271
0.397143,0.080610,0.602240
0.471429,0.004300,0.547500
0.547619,0.066917,0.365900
0.520000,0.271255,0.511960
0.448571,0.281650,0.257160
0.582143,0.570863,0.393000
0.985714,0.101350,0.627600
0.428571,0.431375,0.113900
0.514285,0.076017,0.774900
0.216326,0.500300,0.288414
0.500000,0.267560,0.647640
0.482143,0.050437,0.738850
0.401786,0.129437,0.339712
0.400000,0.531320,0.500880
0.505714,0.316800,0.252440
0.071429,0.191200,0.953600
