alpha,phi,h
0.103754,0.484285,0.267769
0.108113,0.470883,0.287197
0.088922,0.480309,0.258400
0.093308,0.456464,0.333558
0.079219,0.466520,0.267818
0.105481,0.447761,0.265400
0.109274,0.464161,0.240722
0.088640,0.474526,0.264456
0.117906,0.473967,0.283851
0.085459,0.442454,0.272282
0.106951,0.468036,0.267815
0.095847,0.484917,0.279447
0.110175,0.408830,0.258602
0.093961,0.475143,0.221513
0.086588,0.448726,0.238223
0.096805,0.449170,0.303674
0.085953,0.422400,0.276275
0.095680,0.418521,0.275432
0.066409,0.429560,0.289248
0.104736,0.451277,0.260462
0.065550,0.455099,0.269269
0.104919,0.439529,0.294439
0.080045,0.467630,0.308646
0.067397,0.439639,0.275806
0.092178,0.495695,0.279711
0.077420,0.424472,0.287605
0.095610,0.494325,0.281123
0.097855,0.442675,0.255638
0.101672,0.486581,0.312809
0.093781,0.474760,0.262098
0.100840,0.467843,0.284615
0.095521,0.425108,0.225051
0.104266,0.490092,0.286070
0.084264,0.473630,0.290751
0.110972,0.469791,0.289119
0.078196,0.487651,0.352023
0.101169,0.449559,0.247198
0.085724,0.421510,0.275449
0.086580,0.450253,0.280524
0.083072,0.458741,0.284002
0.103671,0.495566,0.259747
0.112878,0.466096,0.298141
0.097355,0.472705,0.267350
0.097849,0.450761,0.267795
0.086903,0.452571,0.284141
0.104675,0.463049,0.262764
0.098724,0.418022,0.284999
0.095116,0.443184,0.243201
0.088447,0.474349,0.287810
0.093496,0.466559,0.243920
0.081794,0.443190,0.274767
0.079494,0.470971,0.291965
0.079848,0.459795,0.254680
0.079483,0.459685,0.244342
0.102372,0.443200,0.276980
0.095622,0.475896,0.299264
0.097053,0.453609,0.242613
0.089913,0.437750,0.286745
0.109976,0.486757,0.231579
0.098676,0.438463,0.271676
0.111608,0.443431,0.272840
0.090726,0.436802,0.269375
0.098951,0.485191,0.305253
0.088932,0.495656,0.271048
0.101676,0.442226,0.235273
0.089836,0.465750,0.307985
0.123893,0.431024,0.259586
0.096708,0.449603,0.250576
0.105301,0.464172,0.254135
0.082967,0.474204,0.290072
0.072188,0.435648,0.260354
0.098644,0.454678,0.254522
0.082882,0.477940,0.282256
0.098788,0.456810,0.277701
0.090647,0.470397,0.268174
0.064398,0.479505,0.275220
0.087859,0.432736,0.296893
0.105710,0.460505,0.251715
0.087047,0.456670,0.268710
0.110601,0.485832,0.255789
0.108658,0.459812,0.252243
0.097950,0.429638,0.246579
0.082186,0.441946,0.292767
0.114075,0.493729,0.250525
0.074563,0.455505,0.278347
0.102752,0.488189,0.248171
0.089635,0.441185,0.256485
0.096814,0.440424,0.263465
0.100773,0.456358,0.258137
0.090053,0.462643,0.273310
0.122502,0.417802,0.255087
0.080599,0.434829,0.280125
0.093754,0.458551,0.323992
0.100142,0.441607,0.264484
0.097931,0.401169,0.247626
0.095335,0.447962,0.255967
0.093130,0.457861,0.265576
0.092172,0.488890,0.224935
0.089785,0.461118,0.295865
0.112860,0.440187,0.249506
