alpha,phi,h
0.142502,0.087375,0.671592
0.122524,0.111862,0.667450
0.136187,0.130373,0.693340
0.190631,0.090771,0.589110
0.147248,0.098622,0.660493
0.149415,0.115037,0.645736
0.142552,0.076633,0.598319
0.182909,0.094352,0.662966
0.141103,0.120948,0.674264
0.190391,0.117876,0.663017
0.158043,0.091481,0.700299
0.154895,0.141928,0.664045
0.145431,0.117777,0.650628
0.182084,0.096942,0.623552
0.113719,0.081725,0.638228
0.139795,0.110196,0.680547
0.133583,0.129636,0.678065
0.170414,0.132660,0.627232
0.167181,0.105262,0.580823
0.177864,0.087624,0.642672
0.144505,0.111541,0.644217
0.131680,0.124968,0.640906
0.127128,0.104713,0.638978
0.175805,0.119570,0.705086
0.128083,0.087380,0.606767
0.110312,0.111366,0.711860
0.138545,0.095431,0.684798
0.153200,0.156717,0.605525
0.133288,0.104543,0.700983
0.131057,0.112290,0.694048
0.161864,0.086370,0.580622
0.156227,0.111179,0.677411
0.127205,0.110125,0.597186
0.121601,0.105913,0.678166
0.158920,0.074586,0.709825
0.189660,0.108267,0.593688
0.144204,0.085635,0.652921
0.142055,0.106972,0.615500
0.162427,0.094329,0.683345
0.173520,0.111373,0.643314
0.164264,0.097862,0.639640
0.176185,0.075668,0.667378
0.141996,0.088135,0.646577
0.160080,0.111431,0.650812
0.131134,0.103492,0.682214
0.109234,0.131164,0.660478
0.225022,0.062278,0.585147
0.123681,0.102348,0.658425
0.128733,0.096789,0.684975
0.137422,0.094648,0.658368
0.153267,0.107043,0.679126
0.129297,0.143252,0.719650
0.129277,0.126441,0.680878
0.136957,0.098185,0.657093
0.143765,0.079406,0.666067
0.130482,0.073698,0.678651
0.099229,0.118636,0.686748
0.175002,0.110002,0.626567
0.180478,0.101627,0.578871
0.143086,0.091332,0.680415
0.128592,0.083421,0.699612
0.147339,0.099578,0.583252
0.126992,0.057244,0.649477
0.142663,0.103471,0.662293
0.144579,0.096913,0.664685
0.145401,0.139897,0.668785
0.192893,0.094125,0.620808
0.145792,0.137620,0.661563
0.104145,0.092805,0.656884
0.176942,0.100024,0.679665
0.134038,0.108098,0.655321
0.156470,0.108378,0.681312
0.122686,0.124228,0.688832
0.138124,0.134084,0.632354
0.165555,0.125929,0.636914
0.136001,0.141624,0.600390
0.138345,0.071096,0.678687
0.128396,0.120375,0.708871
0.149579,0.110236,0.644599
0.156896,0.090520,0.611907
0.161011,0.133232,0.626327
0.190962,0.094004,0.676407
0.173453,0.066204,0.626323
0.120641,0.099709,0.667194
0.186796,0.066446,0.694654
0.156052,0.138635,0.620995
0.169585,0.126509,0.619158
0.105675,0.091124,0.656099
0.128560,0.123420,0.630371
0.116632,0.099561,0.650059
0.157481,0.104568,0.611444
0.182841,0.107622,0.620286
0.123283,0.095767,0.666252
0.164400,0.131884,0.670175
0.149679,0.072026,0.659978
0.175928,0.106869,0.597048
0.129920,0.130335,0.678869
0.148346,0.099018,0.673515
0.182260,0.105912,0.651797
0.154180,0.125722,0.652597
