alpha,phi,h
0.068571,0.709250,0.559060
0.388571,0.719730,0.520660
0.326531,0.966657,0.411314
0.116667,0.795592,0.612117
0.485714,0.075150,0.723250
0.110204,0.724964,0.588643
0.200000,0.276417,0.719000
0.164286,0.161025,0.908550
0.203572,0.361712,0.754700
0.321429,0.647262,0.443275
0.039286,0.708050,0.459325
0.285714,0.266867,0.685133
0.114286,0.220888,0.408525
0.219643,0.340181,0.535375
0.057143,0.154743,0.550114
0.114286,0.128017,0.950033
0.100000,0.585750,0.380100
0.285714,0.703225,0.892912
0.035714,0.769925,0.865800
0.497959,0.171357,0.680557
0.034694,0.690779,0.525171
0.303571,0.922425,0.321050
0.047143,0.588315,0.720300
0.433333,0.124233,0.854300
0.080952,0.825250,0.194600
0.304762,0.745500,0.749467
0.267857,0.828813,0.866187
0.191428,0.634390,0.420860
0.185714,0.442100,0.561100
0.280000,0.663830,0.137760
0.160714,0.533037,0.340900
0.033333,0.700067,0.413867
0.125000,0.373262,0.192562
0.471429,0.746700,0.611962
0.316326,0.366493,0.541143
0.235714,0.423575,0.408050
0.450000,0.869375,0.352300
0.571428,0.772150,0.285233
0.161225,0.692436,0.763586
0.162857,0.235850,0.458640
0.257143,0.897507,0.427100
0.354286,0.661320,0.550460
0.325715,0.796300,0.851020
0.051428,0.375930,0.732240
0.096428,0.739213,0.465450
0.119048,0.278533,0.353867
0.419047,0.979300,0.138033
0.291429,0.802970,0.351120
0.109524,0.363150,0.756100
0.133334,0.240133,0.643667
0.051428,0.210000,0.481980
0.348052,0.053609,0.459945
0.089286,0.878606,0.646613
0.367857,0.905388,0.456225
0.264286,0.212262,0.632275
0.267857,0.808875,0.937750
0.082857,0.768290,0.400260
0.065714,0.479390,0.709220
0.033333,0.778567,0.288883
0.380952,0.331067,0.397533
0.232143,0.687781,0.812175
0.271429,0.533250,0.342200
0.347619,0.929417,0.349300
0.061905,0.754150,0.182800
0.148979,0.874236,0.659186
0.050000,0.729250,0.442550
0.328572,0.959162,0.464575
0.128572,0.388663,0.720900
0.374286,0.955650,0.320420
0.528571,0.792050,0.587300
0.052381,0.106617,0.905100
0.335715,0.541875,0.169600
0.153571,0.133275,0.851025
0.150000,0.152425,0.884250
0.073470,0.869271,0.127900
0.042857,0.717963,0.412650
0.157143,0.388050,0.664400
0.118367,0.390893,0.805857
0.145714,0.369730,0.893600
0.071429,0.892150,0.630100
0.657143,0.905150,0.161100
0.210715,0.172613,0.680250
0.408163,0.755350,0.297357
0.328572,0.673575,0.862750
0.326190,0.975717,0.463950
0.157143,0.321500,0.664800
0.162857,0.275910,0.659760
0.082857,0.301210,0.601020
0.175000,0.941275,0.718012
0.088095,0.877983,0.604067
0.234286,0.581750,0.904500
0.051021,0.841664,0.248157
0.121429,0.159112,0.712200
0.085714,0.324550,0.305100
0.128571,0.884150,0.270300
0.257143,0.323367,0.589000
0.139286,0.394937,0.798050
0.037143,0.775720,0.223220
0.050000,0.692612,0.492950
0.076191,0.067733,0.651400
