alpha,phi,h
0.180952,0.801300,0.465117
0.133333,0.641283,0.099567
0.276190,0.911750,0.608000
0.271429,0.845067,0.141300
0.146429,0.406488,0.080650
0.285714,0.301900,0.713500
0.321429,0.664600,0.109850
0.180000,0.408510,0.388820
0.225000,0.825900,0.454600
0.065079,0.467656,0.316111
0.124490,0.490464,0.445271
0.145715,0.413050,0.545260
0.131428,0.725140,0.066360
0.128571,0.845314,0.398257
0.085714,0.909480,0.314300
0.104762,0.569950,0.438700
0.157143,0.750867,0.451683
0.114286,0.102250,0.446200
0.164286,0.844163,0.368050
0.433333,0.570717,0.279700
0.009524,0.305150,0.687033
0.228571,0.385750,0.594700
0.057143,0.542110,0.510280
0.179592,0.842993,0.452071
0.238775,0.734893,0.378686
0.138095,0.683050,0.492833
0.564286,0.533175,0.485050
0.435714,0.959050,0.302200
0.217857,0.757000,0.361750
0.122857,0.371760,0.088180
0.114286,0.766450,0.671440
0.319048,0.909167,0.141700
0.069388,0.649779,0.642100
0.121429,0.898233,0.351333
0.171429,0.687750,0.732200
0.221429,0.408725,0.697100
0.201429,0.210020,0.618120
0.192857,0.668413,0.516200
0.296428,0.251225,0.160625
0.518367,0.423300,0.550800
0.121429,0.764858,0.373483
0.300000,0.820700,0.435200
0.242857,0.401783,0.516467
0.062857,0.041760,0.495060
0.140000,0.238620,0.615240
0.547619,0.248300,0.223867
0.138095,0.774983,0.499800
0.057143,0.347850,0.415600
0.235714,0.595175,0.547250
0.057143,0.465987,0.565925
0.148572,0.934530,0.273160
0.058730,0.654806,0.118022
0.248572,0.533250,0.452740
0.157143,0.910433,0.433289
0.200000,0.789662,0.383700
0.335714,0.367950,0.519300
0.228571,0.662117,0.411200
0.107143,0.685700,0.496350
0.121428,0.714681,0.485125
0.042857,0.690600,0.320740
0.152381,0.729533,0.101700
0.160714,0.768075,0.431200
0.175510,0.305757,0.506386
0.133333,0.458194,0.631078
0.140000,0.746940,0.548640
0.390476,0.784917,0.202283
0.134285,0.731610,0.384180
0.180952,0.768000,0.403433
0.376785,0.555012,0.551837
0.057142,0.550013,0.637425
0.046429,0.666788,0.262550
0.117143,0.925420,0.358460
0.259524,0.613383,0.678500
0.178571,0.464275,0.361600
0.267857,0.802106,0.463350
0.046429,0.694063,0.109500
0.382857,0.502910,0.387780
0.188571,0.855850,0.442840
0.238095,0.254900,0.697350
0.442857,0.966050,0.835900
0.205714,0.204580,0.214660
0.246939,0.518479,0.556343
0.235714,0.540033,0.441433
0.137143,0.771270,0.052800
0.400000,0.814537,0.374300
0.014286,0.668050,0.138500
0.176191,0.854708,0.535917
0.007143,0.550025,0.757600
0.128571,0.940900,0.686900
0.235714,0.461063,0.462100
0.117857,0.411038,0.447475
0.217857,0.436412,0.487800
0.238095,0.384758,0.658917
0.342857,0.510050,0.591600
0.300000,0.458725,0.405450
0.071428,0.747900,0.448033
0.082143,0.568850,0.417175
0.273016,0.463589,0.442267
0.160714,0.648925,0.385375
0.228572,0.576486,0.439414
