alpha,phi,h
0.165317,0.758827,0.284429
0.142129,0.782644,0.290619
0.162539,0.700574,0.268545
0.162043,0.763802,0.325996
0.166025,0.789164,0.306524
0.151321,0.787572,0.342768
0.104644,0.777280,0.287240
0.158781,0.830203,0.332932
0.163583,0.717714,0.302409
0.129163,0.747502,0.386238
0.173651,0.687072,0.285551
0.142206,0.659519,0.350232
0.140607,0.788259,0.281171
0.135419,0.726862,0.327615
0.144908,0.826870,0.328777
0.149256,0.723979,0.282179
0.165974,0.770860,0.252184
0.120550,0.708574,0.305648
0.154602,0.748180,0.311618
0.167692,0.785502,0.300106
0.149841,0.673100,0.261161
0.102325,0.808163,0.364417
0.123276,0.811659,0.367850
0.143113,0.811740,0.332287
0.138422,0.749284,0.328898
0.133924,0.771562,0.258293
0.133242,0.782751,0.341492
0.152752,0.798830,0.405039
0.147724,0.821720,0.259028
0.150323,0.798979,0.275585
0.171515,0.713740,0.320566
0.149088,0.737274,0.341793
0.152664,0.745022,0.313819
0.156552,0.737166,0.335941
0.169199,0.704588,0.376661
0.180413,0.734508,0.263276
0.153734,0.819462,0.229498
0.147363,0.782150,0.355485
0.163477,0.797877,0.268097
0.132947,0.752040,0.308873
0.126156,0.810345,0.314545
0.150817,0.718446,0.241298
0.092025,0.840841,0.310868
0.127353,0.740254,0.295539
0.155206,0.848456,0.282732
0.143556,0.777531,0.325778
0.165400,0.749700,0.317820
0.132679,0.773793,0.358595
0.135954,0.772695,0.318694
0.120901,0.735230,0.310062
0.176240,0.760939,0.284971
0.139757,0.813143,0.311823
0.135484,0.792163,0.289137
0.136375,0.717493,0.287169
0.130100,0.777642,0.326123
0.126356,0.729989,0.280930
0.162546,0.699296,0.300612
0.146186,0.803478,0.288312
0.135190,0.775793,0.234688
0.141167,0.751809,0.305924
0.130654,0.800387,0.316137
0.102088,0.799691,0.361998
0.117015,0.746267,0.325121
0.154539,0.716134,0.290411
0.142304,0.848326,0.317328
0.139907,0.734528,0.253186
0.106723,0.736704,0.365479
0.124134,0.734604,0.324456
0.177693,0.773172,0.311539
0.149477,0.772271,0.333636
0.171592,0.795137,0.353514
0.125459,0.750353,0.245472
0.111047,0.792132,0.359225
0.172856,0.749292,0.286989
0.087677,0.824295,0.342120
0.115136,0.692473,0.313096
0.147475,0.750917,0.316393
0.149179,0.776474,0.245957
0.133684,0.768521,0.305854
0.144710,0.783762,0.309037
0.134101,0.758833,0.300062
0.130971,0.760384,0.309729
0.116871,0.751789,0.342711
0.132313,0.746245,0.319625
0.143305,0.715743,0.299212
0.122710,0.774617,0.334699
0.127935,0.788051,0.339086
0.057051,0.761638,0.337567
0.164379,0.849878,0.269087
0.143081,0.736194,0.305500
0.126684,0.707447,0.263573
0.137005,0.677793,0.334514
0.134710,0.816335,0.338835
0.146532,0.720557,0.336492
0.134663,0.703907,0.341230
0.124842,0.762522,0.379729
0.127368,0.750684,0.299169
0.145818,0.769758,0.355911
0.116127,0.736552,0.360200
0.127476,0.726715,0.286717
