alpha,phi,h
0.426107,0.448965,0.462647
0.624209,0.594634,0.405492
0.544769,0.609612,0.593152
0.309617,0.711701,0.555527
0.430120,0.259740,0.348044
0.369994,0.464961,0.273163
0.365750,0.781069,0.394295
0.472160,0.308417,0.572631
0.676011,0.627642,0.414982
0.384896,0.690697,0.372308
0.535826,0.573848,0.521198
0.352433,0.590987,0.453770
0.448039,0.693538,0.502481
0.521067,0.510977,0.480127
0.548496,0.579896,0.609756
0.480140,0.551645,0.446592
0.292789,0.365535,0.470339
0.508806,0.795504,0.559902
0.750080,0.611058,0.629403
0.390932,0.422715,0.662551
0.289644,0.180265,0.476565
0.428571,0.367386,0.610879
0.316754,0.228528,0.534087
0.383322,0.373362,0.570804
0.783412,0.882717,0.422399
0.409253,0.393053,0.451600
0.501780,0.654305,0.566544
0.367627,0.393071,0.424711
0.530103,0.699370,0.296472
0.388650,0.619125,0.550329
0.520380,0.425855,0.360821
0.577197,0.808774,0.602734
0.337535,0.465325,0.418732
0.408627,0.478349,0.530803
0.405184,0.485889,0.507150
0.402246,0.416169,0.384891
0.480419,0.568309,0.569729
0.536378,0.784405,0.484593
0.398637,0.538996,0.392524
0.315963,0.286176,0.481961
0.210053,0.273082,0.548655
0.356946,0.352328,0.519076
0.289723,0.671814,0.460641
0.254105,0.572550,0.392704
0.486152,0.518377,0.522078
0.153824,0.432342,0.513632
0.504824,0.597040,0.617326
0.611959,0.712510,0.488778
0.243534,0.574564,0.682780
0.336397,0.395624,0.373637
0.198306,0.501432,0.303692
0.835364,0.808964,0.365800
0.279553,0.774610,0.568256
0.400336,0.270299,0.444084
0.542425,0.648923,0.542989
0.441336,0.506573,0.638261
0.317639,0.524385,0.474424
0.343192,0.500514,0.429468
0.442970,0.768936,0.218986
0.473421,0.979196,0.523491
0.418300,0.663298,0.425951
0.266188,0.180630,0.578224
0.338241,0.471275,0.321682
0.431786,0.678352,0.490481
0.633668,0.487674,0.530533
0.366366,0.243805,0.465029
0.364896,0.524379,0.475544
0.582664,0.591635,0.526292
0.403791,0.689817,0.415132
0.707844,1.347434,0.575817
0.296821,0.534967,0.421763
0.431728,0.537308,0.477505
0.366464,0.383293,0.494118
0.502113,0.602310,0.398630
0.479146,0.440421,0.422867
0.581792,0.688803,0.588054
0.842132,0.405387,0.527552
0.409286,0.769092,0.501468
0.296161,0.339289,0.411617
0.376470,0.394335,0.417271
0.391811,0.271806,0.560254
0.451684,0.474075,0.552417
0.302774,0.351229,0.491143
0.537653,0.438411,0.298690
0.640822,0.552274,1.016618
0.572664,0.832324,0.575512
0.379245,0.447923,0.442864
0.571513,0.665678,0.707270
0.445831,0.427413,0.637793
0.479760,0.537435,0.451383
0.225303,0.479313,0.507098
0.605304,0.479873,0.462803
0.593755,0.565308,0.438703
0.464533,0.492574,0.556168
0.487074,0.414962,0.498202
0.249369,0.335153,0.540335
0.557237,0.761790,0.824637
0.529869,0.462385,0.503540
0.574917,1.027370,0.433277
0.419501,0.568946,0.490162
