alpha,phi,h
0.220000,0.479860,0.446860
0.430952,0.485133,0.189917
0.395238,0.714300,0.234967
0.425000,0.506325,0.250850
0.608571,0.576340,0.238400
0.242857,0.702267,0.226100
0.380952,0.977533,0.103500
0.671429,0.322500,0.438400
0.442857,0.503375,0.014750
0.439285,0.395262,0.453400
0.528572,0.344594,0.206344
0.442857,0.767325,0.174750
0.376191,0.694394,0.101433
0.295918,0.842886,0.494529
0.463265,0.259350,0.320557
0.435714,0.612150,0.304950
0.137143,0.675910,0.199840
0.438095,0.811750,0.220033
0.385714,0.800133,0.189867
0.238776,0.557507,0.479014
0.228572,0.634283,0.128367
0.564286,0.411175,0.432867
0.537500,0.562731,0.156488
0.300000,0.638258,0.072600
0.350000,0.360625,0.244100
0.267347,0.644079,0.347729
0.607143,0.588388,0.346175
0.281633,0.649914,0.247500
0.307143,0.653258,0.336617
0.435715,0.704437,0.300675
0.409524,0.637233,0.670067
0.532653,0.613000,0.403886
0.704762,0.620933,0.049267
0.468571,0.435450,0.078600
0.481633,0.702286,0.504771
0.194286,0.818050,0.105140
0.542857,0.532280,0.363080
0.228571,0.189450,0.528000
0.508571,0.612200,0.610080
0.342857,0.771367,0.542933
0.477778,0.546811,0.180011
0.651785,0.216369,0.515425
0.325000,0.638525,0.152300
0.217143,0.473660,0.156540
0.457143,0.485200,0.047500
0.345714,0.421940,0.391700
0.535714,0.624575,0.384375
0.320000,0.688900,0.325140
0.246428,0.249200,0.378125
0.421429,0.873337,0.410800
0.393878,0.648293,0.115114
0.314286,0.274850,0.166533
0.242857,0.861838,0.232875
0.668571,0.605880,0.062680
0.435714,0.612150,0.304950
0.589286,0.563338,0.426600
0.573469,0.599179,0.101686
0.425714,0.589910,0.039100
0.500000,0.591617,0.502433
0.467857,0.833125,0.089363
0.417857,0.697813,0.297350
0.185714,0.472725,0.464275
0.247619,0.872417,0.440633
0.316667,0.486000,0.440250
0.332143,0.559125,0.152200
0.260714,0.461600,0.372125
0.428572,0.629350,0.261833
0.071429,0.458850,0.587200
0.596429,0.527537,0.379800
0.302857,0.608450,0.384220
0.151785,0.852937,0.297362
0.485714,0.600800,0.361367
0.215715,0.614755,0.079030
0.500000,0.622233,0.440033
0.662857,0.626150,0.105260
0.492063,0.240311,0.545311
0.239286,0.558913,0.330225
0.371428,0.103425,0.428800
0.273810,0.600750,0.108833
0.330952,0.733625,0.297067
0.354286,0.571990,0.341480
0.309524,0.820833,0.645133
0.409524,0.285467,0.289567
0.225000,0.705775,0.422175
0.096429,0.270738,0.394925
0.200000,0.332133,0.398767
0.371429,0.875900,0.085625
0.263492,0.617717,0.363556
0.447619,0.451500,0.257700
0.355102,0.614186,0.084114
0.285714,0.432388,0.524775
0.402857,0.720740,0.346600
0.282540,0.870344,0.294056
0.402857,0.584560,0.057060
0.214286,0.422037,0.448825
0.667857,0.331350,0.508100
0.233333,0.870817,0.356767
0.527273,0.837909,0.087036
0.092063,0.591239,0.299011
0.500000,0.803400,0.155000
