alpha,phi,h
0.320000,0.294570,0.221320
0.465714,0.182590,0.061480
0.040476,0.739200,0.281550
0.207143,0.323063,0.205975
0.222449,0.488614,0.181057
0.071429,0.749708,0.310750
0.178571,0.115700,0.641100
0.807143,0.392050,0.265100
0.214286,0.518550,0.251400
0.052381,0.558133,0.189800
0.103571,0.490025,0.061000
0.171428,0.699000,0.388667
0.085714,0.225900,0.327600
0.152381,0.903992,0.231700
0.352381,0.650717,0.229067
0.171428,0.208994,0.117338
0.278571,0.847583,0.030300
0.335714,0.450592,0.252600
0.352381,0.571983,0.650533
0.251429,0.427910,0.111100
0.290476,0.368800,0.092067
0.383333,0.428617,0.072267
0.404762,0.425767,0.178950
0.219481,0.565614,0.104282
0.214286,0.110300,0.154700
0.220000,0.753450,0.092020
0.214286,0.584750,0.125300
0.514286,0.559121,0.216671
0.277143,0.403250,0.151080
0.392857,0.654625,0.164683
0.314286,0.217100,0.491833
0.300000,0.572283,0.404100
0.182857,0.939650,0.175880
0.128571,0.891550,0.340000
0.275510,0.474800,0.181100
0.428571,0.750550,0.249800
0.182857,0.443990,0.460540
0.242857,0.382350,0.154933
0.318367,0.693614,0.348100
0.195238,0.444958,0.353817
0.382143,0.378188,0.162775
0.333333,0.621983,0.285100
0.303571,0.772175,0.319225
0.400000,0.277743,0.395443
0.280952,0.573600,0.119567
0.488889,0.729706,0.349289
0.225000,0.728413,0.254175
0.411429,0.724780,0.187000
0.485714,0.288600,0.551600
0.290476,0.795050,0.222200
0.642857,0.651533,0.077533
0.345238,0.336258,0.109017
0.357143,0.618321,0.133143
0.400000,0.700012,0.162500
0.200000,0.260925,0.087225
0.385714,0.271462,0.536300
0.162857,0.509180,0.060120
0.116327,0.651886,0.389657
0.166667,0.952767,0.218300
0.337500,0.744494,0.398338
0.264286,0.449975,0.134550
0.385714,0.491700,0.389800
0.107143,0.251975,0.061625
0.092857,0.547400,0.677100
0.216071,0.776331,0.112513
0.104762,0.399683,0.283167
0.400000,0.223183,0.033900
0.371429,0.590494,0.431475
0.133333,0.303850,0.324400
0.302857,0.608450,0.384220
0.242857,0.471650,0.051200
0.128572,0.809090,0.446580
0.500000,0.112100,0.230800
0.071429,0.414288,0.536500
0.291837,0.394036,0.146843
0.391428,0.651900,0.518740
0.400000,0.336000,0.738700
0.090476,0.352500,0.254033
0.385714,0.478700,0.305500
0.138095,0.785000,0.327700
0.192857,0.520169,0.418363
0.166666,0.727133,0.129667
0.042857,0.753587,0.263225
0.385714,0.561414,0.183743
0.111429,0.596870,0.373140
0.339286,0.456150,0.337987
0.150000,0.404575,0.195700
0.110714,0.032512,0.195700
0.296428,0.555900,0.213662
0.164286,0.864175,0.107600
0.369048,0.538583,0.053933
0.417143,0.688060,0.455400
0.057143,0.713775,0.352050
0.180953,0.558567,0.091400
0.271429,0.644870,0.153120
0.233333,0.937050,0.099917
0.073809,0.897725,0.294983
0.360000,0.404210,0.060300
0.259184,0.128257,0.085814
0.260000,0.485900,0.161140
