alpha,phi,h
0.083929,0.664750,0.141887
0.344898,0.503936,0.360914
0.159184,0.438750,0.284200
0.045238,0.781867,0.423250
0.283929,0.571994,0.400062
0.358730,0.469917,0.357567
0.051428,0.468810,0.213020
0.080000,0.645230,0.122520
0.071428,0.853537,0.375525
0.280953,0.279850,0.157867
0.107143,0.927263,0.350875
0.325714,0.074510,0.513800
0.328572,0.650270,0.292660
0.128571,0.378390,0.393120
0.076191,0.490142,0.307483
0.318367,0.420407,0.582457
0.226191,0.709600,0.163000
0.175510,0.921279,0.081771
0.075510,0.817529,0.069286
0.073809,0.659767,0.128867
0.382143,0.788225,0.059150
0.340816,0.281793,0.442671
0.169048,0.670992,0.225283
0.178571,0.490200,0.520600
0.357143,0.606350,0.093440
0.139286,0.340288,0.389425
0.471429,0.786388,0.216100
0.134694,0.356007,0.561014
0.228571,0.174620,0.110900
0.435715,0.704437,0.300675
0.267857,0.559325,0.084100
0.090476,0.813883,0.157800
0.080357,0.904506,0.355625
0.150000,0.521112,0.495775
0.392857,0.292662,0.233600
0.104762,0.330683,0.255333
0.095238,0.760400,0.469533
0.057143,0.681760,0.591580
0.482143,0.077400,0.210500
0.239286,0.471437,0.129525
0.190476,0.529950,0.531850
0.188095,0.014733,0.250067
0.185715,0.072250,0.172300
0.342857,0.969000,0.146500
0.197959,0.741200,0.445086
0.042857,0.444417,0.585200
0.276191,0.621792,0.163950
0.414286,0.662125,0.197950
0.047619,0.715483,0.164733
0.446939,0.760814,0.175629
0.182143,0.551687,0.324675
0.085714,0.324375,0.329675
0.242857,0.861838,0.232875
0.228572,0.364667,0.481467
0.050000,0.541033,0.586383
0.246429,0.616725,0.407250
0.442857,0.465838,0.351250
0.090476,0.513333,0.048467
0.257143,0.610943,0.103457
0.092857,0.894217,0.375483
0.457143,0.252500,0.247400
0.238095,0.606183,0.118833
0.091429,0.539620,0.472420
0.097143,0.532020,0.472300
0.037143,0.378670,0.140540
0.157143,0.770930,0.405280
0.202857,0.706760,0.392960
0.082142,0.505112,0.170550
0.396429,0.492138,0.454800
0.269841,0.379956,0.182822
0.417143,0.380020,0.275500
0.521429,0.259700,0.386300
0.063265,0.625764,0.140571
0.378572,0.475725,0.294250
0.092857,0.455200,0.527950
0.253571,0.402169,0.281975
0.034286,0.702590,0.162820
0.102857,0.761830,0.099180
0.071429,0.821150,0.360800
0.035714,0.462300,0.152550
0.047619,0.655483,0.134667
0.350000,0.372200,0.347567
0.178571,0.660175,0.184875
0.223809,0.304383,0.194733
0.037143,0.485990,0.079500
0.111429,0.741880,0.368080
0.380000,0.679850,0.179700
0.263492,0.617717,0.363556
0.180952,0.569958,0.295150
0.180000,0.472030,0.204800
0.008163,0.676393,0.174814
0.109524,0.598600,0.135333
0.261905,0.506883,0.299300
0.246429,0.736762,0.413000
0.085714,0.809050,0.365900
0.147619,0.489933,0.298300
0.317857,0.469100,0.220050
0.228571,0.713550,0.342400
0.130952,0.489900,0.285267
0.500000,0.777400,0.294800
