alpha,phi,h
0.088889,0.391856,0.325122
0.078572,0.233038,0.468925
0.161905,0.218417,0.154767
0.034694,0.496957,0.169843
0.271429,0.391225,0.221350
0.028571,0.534450,0.067100
0.050000,0.133775,0.301400
0.254286,0.085480,0.483520
0.054285,0.054230,0.396880
0.271429,0.039250,0.445000
0.195918,0.175786,0.232943
0.202857,0.080080,0.096480
0.266667,0.275217,0.336600
0.328571,0.407650,0.313800
0.385714,0.114517,0.383333
0.200000,0.175500,0.354500
0.200000,0.091337,0.035175
0.433333,0.231267,0.302933
0.108163,0.478157,0.338214
0.150794,0.323189,0.461344
0.348979,0.102021,0.192929
0.059524,0.203817,0.330567
0.161224,0.368529,0.373329
0.266667,0.504300,0.084400
0.054762,0.127392,0.418700
0.194286,0.136430,0.268280
0.112245,0.141107,0.348914
0.211429,0.099290,0.320560
0.073470,0.358664,0.316443
0.261905,0.280917,0.465133
0.232653,0.080893,0.278857
0.124675,0.275682,0.224118
0.171429,0.230120,0.031960
0.164286,0.195100,0.263050
0.080000,0.121860,0.048000
0.019048,0.457683,0.334600
0.066667,0.517900,0.307900
0.121429,0.219300,0.200725
0.216667,0.177108,0.481083
0.128571,0.048214,0.332314
0.128572,0.344788,0.291150
0.340816,0.147493,0.361457
0.082143,0.245550,0.223325
0.295918,0.086586,0.448471
0.200000,0.065175,0.209900
0.214286,0.221017,0.423067
0.204762,0.351917,0.330567
0.048571,0.089430,0.491700
0.085715,0.169137,0.542850
0.052381,0.305800,0.109333
0.142857,0.180350,0.090900
0.194286,0.124250,0.284380
0.051786,0.358931,0.396375
0.207143,0.040225,0.472200
0.192857,0.118550,0.084733
0.217857,0.194862,0.287650
0.076190,0.159375,0.062833
0.117143,0.209580,0.313540
0.071429,0.413330,0.120280
0.088889,0.512456,0.138033
0.131746,0.154583,0.399456
0.209524,0.133083,0.145700
0.304762,0.197067,0.334133
0.057143,0.068700,0.004400
0.178571,0.390750,0.282600
0.319643,0.007213,0.510350
0.114286,0.398550,0.155160
0.223809,0.215317,0.246267
0.157143,0.114133,0.085467
0.017143,0.045750,0.261440
0.145238,0.342408,0.013883
0.188571,0.090140,0.500420
0.157143,0.180630,0.192040
0.211904,0.106875,0.211200
0.300000,0.059960,0.159980
0.104762,0.120583,0.471533
0.285714,0.499725,0.037150
0.091837,0.135893,0.369800
0.048572,0.060790,0.364480
0.160317,0.209983,0.291711
0.285714,0.072890,0.493100
0.076191,0.012392,0.148350
0.153571,0.350787,0.335900
0.144898,0.100236,0.631729
0.132653,0.465550,0.057586
0.221428,0.444650,0.369750
0.314286,0.111183,0.257200
0.352381,0.247233,0.472900
0.228571,0.002250,0.367600
0.064286,0.094750,0.349700
0.078571,0.104850,0.366275
0.245238,0.291925,0.433033
0.138095,0.097400,0.362083
0.139286,0.305013,0.278050
0.019048,0.190217,0.244800
0.054762,0.085475,0.396117
0.069643,0.493250,0.198738
0.251020,0.353957,0.054929
0.233333,0.248183,0.349983
0.076191,0.106608,0.045867
