alpha,phi,h
0.204129,0.396021,0.201696
0.245431,0.452638,0.465882
0.398987,0.373745,0.415254
0.368009,0.255056,0.346285
0.391730,0.391623,0.484548
0.306947,0.323254,0.179840
0.187343,0.210551,0.281674
0.445611,0.339794,0.405723
0.347098,0.400577,0.352893
0.266187,0.271000,0.278050
0.192752,0.282608,0.217488
0.363700,0.637767,0.421738
0.324570,0.326150,0.314714
0.348528,0.355246,0.380287
0.421827,0.542470,0.421765
0.531862,0.482544,0.490167
0.378056,0.281330,0.507890
0.207422,0.302027,0.498716
0.443261,0.571986,0.272526
0.395889,0.614962,0.443793
0.423432,0.301476,0.336043
0.323706,0.505915,0.376130
0.336391,0.323615,0.262114
0.409544,0.232023,0.385139
0.257763,0.461602,0.337948
0.281554,0.251009,0.332055
0.710720,0.837879,0.617718
0.711669,0.790363,0.914268
0.443790,0.427529,0.416467
0.315078,0.405719,0.442598
0.275657,0.592051,0.407725
0.257970,0.452873,0.426493
0.425482,0.414000,0.550674
0.872143,1.071061,1.137741
0.332595,0.376642,0.312633
0.478599,0.424967,0.461456
0.530996,0.549622,0.539699
0.703911,0.227858,0.402298
0.335170,0.344117,0.335925
0.270962,0.492732,0.358847
0.721450,0.518197,0.626418
0.380259,0.373029,0.377375
0.334195,0.471545,0.614382
0.220782,0.383647,0.172679
0.446238,0.383527,0.342962
0.437498,0.381998,0.443045
0.363665,0.431804,0.256874
0.321116,0.464380,0.413912
0.219508,0.522987,0.448222
0.260785,0.442938,0.291608
0.427997,0.410726,0.484883
0.363749,0.311681,0.342301
0.404991,0.323769,0.370758
0.364999,0.455845,0.417719
0.287507,0.189607,0.284452
0.314823,0.508498,0.496048
0.159549,0.303436,0.264877
0.175887,0.289513,0.178712
0.900562,0.720202,0.850574
0.394623,0.331236,0.359580
0.618925,0.496744,0.470512
0.522128,0.502648,0.497894
0.511897,0.251534,0.591410
0.635411,0.718363,0.737574
0.489090,0.627589,0.371747
0.468230,0.551331,0.641689
0.397776,0.375167,0.602607
0.516322,0.535392,0.552591
0.334520,0.355889,0.382176
0.464355,0.708453,0.456103
0.305536,0.252247,0.436414
0.626752,0.544212,0.581462
0.312332,0.489112,0.351414
0.515020,0.692466,0.614208
0.304429,0.243608,0.360338
0.525283,0.579086,0.391681
0.428695,0.303412,0.310146
0.380953,0.404309,0.390529
0.552203,0.465547,0.544965
0.422115,0.477799,0.326629
0.390375,0.233090,0.205740
0.432816,0.564502,0.387937
0.429025,0.479698,0.444746
0.460298,0.257705,0.266956
0.249202,0.462500,0.486054
0.615496,0.669040,0.602232
0.483804,0.579773,0.479147
0.855509,0.937983,0.705224
0.516148,0.611325,0.537401
0.202202,0.224290,0.141111
0.168146,0.256621,0.149184
0.588490,0.563736,0.405169
0.322178,0.386678,0.411945
0.340209,0.334976,0.269735
0.533515,0.406540,0.442419
0.345525,0.343348,0.459803
0.293612,0.350672,0.316137
0.310107,0.359456,0.382648
0.552996,0.541647,0.399243
0.382185,0.249942,0.359430
