alpha,phi,h
0.300404,0.864545,0.059018
0.311535,0.873549,0.053692
0.161832,0.905420,0.111893
0.226297,0.990023,0.100726
0.284567,0.971982,0.110122
0.262614,0.879463,0.128139
0.322227,0.823970,0.104123
0.291734,0.821224,0.029487
0.160570,0.882734,0.025818
0.173173,0.915238,0.079095
0.292563,0.792851,0.048284
0.207215,0.969760,0.111758
0.164337,0.842218,0.120083
0.166874,0.892513,0.118565
0.247560,0.881348,0.067682
0.286333,0.794516,0.136432
0.336612,0.885411,0.066317
0.326850,0.971877,-0.034530
0.342202,0.783666,-0.061542
0.324144,0.850392,0.128893
0.168575,0.978658,0.014676
0.216159,0.740846,0.077831
0.265238,0.858980,0.174130
0.230758,0.975162,0.017006
0.312905,0.823883,0.001715
0.272021,0.911269,0.152886
0.193495,0.904472,0.037416
0.339225,0.966681,0.110014
0.178836,0.725594,0.098412
0.305532,0.885028,-0.015070
0.265472,0.933800,-0.069733
0.269322,0.795134,0.147912
0.320512,0.898866,0.045556
0.180406,0.942334,0.022038
0.303451,0.909412,0.111972
0.291177,0.815871,0.051952
0.238058,0.816088,0.101762
0.313321,0.880950,0.020913
0.345917,0.801045,0.163626
0.304972,0.916389,0.112485
0.091409,0.854777,-0.082435
0.295694,0.923704,0.027295
0.275993,0.918566,0.189675
0.246696,0.799515,0.061424
0.273301,0.824922,-0.014836
0.211604,0.991329,-0.009833
0.292120,0.940062,0.123832
0.186183,0.948171,-0.011362
0.270878,0.817469,0.063015
0.309110,0.888670,0.104337
0.338734,0.877514,0.096652
0.152865,0.925297,0.008975
0.272907,0.980707,0.122732
0.152619,1.034681,0.165186
0.333074,0.814841,-0.008635
0.263855,0.892701,0.034609
0.217017,0.843947,0.073440
0.218724,0.936489,0.029743
0.230727,0.797012,0.098667
0.245031,0.850141,-0.078768
0.344435,0.858652,0.057589
0.286628,0.908152,0.052969
0.294382,0.904674,0.004449
0.267806,0.811235,0.096066
0.293289,0.935045,0.145808
0.227648,0.902459,0.017209
0.358077,0.807202,0.047108
0.310686,0.903514,0.031593
0.234230,0.873978,0.065019
0.140340,0.903989,0.037357
0.269150,0.891923,-0.027341
0.225114,0.928020,0.041750
0.214875,0.912418,0.041969
0.236578,0.927218,0.128548
0.258411,0.761798,0.073369
0.253498,0.902592,0.071241
0.224802,0.900741,0.014576
0.227971,0.958838,0.098919
0.279966,0.891116,0.168969
0.311350,0.931987,0.019059
0.319598,0.944517,0.077663
0.337508,0.848289,-0.077972
0.189351,0.857310,0.070594
0.180132,0.992617,0.046626
0.274771,0.745088,0.081815
0.236844,0.838546,0.042788
0.263166,0.915831,0.050393
0.251707,0.823481,0.113815
0.225824,0.808365,0.107849
0.115997,1.073280,0.125154
0.213982,0.899217,0.011465
0.226754,0.841500,0.116185
0.220777,1.011106,-0.028538
0.390912,0.892398,0.023212
0.202201,0.930487,0.049070
0.205496,0.836480,0.140500
0.301017,0.899350,0.087699
0.229762,0.785821,0.100585
0.148529,1.002297,0.033008
0.322981,0.997923,0.004451
