alpha,phi,h
0.602857,0.460450,0.509040
0.491837,0.833386,0.227757
0.566667,0.986333,0.467400
0.414285,0.746800,0.668550
0.428571,0.941340,0.228080
0.582857,0.879720,0.491980
0.428571,0.719967,0.284133
0.507143,0.855650,0.487550
0.457143,0.965200,0.030740
0.644898,0.726700,0.038600
0.492857,0.587683,0.134017
0.440476,0.741225,0.151100
0.708572,0.788660,0.481780
0.635714,0.877225,0.515950
0.250000,0.930400,0.187575
0.590476,0.739444,0.518967
0.285714,0.650050,0.108500
0.452381,0.885925,0.436483
0.326786,0.780450,0.227500
0.600000,0.932200,0.452167
0.800000,0.863300,0.113567
0.785714,0.452500,0.528500
0.535714,0.821525,0.257333
0.400000,0.965938,0.430350
0.885714,0.816950,0.541400
0.247619,0.424900,0.423733
0.482857,0.829260,0.414140
0.400000,0.665150,0.530400
0.461905,0.326000,0.557033
0.404762,0.666083,0.169083
0.750000,0.821450,0.583500
0.452381,0.417267,0.350100
0.532653,0.945964,0.533114
0.504762,0.978733,0.037333
0.167347,0.845493,0.314829
0.471429,0.420687,0.472800
0.485714,0.957050,0.354400
0.342857,0.850200,0.655200
0.461905,0.816850,0.328367
0.608928,0.935250,0.371500
0.391428,0.924710,0.548220
0.257143,0.989250,0.435300
0.623810,0.666400,0.500867
0.483929,0.779244,0.525850
0.131429,0.873790,0.363000
0.642857,0.593925,0.524850
0.455102,0.286850,0.608529
0.228571,0.928950,0.286800
0.219047,0.584975,0.196017
0.482857,0.662920,0.626480
0.368571,0.727070,0.325520
0.414286,0.948100,0.057817
0.600000,0.596864,0.521614
0.444898,0.947250,0.037514
0.328571,0.985150,0.599600
0.557143,0.451788,0.766900
0.360714,0.943575,0.118775
0.442857,0.571925,0.643200
0.285714,0.577283,0.531633
0.546429,0.794613,0.175800
0.371429,0.923900,0.237717
0.409524,0.788400,0.637567
0.285714,0.942900,0.508600
0.364286,0.796158,0.350367
0.242858,0.485125,0.533800
0.488572,0.495360,0.401500
0.667857,0.651825,0.484950
0.257143,0.807933,0.161467
0.300000,0.840500,0.082750
0.678571,0.834375,0.455333
0.244898,0.901979,0.466014
0.200000,0.889883,0.273567
0.425715,0.926050,0.276800
0.437143,0.478320,0.768740
0.433333,0.494017,0.656000
0.459183,0.762529,0.091114
0.439286,0.798275,0.513525
0.735715,0.939200,0.111550
0.608571,0.849380,0.112180
0.400000,0.954717,0.309600
0.400000,0.638550,0.115925
0.300000,0.696283,0.358933
0.591429,0.828980,0.066360
0.585714,0.910243,0.519371
0.661905,0.610850,0.168933
0.407143,0.658558,0.142383
0.361905,0.562483,0.377267
0.621429,0.676500,0.049550
0.383333,0.509033,0.486550
0.226191,0.760142,0.504750
0.323214,0.959900,0.509550
0.608571,0.907570,0.139760
0.378572,0.655150,0.589750
0.388095,0.534492,0.559317
0.440816,0.674050,0.160757
0.414286,0.366950,0.330800
0.461905,0.360533,0.692167
0.602857,0.560500,0.638280
0.666667,0.857800,0.377567
0.347619,0.800500,0.427667
