alpha,phi,h
0.207143,0.249556,0.659875
0.442857,0.473550,0.217500
0.240476,0.182075,0.685267
0.369388,0.029386,0.701500
0.265714,0.272660,0.579040
0.200000,0.043425,0.781775
0.442857,0.272350,0.267017
0.252381,0.032500,0.645822
0.223810,0.328917,0.490333
0.078572,0.155075,0.668250
0.128571,0.303800,0.547960
0.219048,0.102967,0.537533
0.105714,0.030000,0.841580
0.185714,0.497650,0.321600
0.335715,0.080100,0.669450
0.366667,0.397233,0.121767
0.148572,0.196500,0.861660
0.445238,0.104058,0.439433
0.442857,0.360617,0.122817
0.396428,0.067350,0.577900
0.352381,0.083767,0.751833
0.319047,0.244333,0.840600
0.105714,0.329530,0.362540
0.357143,0.278487,0.526575
0.295238,0.656017,0.139067
0.171429,0.068660,0.698990
0.102041,0.200121,0.937114
0.142857,0.447033,0.580033
0.403572,0.046538,0.720075
0.351429,0.049770,0.614360
0.288572,0.106960,0.744560
0.123810,0.205158,0.552717
0.314286,0.114125,0.363950
0.055102,0.733007,0.425371
0.269047,0.165617,0.777683
0.475510,0.012414,0.677643
0.352381,0.257100,0.345700
0.261905,0.312792,0.718283
0.421428,0.070925,0.760400
0.208163,0.249636,0.636871
0.396104,0.572668,0.161782
0.266667,0.061875,0.865408
0.103572,0.215875,0.578900
0.197143,0.102590,0.600380
0.185715,0.202675,0.675300
0.230953,0.208333,0.686833
0.047619,0.208683,0.574033
0.205714,0.178690,0.737120
0.104082,0.141643,0.702029
0.157143,0.543407,0.505871
0.267347,0.263893,0.704443
0.164286,0.744150,0.467650
0.164286,0.094975,0.743850
0.131429,0.425160,0.645440
0.309524,0.263575,0.469850
0.285714,0.115433,0.867933
0.332653,0.136714,0.844571
0.357143,0.105500,0.701100
0.059524,0.488242,0.722117
0.065714,0.538750,0.742240
0.107143,0.066650,0.582500
0.309524,0.148100,0.865867
0.323810,0.184417,0.493917
0.328572,0.057063,0.486850
0.176190,0.590250,0.401233
0.371428,0.102775,0.659550
0.435714,0.211450,0.577050
0.028571,0.095600,0.359150
0.222857,0.187900,0.672080
0.366667,0.094592,0.462933
0.321428,0.169162,0.851975
0.239682,0.657372,0.564844
0.292857,0.048662,0.578400
0.460714,0.617700,0.259625
0.073470,0.815514,0.417243
0.089286,0.498506,0.686312
0.507143,0.354938,0.440675
0.271428,0.033425,0.879550
0.300000,0.394100,0.335033
0.294285,0.290950,0.580860
0.414286,0.026762,0.703800
0.333333,0.162358,0.529350
0.017857,0.245881,0.565125
0.464286,0.014075,0.643100
0.216327,0.106686,0.580157
0.242857,0.316800,0.735000
0.310204,0.075100,0.845643
0.169047,0.123558,0.160083
0.257143,0.104950,0.523700
0.728572,0.158400,0.659900
0.207143,0.223442,0.449183
0.209524,0.689433,0.231000
0.423214,0.300606,0.384800
0.140816,0.427143,0.594300
0.094286,0.680980,0.647160
0.267347,0.274721,0.687429
0.378571,0.110738,0.789775
0.403571,0.246913,0.589675
0.271428,0.080519,0.861225
0.408571,0.100000,0.500680
