alpha,phi,h
0.528572,0.328100,0.878240
0.700000,0.529936,0.911714
0.633929,0.410694,0.786525
0.404082,0.060707,0.916614
0.576190,0.102933,0.736233
0.628571,0.913100,0.977100
0.757143,0.842638,0.751425
0.397619,0.231892,0.821550
0.504762,0.235283,0.674133
0.487301,0.799433,0.885567
0.528571,0.228458,0.949500
0.810204,0.149264,0.702671
0.528571,0.732300,0.840300
0.392857,0.497442,0.788167
0.606122,0.439379,0.832643
0.328571,0.620200,0.833200
0.525000,0.650025,0.820550
0.619047,0.431333,0.812633
0.357143,0.232950,0.887800
0.642857,0.100880,0.769620
0.596825,0.479150,0.828100
0.436508,0.018300,0.932967
0.485714,0.551350,0.999700
0.591837,0.476107,0.791843
0.721428,0.504925,0.901275
0.603572,0.230175,0.897550
0.434694,0.464193,0.712829
0.607143,0.581356,0.790812
0.576190,0.314033,0.813517
0.751429,0.533990,0.678840
0.395238,0.681733,0.532567
0.671429,0.091500,0.932475
0.800000,0.575700,0.563700
0.505714,0.424260,0.550780
0.428571,0.064650,0.687380
0.435715,0.371325,0.746300
0.393877,0.655400,0.554914
0.535714,0.629825,0.718650
0.542857,0.209967,0.638167
0.519047,0.507217,0.980767
0.405714,0.442810,0.856880
0.367857,0.102625,0.806675
0.533334,0.468000,0.752700
0.566667,0.123183,0.889650
0.800000,0.112225,0.685350
0.600000,0.231188,0.702750
0.728571,0.585917,0.838433
0.554762,0.409017,0.879250
0.448980,0.764579,0.750629
0.542857,0.409630,0.722240
0.540476,0.525967,0.637950
0.512500,0.533900,0.952912
0.666667,0.623850,0.956867
0.464935,0.491623,0.654373
0.578572,0.074487,0.704700
0.642857,0.116900,0.712300
0.487755,0.248350,0.918629
0.600000,0.433540,0.806400
0.814286,0.149520,0.701220
0.482143,0.824775,0.616775
0.511111,0.758011,0.735922
0.628571,0.237550,0.853500
0.674603,0.109356,0.703156
0.462857,0.450910,0.876960
0.871429,0.695800,0.966800
0.542857,0.382850,0.866950
0.628571,0.587125,0.874850
0.573809,0.221750,0.715100
0.610204,0.437714,0.902271
0.447619,0.516342,0.675650
0.653571,0.725525,0.838875
0.438095,0.224483,0.592700
0.778571,0.323437,0.871200
0.650000,0.188200,0.856275
0.603571,0.425737,0.769750
0.682857,0.089910,0.849660
0.535714,0.544687,0.906625
0.416667,0.477208,0.686950
0.637143,0.348250,0.877060
0.585714,0.582725,0.834675
0.514286,0.165850,0.873257
0.897143,0.400500,0.866900
0.337143,0.506910,0.802040
0.871429,0.695800,0.966800
0.611429,0.126090,0.936600
0.771429,0.394550,0.726000
0.585714,0.247383,0.685867
0.339285,0.136269,0.941588
0.465714,0.718100,0.627960
0.500000,0.152987,0.778100
0.625714,0.569540,0.835660
0.561905,0.390167,0.765567
0.611905,0.483150,0.903333
0.471429,0.530375,0.691800
0.500000,0.223800,0.991800
0.442857,0.207217,0.748767
0.571429,0.469788,0.665350
0.576190,0.510683,0.640333
0.506122,0.598386,0.961257
0.402857,0.420420,0.823880
